cond,disc,data
33408,205258752,"[[-4,8,-12,20,-10,-3],[0,0,1]]"
33408,53807350284288,"[[-4,-8,-20,-32,-1,2],[]]"
33408,9564271752460434407424,"[[-28,-20,-46,-129,-78,-31,-17],[0,0,1]]"
33408,64945152,"[[0,-1,5,-3,-14,4,9],[]]"
33408,27925226603937792,"[[-4,36,-99,64,0,-9,-2],[0,0,0,1]]"
33408,11047847067648,"[[-3,-4,1,-14,-25,-6],[0,0,1]]"
33408,10282744770001882841088,"[[18,32,-154,-176,32,32,-8],[]]"
33408,27925226603937792,"[[8,24,45,-4,-33,0,7],[0,0,0,1]]"
33408,519561216,"[[0,8,14,3,-6,1],[0,0,1]]"
33408,821035008,"[[9,-6,-24,10,21,-4,-6],[0,0,1,1]]"
33408,13136560128,"[[-8,16,-27,24,-19,8,-3],[0,0,0,1]]"
33408,13451837571072,"[[-4,16,-4,-20,7,2,-1],[]]"
33408,51314688,"[[1,-6,-4,6,1,-2],[0,0,1,1]]"
33408,6060162023424,"[[-36,48,8,-16,-2,-2,-1],[0,0,1,1]]"
33408,60533269069824,"[[0,-12,20,-31,-22,-3],[]]"
33408,10041742939454963712,"[[-4,16,16,-88,-77,16,9],[]]"
33408,11862535461689414909952,"[[-22,36,146,-16,-192,-112,-24],[]]"
33408,259780608,"[[0,-4,7,-14,-4,1],[0,0,0,1]]"
33408,319578856704,"[[-3,-9,-6,-6,0,-3],[]]"
33408,12190965908203125000000000000,"[[60,240,-585,90,-465,90,-4],[0,0,0,1]]"
33408,66503835648,"[[-7,18,-2,-5,-3,-1],[1,0,1]]"
33408,436331665686528,"[[0,-96,50,-20,14,-1,1],[0,0,1]]"
33408,259780608,"[[0,-4,-3,-7,6,-1],[]]"
33408,11416140000000000000000000000,"[[-40,-200,-60,800,345,-800,-130],[]]"
33408,121066538139648,"[[-4,-8,4,-8,-1,6],[]]"
33408,881579627057774592,"[[8,-16,80,-32,26,-12,2],[]]"
33408,318085784285478912,"[[-7,9,-26,-3,11,6,6],[1,0,1]]"
33408,28864512,"[[0,12,7,17,8,1],[]]"
33408,13136560128,"[[-22,-11,10,4,-4,-1],[1,1,1,1]]"
33408,11148574218750000000000000,"[[-4060,-2180,135,320,45,-20,1],[0,0,0,1]]"
33408,341542010207160663684415488,"[[54,-72,204,24,-90,-48,-48],[]]"
33408,71407949791679741952,"[[-54,144,-12,-40,-22,-8],[]]"
33410,17172740,"[[5,4,5,-2,0,-1,1],[0,1,1]]"
33410,1193877213229875200,"[[16,24,41,25,8,16],[]]"
33412,2138368,"[[8,-4,10,-3,3,-1],[0,0,1,1]]"
33420,1642659840,"[[5,22,9,-47,-26,-3],[]]"
33420,33641673523200,"[[0,5,11,-23,-27,31,29],[]]"
33424,33454555834326474892742656,"[[448,-392,189,-196,96,-25,19],[0,0,1,1]]"
33424,17113088,"[[1,2,1,3,3],[0,0,0,1]]"
33424,143554986901504,"[[0,-32,-23,35,27,1],[]]"
33424,133696,"[[-3,-1,6,2,-5,-1,1],[0,1,0,1]]"
33424,143554986901504,"[[0,16,28,-45,-7,14,-1],[0,0,1,1]]"
33424,273809408,"[[-19,-25,-47,-26,-21,-1,-1],[1,1,1,1]]"
33424,534784,"[[0,-4,-5,3,2,-1],[0,0,1]]"
33424,2139136,"[[0,0,-4,1,3,-1],[1,0,1]]"
33424,4278272,"[[0,-6,26,46,-7,-4],[1,1]]"
33424,273809408,"[[-4,0,-4,2,-1,1],[0,0,0,1]]"
33424,9408019621576966144,"[[45,37,-13,-25,-28,-16],[]]"
33424,2352004905394241536,"[[0,-16,56,-81,-72,-16],[]]"
33424,34226176,"[[32,-16,33,-8,10,-1,1],[0,0,1]]"
33424,2139136,"[[0,2,-2,-4,1,2],[0,1,0,1]]"
33424,8972186681344,"[[0,-16,-28,-11,11,7,-3],[]]"
33424,136904704,"[[0,-1,10,-15,-54,-1],[]]"
33424,2243046670336,"[[-24,8,0,0,6,2],[]]"
33424,2243046670336,"[[24,-8,0,0,-6,-2],[]]"
33424,2139136,"[[19,76,88,19,-12,1],[1,0,1]]"
33424,33424,"[[3,4,1,0,-1,-1],[0,0,1,1]]"
33428,147017898773184512,"[[0,-16,40,-25,107,21,1],[]]"
33428,5501132037376,"[[1,4,-6,13,3,3,1],[0,1,0,1]]"
33432,699665773520193984,"[[-12,-118,-175,7,-8,2],[0,0,1]]"
33432,4814208,"[[9,-6,7,-3,2,-1],[0,0,1,1]]"
33435,33435,"[[1,0,-4,0,4,1],[1]]"
33436,66872,"[[0,-2,-1,2,0,-1],[1,0,1,1]]"
33440,36767668832829440,"[[-24,22,-28,-11,12,-16],[1,1]]"
33440,4383047680,"[[8,8,9,18,6,-3],[0,0,0,1]]"
33440,55611099109654528000,"[[-100,-68,-73,4,0,8,-4],[]]"
33440,9889251328000,"[[-6,6,3,-10,1,4,-4],[1]]"
33440,7181185318912000,"[[5,-2,27,-4,52,0,44],[]]"
33440,7012876288000,"[[-20,4,-27,2,-13,0,-3],[0,0,0,1]]"
33440,81326080,"[[0,1,3,-3,-8,8,4],[]]"
33440,36767668832829440,"[[0,-16,8,-9,34,7,20],[]]"
33440,53034876928000,"[[25,17,18,-1,0,-2,1],[0,1]]"
33440,470835200,"[[0,8,7,0,-3,-1],[0,0,1,1]]"
33440,4488240824320,"[[-4,-24,-24,36,-9,4,-2],[]]"
33444,3949669512,"[[9,15,18,-1,-5,-7,3],[0,1,1]]"
33444,43343424,"[[0,-4,26,-19,-10,-1],[0,1,1]]"
33444,6241453056,"[[0,-3,-30,-57,82,-32,4],[0,1,1]]"
33444,40950173500416,"[[-12,-54,-67,-11,11,-3],[0,1,1]]"
33444,5417928,"[[2,-4,8,-8,-1,1],[0,1,1,1]]"
33444,6733166542848,"[[9,12,-12,-7,24,16],[]]"
33444,5417928,"[[-1,5,-6,-3,2,-1,-1],[0,1,1,1]]"
33444,302258349378258048,"[[348,-54,-70,-62,-25,27,3],[0,1,1]]"
33444,2191785984,"[[0,-2,-4,8,11,5,1],[0,1,1]]"
33444,1203984,"[[1,-4,1,-4,5,2],[1,1,1,1]]"
33445,33445,"[[0,1,3,-4,-1,1],[0,0,0,1]]"
33446,33446,"[[2,-4,-1,4,0,-1],[0,1,1]]"
33448,576724853515625000000000,"[[115,95,116,95,132,80,26],[0,1,0,1]]"
33448,61925359616,"[[-6,2,-8,8,-5,4,-3],[]]"
33450,41585876250,"[[-15,-22,-10,-5,1],[1,0,0,1]]"
33453,512131977,"[[3,0,-1,1,0,-2,-1],[0,1,1,1]]"
33454,1979406272,"[[-7,-32,-44,-13,5,-1],[0,1,1]]"
33456,184275648,"[[0,2,-1,-12,-9,-2],[1]]"
33456,401472,"[[4,17,16,-5,-7,2],[1,0,1]]"
33456,231247872,"[[3,-16,5,32,5,-4,-1],[1,1,1,1]]"
33456,1184778622916439718656,"[[373,-516,474,-102,-41,-1],[]]"
33456,431077277564928,"[[10,-27,-9,47,7,-16,-4],[]]"
33456,39350529000000000000,"[[0,612,-155,-52,2,-1],[0,0,1]]"
33456,274071552,"[[-4,-4,9,6,-7,-2,1],[0,0,0,1]]"
33456,59273485388371968,"[[55,-67,-101,39,-26,4,-1],[1,0,1]]"
33456,411107328,"[[0,3,1,1,-2,-2,-1],[]]"
33456,1605888,"[[0,-1,-2,-3,-3,-3,-2],[]]"
33456,25694208,"[[-5,-18,-10,17,5,-7,1],[0,1,0,1]]"
33456,196752645000000000000000000000,"[[90,480,265,170,-285,-220,-60],[]]"
33456,226671425224704,"[[-33,2,-19,-30,-3,-8,-8],[]]"
33456,1939847749042176,"[[-4,28,-28,-21,2,3,1],[0,0,1,1]]"
