cond,disc,data
1870,226270,"[[-9,-3,-2,-9,-1,-1,-2],[1,1]]"
1872,29952,"[[0,-1,-1,-2,-2,-1],[]]"
1872,479232,"[[-10,6,10,-6,-4],[1,1,1,1]]"
1872,4313088,"[[16,6,10,2,2],[1,1,1,1]]"
1872,24920064,"[[0,2,1,-2,-1,2,1],[]]"
1876,7504,"[[0,1,-1,0,1,-1],[0,1,0,1]]"
1883,31591497728,"[[-7,-1,22,2,-18,1],[1,0,1]]"
1888,281597640675785924608,"[[8,32,-95,-4,-60,-1,-6],[]]"
1888,483328,"[[-4,4,9,-4,-14,7,2],[]]"
1888,241664,"[[0,-1,-1,2,-1,1],[]]"
1888,483328,"[[-4,-4,5,8,2,-2],[0,0,0,1]]"
1895,1007080695,"[[-7,13,6,-13,-7,-2,-1],[1,1,1]]"
1896,728064,"[[-8,-4,9,3,-3,-1],[0,0,1,1]]"
1899,5697,"[[0,-1,1,-1,-1],[0,1,1,1]]"
1900,3800,"[[0,-1,0,1],[1,1,0,1]]"
1900,111668291608866784295253747800,"[[-190,-94,-399,-72,-402,-165,-168],[1,1,0,1]]"
1900,2377171197538456733792000,"[[133,-441,383,-270,-146,-25,-2],[0,1,1,1]]"
1900,3800,"[[-38,-60,-91,-69,-49,-17,-6],[1,1,0,1]]"
1904,487424,"[[1,-1,-2,0,0,1],[0,1,0,1]]"
1904,10449152,"[[1,-4,-1,11,4,-4,-1],[0,0,1,1]]"
1904,69145507812500000000000,"[[15,95,46,30,102,-5,-4],[0,1,0,1]]"
1908,179038525456712188739808,"[[105,-483,579,-151,166,77,7],[0,1,1]]"
1908,1013989428,"[[-126,-60,-30,-16,-2,-1],[0,1,1]]"
1908,11127456,"[[9,-21,3,16,-2,-5,-1],[0,1,1]]"
1908,183168,"[[0,0,2,3,4,2],[1,0,0,1]]"
1911,5733,"[[-4,1,-8,0,-4,-1],[0,0,1]]"
1911,1433519451,"[[-1,8,-16,-6,4,1],[0,1]]"
1914,51509568,"[[-19,11,50,-40,-4,-1],[0,1,1]]"
1915,1017709515,"[[-2,1,-1,4,3,2],[1,0,1,1]]"
1915,1915,"[[0,-2,0,1,1,1],[1,1,0,1]]"
1919,1919,"[[0,0,1,1],[1,0,0,1]]"
1922,3844,"[[0,-2,-2,2,1,-1],[0,1,1]]"
1922,264157668573184,"[[0,-16,-23,79,-24,-16],[]]"
1923,1923,"[[-1,-1,-3,-3,-3,-2,-1],[1,0,1,1]]"
1923,1021961043,"[[-26,17,-53,-6,40,0,-7],[1,1,0,1]]"
1923,17307,"[[2,-2,3,-1,1],[1,1,0,1]]"
1929,52083,"[[-9,-10,7,4,-3,-1],[0,1,1,1]]"
1929,1929,"[[0,1,-1,1,-1],[0,1,1,1]]"
1935,52245,"[[-4,1,3,-2,2,-1],[0,0,1,1]]"
1935,176326875,"[[0,1,8,34,12,1],[0,1]]"
1935,1156880626875,"[[-15,16,-28,8,-6,1],[0,1]]"
1944,34992,"[[0,2,2,0,-3,1],[0,0,1]]"
1944,260919263232,"[[-4,-2,6,-6,3,2],[1,0,1]]"
1947,578259,"[[-1,8,-16,-2,2,-1],[0,1,1]]"
1947,359317635072,"[[0,1,2,3,-14,-15,-16],[]]"
1950,170778617248535156250,"[[-34,202,-192,-493,266,550,170],[1,1,1]]"
1950,24960000000000,"[[0,-16,-7,-20,-2,-4],[0,0,1]]"
