cond,disc,data
21024,14628177573838848,"[[0,-3,26,37,-40,-48],[]]"
21024,73668096,"[[-4,3,15,-10,-14,3,3],[1,0,1]]"
21024,1513728,"[[3,-3,6,-6,4,-3,1],[1,0,1]]"
21024,12871313952768,"[[-72,-24,231,63,-154,3],[0,0,1]]"
21032,82356600832,"[[0,-2,-14,-16,-15,-8,-1],[]]"
21040,673895504791028273569464320,"[[-289,-67,477,34,-111,-11,19],[1,1,1,1]]"
21040,1378877440,"[[14,36,15,-34,-27,8,8],[]]"
21040,1346560,"[[0,2,4,1,0,1],[0,1,0,1]]"
21040,1378877440,"[[-8,-4,22,5,-16,1],[]]"
21040,344719360,"[[1,-3,7,-1,-8,4],[1,1]]"
21040,8218750000000000,"[[-67,252,-185,-54,18,4],[1,1]]"
21042,4216522089160507392,"[[-13,-34,22,-10,-25,18,-11],[0,1,0,1]]"
21042,10226412,"[[0,2,-2,-2,0,-1],[0,1,0,1]]"
21049,21049,"[[1,1,0,1],[1,1,0,1]]"
21052,42104,"[[-2,2,2,-2,-2],[0,1,1,1]]"
21052,43114496,"[[-2,3,3,6,3,2],[1,0,0,1]]"
21054,2084346,"[[-2,8,-4,0,-5,-1,-1],[0,1,0,1]]"
21056,172490752,"[[2,6,2,-2,-4],[1,1,1,1]]"
21056,673792,"[[-2,7,-5,-8,4,5,1],[1,0,1]]"
21056,172490752,"[[4,-4,3,2,-1],[1,1,1,1]]"
21056,172490752,"[[-4,-4,1,-8,-2,1],[0,0,0,1]]"
21056,361739325538304,"[[0,-16,1,-13,-29,1],[]]"
21056,35456800215121227464936554057695232,"[[-429,-26,-611,-1352,-182,1040,624],[]]"
21056,100402832031250000000,"[[-29,45,60,-105,-55,30,-5],[1]]"
21058,673856,"[[0,-1,1,3,1,-1],[1,1]]"
21060,100729327140,"[[-58,6,-66,-32,12,3,-1],[1,0,0,1]]"
21060,17521920,"[[11,-1,7,1,2],[1,1,1,1]]"
21060,114831654912000000,"[[0,32,-63,2,-39,-2,-6],[0,0,1,1]]"
21060,402917308560,"[[-4,-8,0,-2,-10,3],[1,1,1]]"
21060,438048000,"[[-12,4,-15,1,-6,0,-1],[0,0,0,1]]"
21060,789750000,"[[3,0,-1,8,-4,-2,1],[0,1]]"
21060,5475600,"[[-23,12,-24,7,-8,1,-1],[0,1,0,1]]"
21060,206293661982720,"[[3,3,5,-8,-28,-3],[0,1,1]]"
21060,694671446428876800,"[[0,-24,-32,56,34,-26,3],[0,1,0,1]]"
21062,168496,"[[0,-4,-3,-2],[0,1,1,1]]"
21063,54066910593024,"[[5,3,-27,-3,-13,1],[]]"
21063,358071,"[[1,-1,1,-3,-2,3,-1],[1,0,0,1]]"
21064,172556288,"[[1,0,5,3,6,1],[]]"
21069,15359301,"[[-2,-3,2,4,-1,-1],[0,0,1,1]]"
21071,400349,"[[-1,7,-10,-9,3,-1],[0,0,1]]"
21072,21577728,"[[5,-4,-11,3,5,-1,-1],[0,0,1,1]]"
21072,337152,"[[0,1,-1,-2,-6,-4,-3],[]]"
21072,35559000000000000,"[[-25,-15,52,22,-11,4],[1]]"
21072,12861328125000000000000,"[[161,667,673,-206,-317,107,-9],[1,1,1,1]]"
21072,674304,"[[4,0,0,-1,0,-1],[0,0,1,1]]"
21075,13171875,"[[-19,35,1,-25,0,6,1],[1,0,0,1]]"
21075,105375,"[[-1,0,1,2,0,-2,-1],[1,0,0,1]]"
21075,281317291259765625,"[[110,135,221,140,102,30,11],[0,1,0,1]]"
21075,197578125,"[[2,-5,4,0,0,-1,-1],[0,0,1,1]]"
21078,1011744,"[[4,2,6,1,2],[0,1,0,1]]"
21080,5227840,"[[0,2,-24,57,31,5],[0,1,0,1]]"
21080,917401600,"[[0,-4,9,-5,6,-1,1],[0,0,1]]"
21082,1349248,"[[1,1,2,3,0,-1],[0,1]]"
21084,4722816,"[[43,125,88,-26,-24,8,-1],[0,1,1,1]]"
21084,61769531250000,"[[-3,2,10,21,17,13,3],[0,0,1,1]]"
21087,2723178617181,"[[0,-3,30,-81,-31,-3],[0,0,1]]"
21087,308734767,"[[10,-13,-12,13,4,-3],[1,0,1,1]]"
21087,189783,"[[2,0,-2,-1],[1,0,1,1]]"
21087,21087,"[[-1,-3,-2,2,0,-1],[1,1,0,1]]"
21087,46117269,"[[0,1,-10,27,10,1],[0,0,1]]"
21087,46117269,"[[2,-17,12,6,-3,-1],[1,1]]"
21087,569349,"[[0,-1,-2,-6,-4,-1],[0,1]]"
21087,695871,"[[-1,-3,1,7,-6,2,-1],[1,0,0,1]]"
21087,3735498789,"[[-7,-5,14,11,-2,-1],[1,1]]"
21087,956696103,"[[7,5,7,-2,1,1],[1,0,1,1]]"
