cond,disc,data
24576,491520000000000000000000000,"[[70,-220,120,120,-490,-380,-60],[]]"
24576,4722905682246476478491394048,"[[-126,182,-735,448,-980,-14,-315],[]]"
24576,4718592,"[[0,-1,4,0,-8,-3],[]]"
24576,12582912,"[[0,-2,-4,-6,-6,-4,-2],[]]"
24576,49196934190067463317618688,"[[-70,-224,-245,-42,294,-154,21],[]]"
24577,172039,"[[0,1,0,-1,-1,1],[1,1]]"
24580,1229000000000000,"[[-12,-2,-13,50,-3,1],[0,1,1]]"
24580,122900,"[[0,-2,0,0,-2,-1],[1,1,1]]"
24581,31145456364154815673828125,"[[246,-75,-123,12,86,12,-24],[1,0,1,1]]"
24585,73755,"[[-1,2,3,0,-3,1],[0,1]]"
24588,151068672,"[[1,1,-1,-3,3,-3,1],[0,1,1]]"
24588,783139995648,"[[16,4,-20,-3,4,-2],[0,1,1]]"
24588,56650752,"[[2,-6,10,-6,2,2],[1,0,0,1]]"
24588,98352,"[[-1,0,-1,-1,-1],[1,0,0,1]]"
24588,572853316991562828,"[[-22,-81,-49,36,-25,21,-3],[1,0,0,1]]"
24590,983600,"[[1,3,1,-2,1,1],[0,1,1]]"
24590,16115302400,"[[6,0,8,-3,5,-1],[1,0,1]]"
24591,172137,"[[2,-1,4,-2,3,-1,1],[0,1,1,1]]"
24592,6295552,"[[-2,6,1,5,3,1,1],[1,0,1]]"
24597,24597,"[[-1,2,-1,-1,1,-1],[1,0,1,1]]"
24597,17931213,"[[3,0,-1,-2,-2],[0,1,1,1]]"
24598,24598,"[[1,1,0,0,-2,-1,-1],[0,0,1,1]]"
24598,68333285973769019392,"[[-84,308,-140,-371,82,178,40],[0,0,1,1]]"
24600,1185571438608384000,"[[0,-18,71,-2,-99,20,28],[]]"
24600,99052683264000000,"[[0,-24,17,47,-24,-16],[]]"
24600,32275200000,"[[-1824,-192,305,22,-16,-1],[0,0,1,1]]"
24600,738000,"[[2,15,24,4,-7,1],[1,0,1]]"
24600,303756376817664000,"[[68,-194,91,186,-183,8,24],[]]"
24600,48365568000,"[[5,-17,-12,51,25,-16],[]]"
24600,11808000,"[[4,4,-4,-3,1],[0,0,0,1]]"
24600,48365568000,"[[6,7,-19,-11,16,4,-4],[1,1]]"
24600,270479860432896000,"[[0,-16,24,27,-7,1,-5],[]]"
24600,54411264000,"[[-20,28,89,-78,-141,50,72],[]]"
24600,30258000,"[[-1,-3,2,7,-4,-2],[1,1]]"
24600,6297600,"[[60,60,10,6,4,-1],[0,0,1,1]]"
24600,2882812500000000,"[[7,7,35,35,-10,-8,4],[1]]"
24600,2882812500000000,"[[2,12,50,5,0,12,4],[1]]"
24600,2882812500000000,"[[4,28,20,5,5,3,2],[0,0,0,1]]"
24600,2882812500000000,"[[4,8,30,35,20,-2,-3],[0,0,0,1]]"
24600,272322000,"[[0,-2,-10,-7,4,1],[0,0,1]]"
24606,706138411284,"[[-12,12,-13,-2,0,-2,-1],[0,1,1,1]]"
24606,8758678710937500,"[[-48,-91,17,75,-1,-9],[0,1,1]]"
24608,393728,"[[-1,2,1,-3,-1,2,1],[1]]"
24609,24609,"[[0,1,2,4,3,1],[1,1,1]]"
24615,9969075,"[[0,-5,-8,-1,1,-1],[0,0,1,1]]"
24615,14716597741875,"[[11,39,19,-9,-10,3],[1,0,1]]"
24615,143716774822998046875,"[[-4662,-3237,372,450,-31,-20,2],[0,0,1,1]]"
24615,367914943546875,"[[15,54,-85,-12,27,3],[0,1]]"
24616,787712,"[[0,4,4,5,2,1],[0,1,0,1]]"
24624,16339304448,"[[-40,9,-7,-2,1,-1],[1,1,1,1]]"
24624,1323483660288,"[[20,45,9,-54,-12,24,-4],[1]]"
24624,2723217408,"[[0,3,-2,-15,6,-1],[]]"
24624,56733696,"[[1,0,3,1,-4,-2],[0,0,1,1]]"
24624,98035826688,"[[1,4,-2,-13,7,-5],[0,0,0,1]]"
24624,1884413258496,"[[4,0,21,-2,2,1],[0,0,1,1]]"
24624,6609954668544,"[[-4,-16,-12,12,15,6,3],[]]"
24624,6700136030208,"[[-3,18,-27,15,-9,0,-1],[0,0,0,1]]"
24624,964819588349952,"[[-7,-14,6,44,-12,-8,-1],[1,1,1,1]]"
24624,1884413258496,"[[91,-24,2,8,-2],[0,1,0,1]]"
24624,351676739953557504,"[[-11,-38,-94,-107,-87,-24,-4],[1,1]]"
24624,3350068015104,"[[-3,0,-9,3,11,-5,-1],[0,0,1,1]]"
24624,16371217152,"[[-27,-30,10,10,-4,-1],[0,0,1,1]]"
24624,2659392,"[[1,2,2,-1,-1,-1],[0,0,0,1]]"
24624,73326288714596352,"[[-27,108,-54,-162,72,132,35],[]]"
24624,113467392,"[[1,6,9,5,3],[0,0,0,1]]"
24624,73326288714596352,"[[7,-66,9,214,21,-216,-104],[]]"
24624,931340353536,"[[2,7,0,8,4,1,2],[1,1,1,1]]"
24624,390311213222854656,"[[12,48,36,-36,-45,-18,-9],[]]"
24624,13485911801462784,"[[-84,68,61,-4,-2,-1],[0,0,0,1]]"
24624,1884413258496,"[[-7,13,-7,-9,9,0,-4],[1,1]]"
24624,351676739953557504,"[[138,-33,-8,-2,8,3,1],[1,0,1]]"
24624,646232256,"[[5,1,-9,-4,3,1,-1],[1,1,1,1]]"
24624,165435457536,"[[-3,-6,-3,12,12,-6,-6],[]]"
24624,29104386048,"[[-8,-8,-7,-5,1,-1],[0,0,1,1]]"
24624,1488919117824,"[[0,-6,-12,-12,-15,-6,-3],[]]"
24624,1323483660288,"[[108,-216,36,54,-3,-5,-1],[0,0,0,1]]"
24624,964819588349952,"[[119,28,18,-4,-6,-2,-1],[1,1,1,1]]"
