cond,disc,data
41048,30235418712604672,"[[0,-16,25,31,-24,-16],[]]"
41048,5254144,"[[0,-8,-27,0,36,-20,3],[0,0,1]]"
41048,1054527717376,"[[-8,-12,-6,-1,9,8],[]]"
41049,123147,"[[1,2,2,2],[0,1,1,1]]"
41050,4008789062500,"[[5,-12,-9,-7,1,-2],[0,1,1]]"
41050,41050000,"[[-3,-4,8,6,-1,1,1],[1,1,1]]"
41050,3207031250000,"[[0,-25,-12,-13,0,1],[0,1,1]]"
41050,8017578125000000,"[[16,10,-10,17,-15,0,1],[1,0,0,1]]"
41050,6568000,"[[6,-18,1,22,-2,-11,-3],[1,1,1]]"
41052,903144,"[[0,-2,3,7,0,-2],[1,0,1,1]]"
41055,23278185,"[[-9,-20,-5,-9,-4,-1,-1],[1,0,1,1]]"
41060,328480,"[[-2,-1,3,-1,-1],[1,0,0,1]]"
41060,5455241865000,"[[15,46,-21,-20,4,2],[0,1,1]]"
41061,369549,"[[0,1,24,140,85,18,1],[0,1,0,1]]"
41062,16096304,"[[5,19,15,-13,-10,7,-1],[0,1]]"
41062,82124,"[[0,2,2,-5,4,-3,1],[0,1]]"
41064,82128,"[[1,2,2],[0,0,0,1]]"
41066,5256448,"[[1,3,2,2,1,-1],[0,1]]"
41067,589266563769,"[[4,3,-14,-12,8,4,-2],[1,0,1,1]]"
41067,5303399073921,"[[89,234,85,-140,-34,40,-7],[1,0,1,1]]"
41067,7274895849,"[[-1,-9,13,7,-7,-5,-1],[1,0,1,1]]"
41067,1167575877,"[[0,3,10,12,-1,1],[0,0,1]]"
41067,14414517,"[[-2,-5,-4,1,1,-1],[0,0,1,1]]"
41067,160564621002157570208283,"[[-114,91,-207,140,-100,42,-21],[1,0,1]]"
41067,90224199,"[[-4,16,-17,-6,6,1],[1,1]]"
41067,896274443492649,"[[-7,0,13,-5,11,-5,-1],[1,0,1,1]]"
41067,89813529,"[[-30,78,-29,-47,11,13,2],[1,0,1,1]]"
41067,123201,"[[0,3,-5,-3,2,1],[1,0,1,1]]"
41067,15178486401,"[[2,0,-5,-2,-4,-2],[1,0,1,1]]"
41067,41067,"[[0,1,1,0,-2,-1],[0,0,1]]"
41067,589266563769,"[[3,-20,29,-6,-11],[1,1,0,1]]"
41067,2424965283,"[[-24,9,-6,-9,2,-2,-1],[0,0,1,1]]"
41067,45743668893,"[[-8,23,-18,2,-2,-1],[0,1]]"
41070,410289300,"[[0,3,6,-12,0,2],[1,0,1]]"
41072,714981376,"[[-2,11,2,4,-10,1,1],[1,0,1]]"
41072,357490688,"[[5,13,-9,7,-1],[0,1,0,1]]"
41073,1108971,"[[-2,3,2,-3,-2,-1],[1,0,1]]"
41075,72112296875,"[[3,-9,0,10,-6,-4],[1,1,1,1]]"
41075,72112296875,"[[-11,19,-8,-8,5,1],[1]]"
41076,23849054208,"[[-119,111,49,-48,-9,5,1],[0,1,1]]"
41076,164993075775908352,"[[-39,45,-34,-5,2,-9,-3],[0,1,1]]"
41076,186320736,"[[2,0,1,-2,-3,2],[0,1,1]]"
41080,3365273600,"[[6,-2,-19,26,29,-60,-52],[]]"
41080,53171322880,"[[0,2,5,-42,-19,-2],[]]"
41080,86151004160,"[[0,-4,5,11,-7,-2],[0,0,1,1]]"
41080,341785600,"[[0,8,-7,6,-2,1],[0,0,1]]"
41081,5407151215544176214016,"[[30,54,9,-108,63,0,3],[]]"
41084,165025209980947968,"[[23,81,-23,-53,2,4,-1],[1,0,1,1]]"
41085,49918275,"[[3,12,-3,-3,-1],[0,1,0,1]]"
41088,14906605436928,"[[0,-4,-7,-18,-19,2,1],[]]"
41088,2620619405635682304,"[[84,-128,55,-60,9,-6,1],[]]"
41088,1009778688,"[[-7,-20,-5,41,14,-39,11],[0,1,0,1]]"
41088,3204783743686561234944,"[[0,-81,45,49,-41,32,-4],[]]"
41088,4239190669659192809843466756515954688,"[[476,1652,490,1008,-1960,-1008,-280],[]]"
41088,5259264,"[[0,2,5,6,5,2,1],[]]"
41088,568000512,"[[-25,46,-14,-16,3,2],[1,1,1,1]]"
41088,8875008,"[[2,-6,2,-1,-4,-1],[1,0,1]]"
41088,82251124349019040234143744,"[[152,-767,841,174,78,45,5],[1,1,1,1]]"
41088,19058934555869184,"[[-2,16,-34,-11,-20,-16],[1,1]]"
41088,160420121325130678272,"[[-64,-128,18,-88,3,-9],[0,0,1]]"
41088,2757369004032,"[[-1,6,-1,-12,-20,-16,-4],[]]"
41088,21541945344,"[[-832,-80,-45,-40,3,-2],[]]"
41088,148897926217728,"[[0,-16,56,-25,-41,-9],[]]"
41088,2620619405635682304,"[[-84,-128,-55,-60,-9,-6,-1],[]]"
41088,172335562752,"[[-3,-12,-8,16,9,-4,-2],[]]"
41088,1081082149416215237105303367450624,"[[494,936,-897,-1378,-143,572,-104],[]]"
41088,84148224,"[[-3,15,1,-16,-1,4,1],[0,1]]"
41088,36352032768,"[[-2,7,9,-39,-14,44,40],[]]"
41088,14906605436928,"[[0,4,7,18,19,-2,-1],[]]"
41088,64625836032,"[[0,1,0,-7,-2,-12],[]]"
41088,4039114752,"[[0,-3,-4,-7,7,6,1],[]]"
41088,11502010368,"[[0,4,-15,-4,0,1],[0,0,0,1]]"
41088,718875648,"[[-17,-36,2,13,-1,-1],[0,1,0,1]]"
41088,1009778688,"[[18,-48,12,49,-15,-19,-2],[0,1,0,1]]"
41088,3204783743686561234944,"[[0,-64,0,59,25,31,1],[0,0,1,1]]"
41088,4139834638339055478362760504410112,"[[-238,-826,-245,-504,980,504,140],[]]"
41088,9088008192,"[[2,-12,3,-14,1,-4],[]]"
41088,43083890688,"[[-4,0,12,-4,-5,2,1],[]]"
41088,64625836032,"[[-4,0,3,9,-4,-4],[]]"
41097,88892811,"[[0,1,7,-4,-6,4,-1],[0,1,0,1]]"
41097,1109619,"[[-16,8,29,-12,-14,3,2],[1,0,0,1]]"
41097,10033447265625,"[[0,-5,-13,76,21,1],[1,1,1]]"
41097,629153973,"[[2,12,16,-2,-7,1],[1,0,0,1]]"
41098,21042176,"[[1,1,-8,3,5,-1,-1],[0,1,0,1]]"
41098,82196,"[[-1,-1,3,2,-2,-1],[0,0,1,1]]"
41098,43682324436,"[[-12,34,-9,-28,6,7,1],[1,1]]"
41100,20068359375000000,"[[6,0,2,17,16,7,-4],[1,0,1,1]]"
41104,22067541966848,"[[-4,0,-4,12,-1,6,-1],[]]"
41104,22637278920704,"[[8,8,-11,35,15,-5,-2],[0,0,1,1]]"
41107,16730549,"[[-1,-1,6,1,-4,1],[1,1]]"
41108,2758711181312,"[[22,53,24,-5,8,1],[]]"
41108,10776215552,"[[-11,23,-2,-19,0,5,1],[0,1,1,1]]"
41110,5262080,"[[-167,75,48,-17,-6,1],[0,1,0,1]]"
41110,82220,"[[1,1,-1,2,2,-2],[0,0,1]]"
41112,3221707514314752,"[[9,6,10,0,5,-4,-4],[]]"
41112,26016187500000000,"[[16,-20,-28,-28,-15,3],[0,0,1]]"
41114,13855418,"[[-1,-3,-9,-1,6,-3],[0,1,1,1]]"
41114,657824,"[[0,-1,3,3,-1,-1],[1,1]]"
41120,51400000,"[[-2,2,-5,5,-4,2],[1]]"
41120,10323113368976640,"[[3,-9,18,30,-45,18,-3],[]]"
41120,657920000,"[[0,-1,6,0,-21,-17,-3],[]]"
41120,5263360,"[[3,5,27,28,72,37,56],[]]"
41120,1352683520,"[[0,2,-32,128,48,6],[0,1,0,1]]"
41120,105267200,"[[4,-2,4,-2],[0,1,0,1]]"
41120,1077936128000000,"[[37,-20,15,-1,5,-1,1],[0,0,1,1]]"
41120,82240,"[[1,2,0,-1,-1,-1],[1,1,1,1]]"
41120,107793612800,"[[-4,-4,0,1,-4,0,1],[0,0,1]]"
41120,131584000,"[[0,4,0,-2,2,2],[0,0,0,1]]"
41120,411200,"[[1,0,2,3,2,3,1],[0,1,0,1]]"
