cond,disc,data
38592,102431195136,"[[-3,-3,-15,-16,-19,-13,-3],[1,1,1,1]]"
38592,40466644992,"[[-8,-4,10,5,-1,-1,-1],[]]"
38592,711327744,"[[-47,50,49,-47,-25,11,5],[1,1,1,1]]"
38592,3402258548391936,"[[0,-18,6,-2,-17,14,-3],[]]"
38592,1701129274195968,"[[-12,-24,30,39,-33,12,-12],[]]"
38592,200060928,"[[0,4,8,-9,1],[0,0,0,1]]"
38592,1600487424,"[[19,14,1,1,-5,-1,-1],[1,1,1,1]]"
38592,2870655650205696,"[[-7,40,-88,8,38,8],[1,1]]"
38592,485599739904,"[[0,-12,4,8,2,-2,-1],[0,1,0,1]]"
38592,11813397737472,"[[-7,-14,15,17,-9,-5,-1],[1,1,1,1]]"
38592,9388445009765625000000000000,"[[135,-270,90,-45,-270,-180,-20],[]]"
38592,63004787933184,"[[1,6,-3,-34,24,-102,-44],[]]"
38592,16204935168,"[[0,8,-6,-7,-2],[0,0,0,1]]"
38592,709588942848,"[[0,1,5,-1,13,16],[]]"
38592,16516327127956586496,"[[-46,72,258,-360,-432,432,216],[]]"
38592,839116350554112,"[[24,16,-32,-24,2,8,6],[]]"
38592,984449811456,"[[-7,13,6,-1,3,-2],[1,1,1,1]]"
38592,39518208,"[[1,2,-1,-2,-2,2],[]]"
38592,709588942848,"[[0,7,18,11,0,-4],[1]]"
38595,486514096875,"[[9,33,31,7,3,-1],[0,0,1]]"
38596,77192,"[[0,-1,-3,0,1,-1],[1,1,0,1]]"
38597,501761,"[[0,-1,2,-1,-1,-1],[1,1]]"
38599,565127959,"[[-2,-3,-2,4,1,-1],[1,1,0,1]]"
38599,38599,"[[2,-1,-2,-2,1,1],[1,0,0,1]]"
38599,14657963826479519359,"[[19,-28,19,49,-17,-11,-3],[1,1,0,1]]"
38600,772000000000000000,"[[8,16,25,40,50,26,22],[]]"
38600,2590402150400,"[[-7,-1,16,8,-11,-5,-1],[0,1,0,1]]"
38600,75390625000000000,"[[20,180,430,110,1,-13,1],[0,0,1,1]]"
38600,772000000000000000,"[[28,4,45,0,30,-6,2],[]]"
38601,38601,"[[0,1,0,-2,3,-1],[1,0,0,1]]"
38601,1042227,"[[0,3,-3,-2,2,0,-1],[0,1,0,1]]"
38607,115821,"[[0,3,-12,3,5,-1,-1],[0,1,0,1]]"
38608,632553472,"[[-8,8,9,-9,-4,3,1],[0,0,1]]"
38608,321337163776,"[[-4,4,13,-14,-17,4],[]]"
38610,233300170898437500,"[[-27,57,-49,20,25,-3],[0,1,1]]"
38610,225146299023360,"[[-7,-27,-44,-45,-18,4],[1,0,1]]"
38610,120749300100,"[[-3,17,-19,-8,9,3],[0,1,1]]"
38610,225146299023360,"[[1,-10,8,21,26,9],[1,0,1]]"
38610,120749300100,"[[0,-6,27,-11,-10,-1],[0,1,1]]"
38610,12487748130,"[[20,54,105,116,100,49,17],[1,0,0,1]]"
38610,246708633600,"[[9,-33,14,35,-3,-6,-1],[0,1,0,1]]"
38610,12487748130,"[[-238,-76,-112,-22,-17,-2,-1],[0,1,1,1]]"
38610,4169880,"[[5,-9,-8,13,6,-6,-3],[0,1,1,1]]"
38610,844400700,"[[0,5,5,-1,0,0,-1],[0,1,1]]"
38610,511498163404800,"[[16,-8,-11,18,-1,-9],[0,0,1]]"
38610,49861016934300,"[[0,-15,-16,1,-1,0,3],[0,1,1]]"
38610,179499660963480,"[[-819,-195,-8,-35,2,-1],[0,1,1]]"
38610,51986040936927720034688938181520,"[[-189,-378,-268,94,-415,357,105],[0,1,1]]"
38610,880388168079522431111262480,"[[63,126,89,-32,138,-119,-35],[0,1,1]]"
38610,511498163404800,"[[-7,4,8,-18,1,16],[1,1]]"
38613,1943455924224,"[[-27,3,13,-11,-5,1],[]]"
38614,77228,"[[0,2,0,-4,-1,1],[0,1,0,1]]"
38614,9358185070592,"[[-4,-8,11,9,-23,6,1],[0,0,0,1]]"
38614,323917709312,"[[-7,-27,11,13,-4,-2],[0,0,1,1]]"
38615,193075,"[[-1,-4,0,2,-2,-1],[1,1,1,1]]"
38619,115857,"[[0,-1,2,2],[1,1,1,1]]"
38619,1379509299,"[[2,3,1,-2,-5,3],[1]]"
38622,347598,"[[2,2,-1,-1,-1,-1],[0,1,1,1]]"
38622,12575747947274101014874734648,"[[-187,-33,778,-116,-713,170,-14],[0,1,1,1]]"
38624,168091648,"[[0,272,-21,-37,0,1],[0,0,1]]"
38624,42022912,"[[-1,-1,8,-2,-11,-4],[1,1]]"
38624,5378932736,"[[0,-16,-25,5,11,-4],[0,0,1,1]]"
38624,19775488,"[[1,2,-1,-4,1,2],[]]"
38624,632815616,"[[1,-1,-8,-2,9,4],[1,1]]"
38624,5378932736,"[[-16,56,-45,-5,6,1],[0,0,1]]"
38624,168091648,"[[0,17,5,-37,-1,16],[0,1]]"
38625,217265625,"[[-2,-6,-5,-2,3,2,1],[1,0,1,1]]"
38628,1011726739289232,"[[-82,187,-105,14,-33,-11,-1],[1,1,1,1]]"
38628,280999231488,"[[0,-12,29,-11,6,3],[0,1,0,1]]"
38628,739026106128,"[[-7,13,-12,8,-9,1,-1],[1,1,1,1]]"
38631,18890559,"[[2,-5,-6,7,3,-3],[0,1,1]]"
38634,5292858,"[[0,-3,5,6,-7,1],[1,1]]"
38635,965875,"[[1,7,8,-7,-7,1,1],[1,0,1,1]]"
38637,134718888901437,"[[-1,-14,29,1,-14,-9,-1],[1,1,0,1]]"
38637,2281476213,"[[0,-5,-10,0,4,-3],[1,1,0,1]]"
38637,92117786407470703125,"[[21,187,-79,62,-8,0,1],[1,1,0,1]]"
38637,1663196159277,"[[80,94,-34,1,13,0,-1],[1,1,0,1]]"
38637,28166373,"[[0,-1,-2,10,5,1],[1]]"
38637,2281476213,"[[2,-2,-6,-7,-6,-2,-1],[1,1,1,1]]"
38637,28166373,"[[-2,1,-2,-1,-2,-1],[0,0,1]]"
38637,5439463169574737548828125,"[[-64,562,236,187,22,0,-4],[1,1,0,1]]"
38637,28166373,"[[-27,31,11,0,-5],[1,1,0,1]]"
38637,28166373,"[[2,4,-3,-8,0,1],[1,1,1,1]]"
38638,1296476143616,"[[-6,-7,-9,-4,3,1,1],[1,0,1]]"
38640,229021400118067200,"[[-16,-9,-13,24,21,-5,-3],[1,0,1]]"
38640,137994395212800,"[[-4,11,12,6,5,-4],[1,1]]"
38640,105309765120,"[[-5,5,3,-2,2,-3,-1],[0,1,0,1]]"
38640,40913718875258880,"[[6,-16,-23,-8,16,8,-3],[]]"
38640,213292800,"[[0,4,3,-1,1,0,-1],[0,0,1,1]]"
38640,2497175224320,"[[-4,22,-4,-4,0,-2],[1,1,1,1]]"
38640,30714163200,"[[-1,4,2,-6,-11,-4],[0,1]]"
38640,601770086400,"[[0,8,25,28,18,2],[0,0,1]]"
38640,2425377449529988800,"[[24,-102,44,69,-1,-26,-9],[0,0,1,1]]"
38640,15848437500000000,"[[6,11,-27,-17,10,21],[]]"
38640,2207910323404800,"[[-7,-27,-23,-11,-14,-2,3],[1,0,1]]"
38640,910049280,"[[0,4,-3,0,3,-3,1],[0,0,1,1]]"
38640,101082366777414960,"[[3,-8,-40,34,5,6,-1],[0,0,1,1]]"
38640,622340761190400,"[[0,-15,13,27,-17,-8],[]]"
38640,297586487792709642240,"[[0,-36,49,128,93,26,-3],[0,0,1]]"
38640,67620000,"[[26,98,50,-19,-8,2],[1,1]]"
38640,776573437500000000,"[[0,-49,211,-153,-112,-15],[]]"
38640,30714163200,"[[2,-2,0,-6,1,4],[1,1]]"
38640,910049280,"[[0,2,4,-12,5,6,1],[]]"
38640,133539840000,"[[0,1,24,-38,-27,-4],[0,1]]"
38640,3091200,"[[-3,6,1,-4,-4,3,1],[]]"
38640,754687500000000,"[[-3,11,16,4,-15,-2,1],[]]"
38640,50962759680,"[[-8,-16,-15,-6,8,1,-1],[0,0,0,1]]"
38640,47777587200,"[[51,-52,-39,33,13,-5,-2],[0,1,0,1]]"
38640,2719048275024936960,"[[24,28,34,9,6,-4,8],[]]"
38643,38643,"[[7,-4,6,-3,2,-1],[1,0,1,1]]"
38644,19785728,"[[-3,-5,0,5,1,-2],[0,1,1]]"
38646,27653596294661226648,"[[-54,21,41,58,21,5,-3],[0,0,1]]"
38646,6913399073665306662,"[[63,-195,11,20,1,-2,-1],[0,1,0,1]]"
38646,254950358202187776,"[[-84,187,2,-181,24,48],[]]"
38656,648540061696,"[[8,0,-4,8,-2,-4,2],[]]"
38656,20266876928,"[[-4,-8,-1,-3,-7,-1],[]]"
38656,648540061696,"[[0,8,-10,-8,8,8,2],[]]"
38656,10376640987136,"[[0,-32,-30,-8,-16,0,-2],[]]"
38656,10133438464,"[[83,-210,13,194,-37,16],[]]"
38656,10133438464,"[[-1,4,-4,-6,4,0,-1],[]]"
38656,39583744,"[[-2,0,9,-2,-15,4,10],[]]"
38656,664105023176704,"[[0,1,-8,35,-16,45,26],[]]"
38656,154624,"[[0,2,-3,4,-3],[0,1,0,1]]"
38656,4947968,"[[-1,1,-4,1,-2],[0,1,0,1]]"
38656,1236992,"[[-1,2,-2,2,-1],[1,1,1,1]]"
38656,39583744,"[[0,-4,3,6,-3,-2,1],[]]"
38656,158334976,"[[-1,0,1,4,-5,2],[]]"
38656,1328210046353408,"[[-8,-16,0,32,22,-12,-14],[]]"
38656,20266876928,"[[0,8,0,-9,-2,-1],[]]"
38656,1266679808,"[[-3,-7,9,0,-1,1],[0,1,0,1]]"
38656,166026255794176,"[[-8,8,-2,0,-8,0,2],[]]"
38656,158334976,"[[1,0,-1,4,5,2],[]]"
38656,94375000000000000000000,"[[10,-60,15,90,135,140,40],[]]"
38656,56409309184,"[[0,8,15,21,13,6,1],[0,1]]"
38656,77312,"[[-1,-1,1,1,-2,-2],[1,1,1,1]]"
38656,1266679808,"[[1,-5,2,10,3,1,-1],[0,1,0,1]]"
38656,2533359616,"[[-1,13,-42,18,36,11,1],[1,0,1]]"
38656,316669952,"[[1,9,20,1,-4],[0,1,0,1]]"
38660,96650000,"[[-2,6,-3,0,-2,0,1],[1]]"
38661,1894389,"[[-1,-1,-3,0,-2],[1,1,1,1]]"
38664,633470976,"[[-1,-2,6,8,-7,-12,-4],[]]"
38664,80705459148816384,"[[-64,-48,4,-41,-30,-1],[]]"
38664,4765576657278458658816,"[[192,144,-12,123,90,3],[]]"
38664,33405696,"[[2,0,-5,-3,0,1],[1,0,1]]"
38664,736258905867681792,"[[0,18,18,16,45,0,27],[]]"
38664,2087856,"[[0,2,16,-16,12,-4,1],[0,0,1]]"
38664,2783808,"[[1,0,1,-4,2,-1],[0,0,1,1]]"
38664,1109572280496,"[[-7,13,-12,8,-3,-5,-1],[1,1,1,1]]"
38666,154664,"[[0,1,33,-5,-11,1,1],[0,1,1]]"
38666,9898496,"[[-1,-3,-4,-3,-3,1],[1,1]]"
38668,69293056,"[[-2,4,-1,-4,-1,1,1],[1,1,1]]"
38668,158384128,"[[1,-1,-1,-4,-6,-2],[0,1,1]]"
38668,2474752,"[[-2,0,0,3,1,1],[1,0,1]]"
38668,270676000000000000,"[[13,32,-99,-46,87,38,4],[1,1,1]]"
