cond,disc,data
44608,200896572177743085568,"[[287,164,193,40,37,4,3],[]]"
44608,448837844992,"[[3,-2,-3,2,-5,4,-2],[]]"
44608,22304000000000000,"[[-42,-92,39,118,-23,-14,3],[]]"
44608,200896572177743085568,"[[-287,-164,-193,-40,-37,-4,-3],[]]"
44608,2854912,"[[-3,4,0,-3,1,1],[]]"
44608,2993592205312,"[[-3,-4,8,3,-12,5,3],[]]"
44608,97474098051688955904,"[[-732,36,-162,-9,2,-5,-1],[0,0,1,1]]"
44608,194134016,"[[-3,-1,2,3,-2],[0,1,0,1]]"
44608,133538161094557696,"[[0,-2,16,-84,-176,-82],[]]"
44608,178432,"[[0,1,-1,-3,2,5,2],[]]"
44608,2854912,"[[0,-1,-7,-8,17,4],[]]"
44608,232397686057481476079553482752,"[[770,803,1122,22,55,-55,11],[]]"
44608,3657856,"[[-10,21,-41,41,-35,16,-6],[1,1]]"
44608,22304000000000000,"[[42,92,-39,-118,23,14,-3],[]]"
44608,133538161094557696,"[[0,2,-16,84,176,82],[]]"
44608,3300278272,"[[0,-1,1,-5,-12,-8,-3],[]]"
44608,448837844992,"[[-3,-2,3,2,5,4,2],[]]"
44608,2993592205312,"[[0,-4,-12,19,20,-13,-10],[]]"
44608,365428736,"[[-8,-1,-1,0,-1,-1],[1,1,1,1]]"
44608,365428736,"[[-6,-5,3,-4,1,-1],[1,1,1,1]]"
44608,12133376,"[[1,0,0,-2,0,1,1],[0,0,1]]"
44608,37077610979003906250000000000,"[[3915,2835,146,65,120,-10,5],[0,1]]"
44608,31091776,"[[-5,-2,-1,0,1],[0,0,1,1]]"
44608,97474098051688955904,"[[-4,54,-221,60,-43,0,-3],[1,0,1]]"
44608,5709824,"[[6,-4,0,-3,-1,1],[0,1,0,1]]"
44608,23948737642496,"[[0,-16,-20,-35,18,-2],[0,0,1]]"
44608,5581097514726077788473344,"[[-140,224,390,161,80,7,5],[0,1,0,1]]"
44608,18304387525184,"[[-5,-12,5,17,-1,-1,-2],[0,0,1,1]]"
44608,11693719552,"[[0,-4,8,21,-10,1],[]]"
44612,11420672,"[[-6,-4,2,-4,-2,1,-1],[1,0,0,1]]"
44616,14041213989257812500000,"[[45,-90,145,-85,76,-3,26],[0,0,1,1]]"
44616,23188437996815451099168,"[[-104,78,26,0,42,-7,-10],[0,0,1,1]]"
44616,313594085376,"[[0,6,-19,-2,5,2],[]]"
44616,346934016,"[[2,-2,-5,5,3,-3],[1,1,1,1]]"
44616,170751225249277412639328,"[[0,26,-312,338,81,-137,29],[0,0,1,1]]"
44616,2822346768384,"[[0,2,-15,34,-15,-34,-8],[]]"
44620,45690880,"[[0,2,-11,14,-3,1],[0,1,1]]"
44622,1920830784462,"[[6,24,-49,73,-49,24,-3],[0,1,1]]"
44622,21664605708,"[[1,11,31,1,-8,-1],[0,1]]"
44624,632477286458802176,"[[63,76,47,49,8,-9,2],[1,1,1,1]]"
44624,11423744,"[[-1,2,7,12,9,4],[1]]"
44624,2855936,"[[-3,1,11,-5,-11,8],[1,0,1]]"
44625,463300323486328125,"[[-37,-49,10,-3,15,1,-1],[1,0,0,1]]"
44625,389783224320000000,"[[30,21,-112,-21,32,1],[]]"
44625,2439871875,"[[0,5,-3,7,-2,-1],[0,1]]"
44625,4267265625,"[[-9,6,19,-4,-10,0,1],[0,1,1,1]]"
