cond,disc,data
41944,1934390505152,"[[1,16,73,69,-24,2],[0,0,1]]"
41944,3641265736650042368,"[[-7,28,56,56,33,-4,-2],[0,0,1,1]]"
41944,39407398682624,"[[8,4,-10,-9,-14,-4,-3],[]]"
41944,167776,"[[-1,11,3,-3,-2],[0,1,0,1]]"
41944,12890565632,"[[76,15,-77,-11,26,2,-3],[1,1]]"
41944,83888,"[[1,-6,9,4,-3,-1],[0,0,1]]"
41944,483597626288,"[[-33,-32,20,16,-7,-2,1],[0,1]]"
41944,587216,"[[-72,34,38,-10,-4,-1,-1],[0,0,1,1]]"
41944,587216,"[[5,26,38,8,-7,2,-1],[0,1,0,1]]"
41946,12080448,"[[0,8,13,1,-5],[0,1,0,1]]"
41946,40771512,"[[0,-1,-7,-4,5,5,1],[0,1,1]]"
41947,41947,"[[-2,-1,2,2,-1,-1],[1,1]]"
41948,83896,"[[54,-26,-3,-3,-1,1],[1,0,0,1]]"
41948,2684672,"[[0,-2,-3,2,3,-1],[0,1,1]]"
41949,125847,"[[3,2,0,-1,-1,-1],[0,1,1,1]]"
41950,10487500,"[[1,1,3,2,-4,1],[0,1]]"
41950,41950000,"[[0,4,-23,37,-13,1],[0,1]]"
41950,409667968750000,"[[31,-50,-28,41,13,-4],[1,0,1]]"
41950,4195000000,"[[-10,1,15,1,-8,-1,1],[0,0,1,1]]"
41952,187902001152,"[[3,14,22,20,9,4],[]]"
41952,3334680576,"[[0,72,32,-9,-2,1],[0,0,1]]"
41952,3136081821696,"[[-5,6,18,8,5,4],[]]"
41952,1482080256,"[[0,2,-1,4,-6,0,1],[]]"
41952,125512664832,"[[23,-16,-7,46,8,-8,-2],[0,0,1,1]]"
41952,612163584,"[[-4,4,-3,-4,3,-2,-1],[0,0,0,1]]"
41952,1921231563220829528064,"[[-40,-72,-7,-10,1,5,-12],[]]"
41952,4016405274624,"[[12,4,1,-12,-1],[0,0,0,1]]"
41952,288011824596537076955769249792,"[[-632,-67,-335,314,274,-95,5],[1,1,1,1]]"
41952,5369856,"[[0,4,1,2,-5,-9,-3],[]]"
41952,23713284096,"[[2,4,-7,1,0,-3,-1],[1,1,1,1]]"
41952,306081792,"[[1,3,-1,-4,-2,3],[]]"
41954,11809001172918861824,"[[-97,109,53,31,-88,-16],[]]"
41954,41954,"[[-1,-1,1,-2,-3,1],[0,1,1]]"
41956,171851776,"[[2,3,2,-1,-1,1,1],[0,1,1]]"
41956,1342592,"[[1,3,-1,-2,0,-1],[0,1,1,1]]"
41958,41958,"[[0,1,-8,-8,6,-1],[0,1,1]]"
41958,15860124,"[[-9,6,11,-5,-6,1,1],[0,1,1]]"
41964,67587752853504,"[[16,20,-6,-8,-6,3],[0,1,1]]"
41967,125901,"[[0,3,-3,-4,2,2],[0,0,0,1]]"
41968,45062796869632,"[[4,-2,4,-10,8,-2,-3],[0,1,0,1]]"
41968,671488,"[[0,-2,3,-4,-7,-2],[1,1]]"
41968,167872,"[[0,2,3,0,-1,-1],[0,0,1,1]]"
