cond,disc,data
15408,20735885666157723648,"[[12,84,-15,0,-18,-27,-7],[0,0,0,1]]"
15408,739584,"[[0,3,-1,1],[0,1,0,1]]"
15408,39937536,"[[-10,-8,8,10,1,-2],[0,1,0,1]]"
15415,1926875,"[[-1,1,2,-4,1,1],[0,0,1]]"
15416,1973248,"[[0,2,-3,-3,3,1],[0,0,1,1]]"
15416,30832,"[[0,1,-1,1,-2],[0,1,0,1]]"
15416,61664,"[[1,-10,23,7,4,-3],[0,0,1,1]]"
15416,87123863152,"[[-28,26,1,-29,-8,1],[0,0,1]]"
15418,15418,"[[-1,1,0,1],[0,1,1,1]]"
15420,61680,"[[-1,-1,2,2],[1,0,0,1]]"
15420,1255230395545069116367409820,"[[-982,-66,-418,-391,132,-143,41],[1,0,0,1]]"
15423,46269,"[[-1,-3,-1,4,1,-2],[0,0,1,1]]"
15424,505413632,"[[0,-1,-10,0,2,1],[1,1,1,1]]"
15424,7897088,"[[-8,16,2,-14,-1,4,1],[0,1]]"
15425,1205078125,"[[2,7,1,3,3,1],[0,0,0,1]]"
15425,77125,"[[0,1,-2,1,4,2],[0,0,0,1]]"
15425,323485696000,"[[-1,6,0,-4,-8,-6,-1],[]]"
15425,470733642578125,"[[21,-68,8,97,-4,-50,-15],[1,1,1]]"
15427,15427,"[[0,5,35,55,-19,1],[1,1,1]]"
15428,18760448,"[[-3,-7,-18,-20,-20,-8,-1],[0,1,1]]"
15428,6434833664,"[[-98,175,-18,-59,-6,2],[0,1,1]]"
15429,6989102972928,"[[0,-1,3,19,29,-11,-3],[]]"
15429,13111816032878592,"[[0,-16,-7,-3,-12,-11,1],[]]"
15429,6433893,"[[0,0,-6,6,0,-1],[1,0,1]]"
15430,1928750,"[[-3,-4,2,-2,-7,-1],[0,1,1]]"
15430,484209749766870,"[[32,36,-36,-11,9,0,-1],[1,0,0,1]]"
15430,484209749766870,"[[-4,-5,15,4,2,9,3],[1,1,1]]"
15430,98752000000000000000,"[[-19,-33,33,78,65,5,2],[0,1]]"
15432,4444416,"[[0,2,3,3,1,-1],[0,0,1,1]]"
15432,1079993088,"[[20,-16,-9,24,-9,-7,-1],[0,0,1,1]]"
15432,30864,"[[-1,3,-3,-2,1,1],[1,0,1]]"
15432,8284991913984,"[[0,-16,32,1,-4,3,1],[0,0,1]]"
15433,15433,"[[1,-2,0,1,-1],[1,1,0,1]]"
15433,48435365137935193,"[[10,4,17,7,8,-12],[1,1,0,1]]"
15434,123472,"[[0,-1,3,4,-1,-1],[1,0,0,1]]"
15435,1620675,"[[3,8,3,-6,-1,1],[0,1]]"
15439,484492179303351,"[[32,-32,11,-11,-5,0,-1],[1,1,0,1]]"
15439,15439,"[[0,-1,1,2,-3],[1,1,0,1]]"
15440,19763200,"[[1,0,4,1],[0,0,0,1]]"
15440,1264844800,"[[0,4,16,-1,8,0,1],[1]]"
15444,1621249344,"[[-109,-3,51,-55,-7,13,-7],[0,1,1]]"
15444,1036429295616,"[[-7,-5,7,1,7,1,1],[0,1,1]]"
15449,73345077767109407,"[[-17,-47,-33,6,2,6,-3],[0,0,0,1]]"
15449,257833003997802734375,"[[-54,20,-140,45,-55,5,-5],[1]]"
