cond,disc,data
36368,74481664,"[[4,6,6,3,-2,-1],[0,1,0,1]]"
36372,859975859645278322688,"[[-8,76,-102,-51,18,28,-8],[]]"
36372,3564456,"[[-1,-1,2,3,0,-1,-1],[1,1,0,1]]"
36374,595951616,"[[13,13,1,-1,-3],[0,1,0,1]]"
36375,17983245849609375,"[[6,40,62,-13,-19,12,1],[1,0,1,1]]"
36375,355224609375,"[[6,-5,18,-5,11,4],[1,0,1,1]]"
36375,36375,"[[-1,0,2,-1,-1],[1,0,1,1]]"
36376,291008,"[[0,2,3,-2,-3],[0,1,0,1]]"
36384,754458624,"[[8,8,12,4,3],[0,1,0,1]]"
36384,873216,"[[0,2,2,1,2,1],[1,0,1]]"
36388,37261312,"[[-60,14,110,-18,-69,5,14],[0,1,1,1]]"
36388,2283787994104584,"[[131,-50,-61,7,13,0,-1],[1,1,0,1]]"
36389,36389,"[[1,3,2,-2,-2,1],[0,0,1]]"
36389,36389,"[[-6,20,-16,-7,5,2],[1,0,1,1]]"
36389,1141925378111901,"[[14,-36,-50,-20,2,4,-1],[1,0,1,1]]"
36392,4658176,"[[1,0,-2,0,3,-2],[0,0,1,1]]"
36392,74530816,"[[0,-3,9,-7,-1,2],[1,1]]"
36392,1164544,"[[1,1,2,3,1,2],[0,1]]"
36392,72784,"[[0,2,1],[0,0,1,1]]"
36393,327537,"[[-5,12,-6,-7,2,2],[1,1,0,1]]"
36396,200541242562048,"[[-27,-27,2,4,8,3,-3],[0,1,1]]"
36396,5094275328,"[[0,4,-15,19,-17,5,-1],[0,1,1,1]]"
36396,5094275328,"[[1,-1,-1,3,7,7,2],[0,1,1,1]]"
36396,3396183552,"[[9,9,-1,-2,-3,-1,1],[0,1,1]]"
36398,145592,"[[0,1,7,27,-7,-1],[1,0,0,1]]"
36398,2329472,"[[-1,1,3,-3],[1,0,0,1]]"
36400,211993600,"[[-112,53,36,-14,-5,1],[0,1,0,1]]"
36400,74247587034894000,"[[-3,36,-7,45,-5,9,-1],[0,1,0,1]]"
36400,20384000,"[[0,4,-1,-5,0,1],[0,0,1]]"
36400,341986770944000000000,"[[0,16,24,241,110,25],[]]"
36400,622070312500000000,"[[-120,290,-70,-105,11,12,1],[0,0,1,1]]"
36400,10436608000,"[[-37,-67,-133,-118,-107,-43,-19],[1,1,1,1]]"
36400,728000,"[[4,2,-1,2,0,-1],[0,0,0,1]]"
36400,9788396800,"[[1,-2,-2,-4,3,-1,-1],[0,0,1,1]]"
36400,72800,"[[-5,5,6,3,-3,-2,-1],[0,1,0,1]]"
36400,2912000,"[[6,5,-15,-9,13,4,-4],[1]]"
36400,147875000000000,"[[-94,-25,-48,-6,-10,-1,-1],[1,0,1]]"
36407,87413207,"[[-18,-13,-22,-13,-9,-3,-1],[1,0,1,1]]"
36407,87413207,"[[37,-12,24,-2,4],[1,1,0,1]]"
36408,3439245312,"[[-16,8,-3,6,0,1],[0,0,1]]"
36412,298287104,"[[2,1,-4,4,-1,-1,1],[0,1,1]]"
36412,1165184,"[[0,-1,9,-9,8,-5,1],[0,1,1]]"
36413,473369,"[[0,1,-2,-2,1,-1],[0,0,1,1]]"
36414,13982976,"[[3,-6,9,-9,7,-3,1],[1,1,1]]"
36414,6897744817992,"[[-21,-68,-15,66,6,-23,5],[0,1,1]]"
36414,32289328885137408,"[[40,-28,15,22,-33,19,-9],[0,0,1,1]]"
36414,63712582250872512251336816342016,"[[408,1105,1513,1071,157,-34,-204],[0,0,1]]"
36414,32289328885137408,"[[0,-72,11,-68,5,-16],[0,1]]"
36414,6897744817992,"[[0,63,-169,96,21,1],[0,1,1]]"
36414,26818350711285027224722644,"[[344,306,-9,-187,21,34],[1,0,1]]"
36414,4042532951138304,"[[-20,12,48,-9,-25,-14,-7],[0,0,1,1]]"
36414,6897744817992,"[[0,-1,30,127,-38,1],[0,1,1]]"
36414,32289328885137408,"[[0,-128,-15,-68,-4,-9],[0,0,1]]"
36414,179304869263464,"[[-59,-22,-18,-18,-1,-3],[0,1,1]]"
36414,19254557952,"[[-4,6,-15,8,-8,-3,1],[1,0,1]]"
36414,14856912,"[[2,-1,-4,9,-6,1,1],[0,0,1]]"
36414,55373562566658,"[[55,-57,-9,1,-5,-1],[0,1,1]]"
36414,110363583174012457714908,"[[0,-51,-30,212,-98,51],[0,1,1]]"
36414,1910970306,"[[-1,-10,-15,54,-8,-3],[0,1,1]]"
36414,1957169184768,"[[-5,-4,1,-4,4,5,-3],[0,1,1]]"
36414,6897744817992,"[[0,9,-64,96,56,7],[0,1,1]]"
36414,12545546877576796962816,"[[-36,-72,35,35,-86,-28,8],[]]"
36414,128225627294062284,"[[-67,147,-26,-60,-7,-3],[0,1]]"
36414,148328655785872743168836352,"[[-166,-408,-315,-204,310,153,17],[1,0,1]]"
36414,4042532951138304,"[[16,-24,33,-37,-15,24,3],[0,0,0,1]]"
