cond,disc,data
21328,2741433300339720192,"[[-1,27,-86,-270,-7,27,-3],[1,0,1]]"
21328,10673748905494780045961216,"[[7,28,-336,266,-58,-67,19],[0,0,1,1]]"
21330,1228416030,"[[27,-108,128,-37,-15,-1],[0,1,1]]"
21330,254437050286080,"[[11,22,-13,-23,8,4,-4],[1,1]]"
21330,131920779490099200,"[[21,-2,-19,12,-15,0,2],[0,1,0,1]]"
21333,63999,"[[-13,14,13,-13,-6,3,1],[1,0,0,1]]"
21333,22463649,"[[5,11,21,24,19,12,2],[1,0,0,1]]"
21333,1135939584000000000000,"[[24,5,-67,113,-69,7,15],[]]"
21333,21333,"[[5,3,-5,-1,1,-1],[0,0,1,1]]"
21333,419897439,"[[4,-27,48,-23,-9,1],[1,1,1]]"
21333,63999,"[[0,-3,3,-1,-2],[0,1,1,1]]"
21336,22022848512,"[[-1,-2,-18,-22,-98,-58,-161],[]]"
21336,5419344,"[[0,2,4,2,-1,1],[0,0,1]]"
21336,155875255208902656,"[[0,16,88,97,-18,-7],[]]"
21339,21339,"[[0,1,-2,-1,4,4,1],[0,0,1]]"
21340,4725969101909440,"[[20,70,62,113,63,46,21],[0,1,1]]"
21340,5463040,"[[-2,-2,5,5,-1,-1],[1,0,0,1]]"
21342,5463552,"[[1,3,3,4,2],[0,1,1,1]]"
21344,2732032,"[[4,4,-3,-9,-5,0,1],[]]"
21348,117627059188224,"[[-7,27,-9,-23,-15,-18,-7],[1,0,0,1]]"
21349,21349,"[[0,1,-2,2,4,2],[0,1,0,1]]"
21350,833984375000000,"[[4,22,6,-45,50,-13,1],[0,1]]"
21350,1635707086553100585937500,"[[708,-468,326,15,45,27,3],[0,1]]"
21350,874496000,"[[-4,4,8,-3,-2],[0,0,1,1]]"
21350,203609466552734375000,"[[-70,125,-95,65,1,-5,5],[0,0,1]]"
21350,1635707086553100585937500,"[[24,-234,551,-120,157,-9,5],[0,1,0,1]]"
21350,833984375000000,"[[13,21,-19,-35,0,11,7],[0,1]]"
21355,533875,"[[0,-1,3,-1,1],[0,1,1,1]]"
21356,811528,"[[-3,-4,-6,-4,-4,-1,-1],[1,1,0,1]]"
21356,811528,"[[0,-3,6,0,-1],[1,1,0,1]]"
21357,326954313,"[[0,7,-3,-1,1,-1],[0,1,1,1]]"
21357,1345491,"[[0,-3,-1,0,-7,-5,-1],[0,0,1,1]]"
21357,4036473,"[[2,0,0,1,-1],[1,0,0,1]]"
21357,21357,"[[-1,-3,0,3,0,-1],[1,0,0,1]]"
21360,20505600,"[[0,4,9,-2,-8,3],[0,0,1]]"
21360,78222656250000000000,"[[56,67,-90,4,3,-8],[1,1]]"
21360,1409134102157721600,"[[0,48,-56,-69,39,33,5],[]]"
21360,5504430086553600,"[[0,-16,37,39,-17,-3],[]]"
21360,255153269637120,"[[10,40,27,-36,-40,8,12],[]]"
21360,30416640,"[[-3,12,1,7,1,1],[0,1,0,1]]"
21360,33627088457594912526858725621760,"[[-819,-1204,-252,-1008,105,-28,-14],[]]"
21360,15573319680,"[[-24,24,13,-18,6,3],[0,0,0,1]]"
21360,8010000000000000,"[[-4384,-900,149,-14,-6,1],[0,0,1]]"
21360,32808960000,"[[0,3,-8,-7,16,11,2],[]]"
21360,37163631030991018003354800,"[[35,-56,224,-126,-149,-88,-23],[0,0,1,1]]"
21360,370068795555840,"[[12,28,29,-10,-7,4,-1],[0,0,0,1]]"
21360,401272953309757440,"[[0,-16,24,31,3,8,-4],[]]"
21360,128160000,"[[1,-3,-5,6,3,-3],[1,0,1]]"
21360,39370752000000,"[[0,-16,72,-69,56,-20,6],[0,0,0,1]]"
21363,1261463787,"[[-25,3,13,-3,-1,1],[1]]"
21364,16559494546681184,"[[4,-20,8,20,40,7],[0,1,1]]"
21365,2670625,"[[1,10,32,38,11,1],[0,1]]"
21366,6540346601856,"[[-3,-15,2,31,0,-14,-4],[0,1,1,1]]"
21366,140182326,"[[-2,0,7,-2,-5,-2,2],[0,1,1,1]]"
21366,221522688,"[[-22,-19,11,6,-3,-1],[0,0,1,1]]"
21366,384588,"[[0,2,-1,-4,1,1],[0,1,0,1]]"
21366,24613632,"[[0,3,5,1,1,-2],[0,0,1,1]]"
21366,221522688,"[[0,1,-8,-10,16,-7,1],[0,0,1]]"
21372,26672256,"[[1,-9,23,-13,-2,-1],[0,1,1]]"
21374,85496,"[[3,-2,5,-1,2],[1,0,0,1]]"
21374,50959587097167968750,"[[-89,-58,-87,-8,-39,5,-5],[1,1,1]]"
21375,164480625,"[[-7,13,3,-12,-3,1],[1,1,1]]"
21375,64125,"[[0,3,3,4,2,1],[0,0,0,1]]"
