cond,disc,data
44882,92303832997634899968,"[[-48,0,-36,-27,11,13,-1],[0,0,1,1]]"
44884,21629164404736,"[[-19,9,66,-60,1,-2],[0,1,1]]"
44884,754365388,"[[0,7,-1,-4,6,3,-1],[0,1,1,1]]"
44884,718144,"[[1,1,-1,-1,0,1],[0,1,1]]"
44888,89776,"[[-2,-1,-1,-2,0,-1],[1,1,1,1]]"
44888,2941151536,"[[1,6,-2,-12,-5,5,-1],[0,0,0,1]]"
44891,46782661849,"[[-2,1,-3,-6,4,6,1],[0,1,0,1]]"
44891,68217081856,"[[12,3,2,-1,-4],[1,1,1,1]]"
44891,15397613,"[[-2,0,4,3,0,-2],[1,1,1,1]]"
44891,26171453,"[[2,5,-1,0,2,-2],[0,0,1,1]]"
44891,183200171,"[[0,11,7,-4,-3,1],[0,0,1]]"
44892,21746403072000000000000,"[[-62,64,55,-57,-22,-13,31],[1,1,1,1]]"
44894,44894,"[[-1,1,-1,-1],[1,0,0,1]]"
44896,89792,"[[0,1,6,-6,-2,2],[1]]"
44896,4623456885248,"[[-4,20,17,14,-3,-2],[0,0,1,1]]"
44896,22986752,"[[0,2,0,-6,0,4,1],[]]"
44896,5746688,"[[0,4,8,0,-3],[0,0,0,1]]"
44896,89792,"[[0,3,10,3,-8,2],[1]]"
44896,350547968,"[[0,-1,-4,1,5,4],[]]"
44896,176747380928,"[[1,6,-2,-7,-6,2],[1]]"
44896,89792,"[[1,3,-1,-5,0,2],[1]]"
44896,89792,"[[1,-2,1,-2,-2],[1,1,1,1]]"
44896,2123650380643059105792,"[[3,54,261,324,270,108,12],[]]"
44896,22986752,"[[0,2,-2,0,4,-4,1],[]]"
44896,394909392325050368,"[[24,4,30,-9,-3,5,-3],[]]"
44896,89792,"[[0,2,-2,1,-1],[0,0,0,1]]"
44900,1471283200,"[[8,4,-3,-7,3,-3,1],[0,1,1,1]]"
44900,8769531250000000,"[[0,-20,-29,32,-9,5],[0,1,1]]"
44900,175390625000000,"[[0,-5,-28,9,9,7,1],[0,1,1]]"
44900,89800000000,"[[0,-1,15,-6,-1,-4],[0,1,1]]"
44900,44900000000000000000,"[[25,25,1,-78,-102,-73,-24],[0,1,1,1]]"
44900,3507812500000000,"[[10,34,50,15,0,-16,4],[1]]"
44900,3507812500000000,"[[76,188,90,-25,10,-2],[0,0,0,1]]"
44900,89800,"[[0,0,-2,-2,4,-2],[1,0,0,1]]"
44900,8988209412166459566085120000,"[[-434,-56,-674,-109,-307,-88,-44],[0,1,1,1]]"
44900,89800,"[[0,-2,4,-1],[1,0,0,1]]"
44900,179600,"[[3,-4,4,-2],[1,1,1,1]]"
44900,1436800000000,"[[0,1,-98,-16,74,34,4],[0,1,1]]"
44901,883786383,"[[-6,3,-5,-6,0,-3,-2],[0,1,1,1]]"
44901,883786383,"[[9,-12,18,-7,3,2],[0,1,1,1]]"
44901,44901,"[[-1,2,-2,0,1,-1],[1]]"
44901,32732829,"[[-1,5,5,8,4,2],[1,0,1,1]]"
44901,32732829,"[[0,1,9,-9,-7,-1],[0,1]]"
44901,2890412807464599609375,"[[-35,90,-54,-53,-12,22,11],[0,1,1,1]]"
44901,3636981,"[[0,-9,-16,-15,-2,4,-1],[0,1,1,1]]"
44901,32732829,"[[-3,5,-2,-3,1,1],[0,0,1]]"
44902,70630846,"[[2,4,5,6,1,-2],[0,1,1,1]]"
44904,1172954808188928,"[[-4,-28,-39,10,13,-6],[]]"
44909,44909,"[[0,-1,-1,2,2,1],[1,1,0,1]]"
44910,808380,"[[0,-2,-4,-1],[0,1,1,1]]"
44910,11599369440660,"[[-7,-5,-15,-2,-7,3,-3],[1,1,1]]"
44910,143874272460937500,"[[-75,-17,127,15,-51,5,2],[0,1,1]]"
44912,367919104,"[[-1,-6,-13,-10,-9,-4,-1],[1,1,1,1]]"
44912,367919104,"[[4,-4,-17,4,9,-2,-2],[1,1,1,1]]"
44912,367919104,"[[1,4,2,-3,-5,-1],[0,0,0,1]]"
44913,9769893310546875,"[[57,-100,-66,-53,-44,-7,-6],[0,1]]"
44914,59331394,"[[-1,1,-2,-2,-4,-2,-1],[1,0,0,1]]"
44917,44917,"[[0,1,-2,2,-2,1],[1]]"
44919,12999871954944,"[[-105,66,92,-40,-28,6,3],[]]"
44919,789541263,"[[0,-3,4,-1,-5,3],[0,1,1]]"
44920,735969280,"[[4,6,6,5,4,1,1],[0,1,0,1]]"
44924,2944139264,"[[1,3,-7,-4,5,1,1],[0,1,1]]"
44924,736034816,"[[0,4,-12,13,-7,1,1],[1,1,1]]"
44924,179696,"[[0,0,-3,-3,3,-1],[1,0,0,1]]"
44924,1713714599609375000000,"[[20,70,76,-8,3,-33,-4],[0,1,1,1]]"
44925,596874673125,"[[-8,-7,-14,2,-4,4,-1],[0,1,0,1]]"
44925,37017059326171875,"[[36,30,-45,-3,-5,5,1],[1,0,0,1]]"
44928,4541681664,"[[2,4,0,2,-2,-2],[1,1,1,1]]"
44928,8911886197653504,"[[-7,67,-192,98,129,31,2],[1,1,1,1]]"
44928,6030134083584,"[[12,-24,12,-8,3,2],[]]"
44928,4192321536,"[[1,-2,-4,-2,2,4,1],[]]"
44928,3312451584,"[[-4,40,-68,16,16,2],[0,0,1]]"
44928,6624903168,"[[-188,28,-158,15,-44,2,-4],[0,0,1]]"
44928,268181760577536,"[[-7,13,-3,8,3,-5,-1],[1,1,1,1]]"
44928,828112896,"[[1,-2,1,-5,-1,-1,-1],[0,1,0,1]]"
44928,50307858432,"[[-61,94,-6,-32,-1,2],[1,1,1,1]]"
44928,368050176,"[[4,4,-17,-18,17,20,2],[]]"
44928,47110422528,"[[1,-4,4,0,5,4,2],[]]"
44928,1339396422893568,"[[-4,-8,12,-4,-5,12,-3],[]]"
44928,368050176,"[[8,-44,45,82,-69,-96,-24],[]]"
44928,1580763469207044096,"[[0,4,-34,144,-280,208,312],[]]"
44928,153108873216,"[[12,-12,-12,1,5,0,-1],[0,0,1,1]]"
44928,92012544,"[[4,10,-4,-7,0,1],[1,0,1]]"
44928,19781854861197312,"[[-19,22,-30,-8,5,-6],[]]"
44928,1358312177664,"[[2,0,-8,9,6,3],[1,0,1]]"
44928,4192321536,"[[-3,-8,-6,2,8,6,1],[]]"
44928,50307858432,"[[-7,-23,0,30,1,-11,2],[1,1,1,1]]"
44928,3427734375000000000000,"[[185,-210,-190,10,11,-3,1],[0,0,1,1]]"
44928,54271206752256,"[[12,24,12,0,-5,-6],[]]"
44928,89856,"[[1,1,-1,1],[0,1,0,1]]"
44928,214233398437500000000,"[[-15,-40,-110,-165,-134,-28,-4],[0,0,1,1]]"
44928,19597935771648,"[[-4,28,-55,20,-12,3,-1],[0,0,0,1]]"
44928,197595433650880512,"[[14,-20,28,-64,46,4],[]]"
44928,82517464793088,"[[-12,0,9,12,9,0,-1],[0,0,0,1]]"
44928,140670967901847552,"[[-27,-54,18,48,-35,-2],[]]"
44928,124400959488,"[[-11,9,14,-11,-7,2],[1,0,1]]"
44928,20549925099691573248,"[[24,48,96,80,110,28,2],[]]"
44928,23003136,"[[1,0,-1,4,-4,2],[0,0,1]]"
44928,931186668672,"[[3,0,-5,-16,9,4,-2],[0,1]]"
44928,23555211264,"[[1,-6,4,14,1,-2,-1],[0,1,0,1]]"
44928,12893353873920000000000000000000000,"[[540,-540,1035,-2340,-360,360,60],[]]"
44928,60628842422419826826805248,"[[2160,-648,387,122,73,-4],[]]"
44928,42248941974061056,"[[6,36,45,-126,-153,108,108],[]]"
44928,10715171383148544,"[[108,-216,0,116,19,-4],[]]"
44928,144047071131491893248,"[[-54,-108,36,96,-70,-4],[]]"
44928,133574513147995226112,"[[0,-16,-54,88,116,-72,-86],[]]"
44928,83464817711425083408384,"[[1561,162,-470,88,33,-2],[]]"
