cond,disc,data
19800,3153199104000,"[[20,-9,10,-16,-1,-5],[1,0,1]]"
19800,1587762000,"[[0,-18,24,1,-7,-1],[0,0,1,1]]"
19800,1764180000000000000000,"[[-180,-60,785,-130,-785,190,180],[]]"
19800,522720000000000000000,"[[0,-60,65,45,10,5,-5],[]]"
19800,50118750000,"[[0,6,4,1,4,0,-1],[0,0,1,1]]"
19800,306125740800,"[[0,4,12,-13,11,-3],[0,0,1]]"
19800,39069635286816288000,"[[-19,32,51,41,53,12],[1,1]]"
19808,316928,"[[1,2,3,1,-1],[0,0,0,1]]"
19808,162267136,"[[2,6,-1,-6,5,-2],[1,1,1,1]]"
19810,86668750000,"[[0,28,-11,-7,0,1],[0,1,1]]"
19812,98901504,"[[0,1,-18,20,14,2],[0,1,1]]"
19818,86683932,"[[9,-45,68,-23,-12,-1],[0,1,1]]"
19818,9631548,"[[1,1,-2,-4,-4,-1],[0,1,1,1]]"
19818,5118599500668,"[[-27,135,-205,67,35,3],[0,1,1]]"
19818,5707584,"[[-6,22,-18,-14,10,7,1],[1,0,1]]"
19818,39636,"[[0,2,-1,1],[0,1,0,1]]"
19818,9631548,"[[0,-2,-4,-3,-1,1],[0,1,1,1]]"
19821,4816503,"[[2,2,-1,-1,-1,-1],[1,1,1]]"
19823,852389,"[[0,1,3,9,7,2],[0,0,0,1]]"
19824,2220288,"[[4,0,-3,2,0,-1],[0,0,1,1]]"
19824,959164416,"[[-4,0,5,4,-2,-1],[0,0,0,1]]"
19824,16347538881773568,"[[21,-52,-5,24,39,12,1],[]]"
19824,16347538881773568,"[[-21,52,5,-24,-39,-12,-1],[]]"
19826,455998,"[[-2,1,4,2,-2,-1],[0,0,1,1]]"
19826,501375103242600448,"[[-64,-80,-44,-87,-6,-23],[]]"
19835,1549609375,"[[8,-17,34,-30,23,-5],[0,0,1,1]]"
19836,476064,"[[0,2,-2,2,-2],[1,0,0,1]]"
19839,535653,"[[2,-21,29,85,-19,1],[1,0,1]]"
19840,40632320,"[[0,-4,-4,8,9,-4,-5],[]]"
19840,99200,"[[-1,-4,-4,-4,-4,-1,-1],[0,0,1]]"
19840,10076815360,"[[8,8,-27,-24,11,2,-1],[0,0,0,1]]"
19840,351502256726835200,"[[44,-64,96,-78,-26,-1],[0,0,1]]"
19840,852121511526400,"[[-19,-10,38,14,-24,-2,2],[1,0,1]]"
19840,79360000,"[[-4,-8,-1,-2,1],[0,0,0,1]]"
19840,179308864121057280,"[[20,48,27,46,27,-6],[0,0,0,1]]"
19840,204013640955514060800,"[[23,-140,200,24,-18,-18,-3],[1,1]]"
19840,634880,"[[2,0,-3,-2,-1],[1,1,1,1]]"
19840,39680,"[[1,0,-1,0,-2,-3,-1],[]]"
19840,763603434542844655240655790072135680,"[[-374,2278,-2805,3740,-884,646,255],[]]"
19840,9920000000000000,"[[-15,-20,-19,-16,0,4,4],[]]"
19840,39680,"[[1,-2,0,0,1,1],[]]"
19840,80614522880,"[[21,97,119,-4,-43,11,-1],[1,1,1,1]]"
19840,81264640000,"[[1,4,3,4,4,-8,-8],[]]"
19840,6348800,"[[1,2,-2,-2,5,2],[0,0,1,1]]"
19840,39680,"[[1,1,0,0,-2,1],[]]"
19840,16252928000000,"[[-6,9,22,-28,-19,20,-4],[1]]"
19840,101580800,"[[-1,1,0,0,3,-4,1],[0,1]]"
19840,85683725307740160,"[[56,64,-91,-72,49,20,-9],[0,0,0,1]]"
19840,215936807731200,"[[-128,128,-30,28,0,1],[0,0,1,1]]"
19840,3328599654400,"[[0,-4,20,-61,-22,-1],[]]"
19840,25395200,"[[1,2,-4,-2,1],[0,0,1,1]]"
19842,1071468,"[[-18,-33,0,21,0,-5,1],[0,1,1]]"
19842,39684,"[[-1,2,-4,4,-3,1],[1,0,0,1]]"
19842,535734,"[[-1,1,-1,-1,0,-1],[0,1,0,1]]"
19844,15071511395251668808,"[[-3,-50,-476,-138,60,11,-3],[1,1,0,1]]"
19845,78216343138980547825950675,"[[117,-95,288,-249,299,-105,28],[1,1,1]]"
19845,618146964919376376435,"[[47,63,126,52,63,-14,5],[1,0,0,1]]"
19845,3752973220095225,"[[61,96,86,26,-9,1],[1,1,1]]"
19845,158196699675,"[[-7,-23,-19,9,9,-3],[1,1]]"
19845,579333616973876953125,"[[6,-33,144,-81,0,27,-7],[0,0,0,1]]"
19845,19845,"[[0,1,-1,1,1,-1],[0,0,0,1]]"
19845,516775885605,"[[-7,27,0,-26,1,7],[1]]"
19845,3028350798154891125,"[[0,7,77,-56,42,0,5],[0,0,0,1]]"
19845,300974962785984184320,"[[0,-3,-54,-297,-294,-243],[]]"
19845,270355687921142578125,"[[468,-807,194,178,-25,-9],[0,1,1]]"
19845,688100052094156800,"[[15,-3,-21,-21,-3,15],[]]"
19845,9811065673828125,"[[-2,-11,-48,-27,0,9,2],[0,0,0,1]]"
19845,78216343138980547825950675,"[[-86,0,-147,-123,-252,-105,-44],[1,0,0,1]]"
19845,1519035525,"[[-9,-9,1,1,-1,-1],[0,0,1,1]]"
19845,24608375505,"[[15,-30,-1,19,-1,-3],[0,1,1]]"
19845,178605,"[[-1,-2,-2,0,0,-1],[1,1,1,1]]"
19845,2083725,"[[-42,49,9,-16,-2,1],[0,0,1,1]]"
19845,13459336880688405,"[[-42,21,91,-42,-37,7],[0,0,1]]"
19845,1171827405,"[[0,3,3,3,-3,-3,-1],[0,0,0,1]]"
19845,3752973220095225,"[[-10,-36,-42,-2,11,-9],[1,1,1]]"
19845,618146964919376376435,"[[-142,-126,-189,52,-42,7,-2],[1,0,0,1]]"
19845,293023828125,"[[-2,-7,-2,-7,-5,-3],[1,0,1]]"
19848,518457309659136,"[[-4,44,-31,-46,35,2],[]]"
19848,1905408,"[[-16,22,1,-11,-1,1],[1,1,1,1]]"
19849,274735709652649,"[[-8,21,-17,23,-11,6],[1,1,0,1]]"
19849,19849,"[[0,0,2,2,2,1],[1,1,1,1]]"
19850,99250,"[[2,1,0,-1,0,-1],[0,0,1,1]]"
19853,19853,"[[2,1,-4,-1,1,-1],[0,1,1,1]]"
19853,83269517312,"[[-2,6,-3,8,-5,4,-1],[]]"
19855,4149695,"[[-1,7,-6,0,2,-2,-1],[1,0,1]]"
19856,691306496,"[[-2,-9,-14,-3,3,-2],[1,1,1,1]]"
19856,162660352,"[[4,-4,-4,-4],[1,1,1,1]]"
19856,40665088,"[[1,0,4,1,4,-2],[0,0,0,1]]"
19856,22129761312571392,"[[-27,-54,-81,-41,-14,13,-3],[0,0,0,1]]"
19857,59571,"[[-1,-1,1,1,-1],[1,0,0,1]]"
19859,19859,"[[6,-5,7,-3,2,-1],[0,0,1,1]]"
19859,6811637,"[[0,1,-4,-15,-4,1],[0,1,0,1]]"
19862,158896,"[[1,3,0,0,-2],[0,1,0,1]]"
19863,1608903,"[[-1,-6,-8,13,10,1],[1,1,1]]"
19863,31668037749,"[[-3,-2,-6,-3,-4,-3,-2],[1,1,1]]"
19863,1608903,"[[-10,-1,18,-3,-5],[1,0,0,1]]"
19863,31668037749,"[[12,-15,18,-6,3],[1,0,0,1]]"
19863,59589,"[[1,-2,-2,-1],[1,1,1,1]]"
19866,5812235352,"[[22,15,8,3,-3,-1,-1],[0,0,1,1]]"
19867,1365249844314112,"[[-8,-4,-2,-15,-2,1,2],[0,0,0,1]]"
19868,40689664,"[[1,1,-5,-1,3,1,-1],[0,1,1]]"
19868,39736,"[[-1,3,-1,-1,-2],[0,1,1,1]]"
19869,19869,"[[-3,2,19,-20,-10,-1],[1,0,1]]"
19870,198700,"[[0,2,-3,-1,1],[0,1,0,1]]"
19872,3041509118976,"[[-11,-12,3,-5,-4,1],[0,0,1,1]]"
19872,12931061181581795328,"[[-11,-141,-352,-338,-26,3],[0,1,0,1]]"
19872,56324242944,"[[-7,-6,0,9,2,1],[1,0,1]]"
19872,354145718040768,"[[33,-6,-69,12,14,-2,-1],[0,0,1,1]]"
19872,149496256215908352,"[[-18,-39,-46,-54,4,27,-7],[0,1,0,1]]"
19872,14653255853972003609383387831536201216,"[[575,3100,809,-4212,-2223,2964,-312],[1,1]]"
19872,91570176,"[[1,1,4,5,4,2,1],[0,1]]"
19872,237349896192,"[[-11,12,-1,1,-1,0,-1],[0,0,1,1]]"
19872,2628072000000000000,"[[-3,-18,42,-9,37,6,7],[0,0,1]]"
19872,117506355264,"[[47,-36,-47,15,10,-1],[1,0,1]]"
19872,13124499859832832,"[[11,1,-20,-21,12,16],[1,1]]"
19872,2531732226048,"[[6,-13,15,-18,-2,9,2],[0,1,0,1]]"
19872,42674795053056,"[[-3,0,-24,-8,-7,-8,-2],[]]"
19872,22892544,"[[0,-3,-7,-10,-9,-5,-2],[]]"
19872,2808152064,"[[4,-8,-15,14,17,-6,-6],[]]"
19872,61896351744,"[[5,-2,-12,2,-1],[1,1,1,1]]"
19872,21529165824,"[[0,-2,22,11,-3,-4,1],[1,1]]"
19872,23441965056,"[[9,-36,33,11,-2],[0,0,1,1]]"
19872,5997488832,"[[-11,2,23,-4,-5],[0,0,1,1]]"
19872,17499333146443776,"[[-135,-54,-9,28,-44,16,-4],[]]"
19872,11125776384,"[[-24,8,7,5,3],[0,0,1,1]]"
19872,248154174566411007965983976553984,"[[-192,-1034,-270,1404,741,-988,104],[1,1]]"
19872,41674604544,"[[3,0,3,-4,1,4,1],[1,1,1,1]]"
19872,17089192525824,"[[652,119,16,14,4,-1],[1,1,1,1]]"
19872,3554067456,"[[1,-10,28,-13,-12,-1],[0,0,1]]"
19872,56324242944,"[[2,1,0,0,3,4],[1,1]]"
19872,172233326592,"[[-3,0,3,-7,-9,-5,-3],[0,0,1,1]]"
19872,22574966583066624,"[[-1,6,-89,-44,12,16,-4],[]]"
19872,24580681950560256,"[[-36,-144,-132,44,7,2,-1],[]]"
19872,237349896192,"[[-50,9,0,10,2,1],[1,0,1]]"
19872,180599732664532992,"[[12,0,-12,28,35,18,11],[]]"
19872,5087232,"[[1,6,10,1,-4,1],[0,0,1]]"
19872,35838634283916853248,"[[-5756,-366,-584,20,-12,2],[]]"
19872,117506355264,"[[0,-9,-31,15,15,-4,-2],[0,1,0,1]]"
19872,13124499859832832,"[[-20,-8,-13,5,21,-9],[]]"
19872,162791424,"[[-4,4,-7,2,-3,0,-1],[0,0,0,1]]"
19872,3554067456,"[[-3,-20,-23,7,9,-4],[0,0,1,1]]"
19872,11125776384,"[[0,-8,15,-21,13,-6],[0,0,1]]"
19872,248879404749422592,"[[199,-36,-2,-40,-9,-4],[]]"
19872,12931061181581795328,"[[-40,42,95,-55,-105,24,32],[0,1]]"
19872,651165696,"[[0,-4,20,4,4],[1,1,1,1]]"
19872,248879404749422592,"[[0,-32,35,48,38,16,3],[]]"
19872,2755733225472000000000000,"[[12,72,-168,36,-149,-24,-28],[]]"
19872,1365593441697792,"[[-12,-16,-3,13,21,15,6],[]]"
19872,5334349381632,"[[-4,0,20,-4,-33,18,3],[]]"
19872,35838634283916853248,"[[5756,366,584,-20,12,-2],[]]"
19872,20348928,"[[-3,-6,-3,7,7,0,-4],[]]"
19872,12877056,"[[1,-4,1,5,2,2,1],[0,1]]"
19872,225296971776,"[[8,-8,11,7,1,1],[0,0,1]]"
19872,5459047612416,"[[-8,-56,-79,-2,26,-5],[0,0,0,1]]"
19872,3041509118976,"[[1,-6,-6,11,5,3,1],[0,0,1]]"
19874,79496,"[[1,-1,1,-1,-1],[0,1,1,1]]"
19875,1676953125,"[[17,35,7,-13,-1,1],[1,1]]"
19875,116455078125,"[[-1,10,-25,-13,18,-4],[0,1,0,1]]"
19875,121307373046875,"[[20,-15,0,0,6,2,1],[0,0,1,1]]"
19875,43466625,"[[30,-31,47,-28,20,-6,2],[0,1,0,1]]"
19875,7453125,"[[0,-3,4,-1,-1,-1],[0,0,1,1]]"
19875,72187333301953125,"[[99,21,128,-16,8,-1],[0,0,1]]"
19880,19760720,"[[0,2,-8,-1,4,-1],[0,0,1]]"
19880,53364968652800,"[[3,-4,-11,-10,-7,-4,-4],[0,1,0,1]]"
19881,15308389057191047294929770267,"[[846,423,-235,-470,-12,47],[0,0,1]]"
19888,636416,"[[1,2,-2,2,-1,-1],[0,0,1,1]]"
19888,5112680558623064064,"[[264,0,9,12,-9,0,-1],[0,0,0,1]]"
19888,18410242048,"[[2,12,-6,-10,4,2],[1,1,1,1]]"
19890,95319244800,"[[0,-10,5,5,-2,1],[0,1,0,1]]"
19890,3043170,"[[-2,4,8,-7,-2,1],[1,0,0,1]]"
19890,1610895237120000,"[[11,-18,-21,15,12,7,1],[1,0,1]]"
19890,115998480,"[[1,-9,9,13,1,-1],[0,1,1]]"
19890,107084251083746625669677970,"[[42,-196,-597,-221,-34,-25,5],[0,1,1,1]]"
19890,879476130,"[[-153,267,-71,-44,7,3],[0,1,1,1]]"
19890,107084251083746625669677970,"[[203,413,159,-60,-160,-4,5],[0,1,1,1]]"
19890,209441700,"[[-1,2,7,-5,-6,1,1],[0,1,1]]"
19890,475129774080,"[[5,-22,50,-33,19,-5,1],[0,1,0,1]]"
19890,1432080,"[[0,-1,7,2,-3,-1],[0,1,1]]"
19890,209441700,"[[0,-1,-14,-14,0,1],[0,1,1]]"
