cond,disc,data
42048,31388663808,"[[0,-2,-11,-6,17,2],[]]"
42048,2145218992128,"[[-7,13,11,-9,-9,0,1],[1,1]]"
42048,45148696215552,"[[0,-16,24,-13,3,1,1],[]]"
42048,131653598164549632,"[[0,6,14,56,64,40,24],[]]"
42048,56577097728,"[[6,-12,-1,10,1,-2,-1],[]]"
42048,32292864,"[[1,2,7,8,11,6,4],[]]"
42048,2219148716386811904,"[[40,24,-148,-112,58,14,-5],[]]"
42048,131653598164549632,"[[0,-6,-14,-56,-64,-40,-24],[]]"
42050,2691200,"[[0,1,4,-3,2,-1],[0,1,1]]"
42050,42070723330020100,"[[-4,5,-8,76,40,-2],[1,1,1]]"
42050,1601577431554223032240134400,"[[-174,-203,123,623,94,-464],[0,1,1]]"
42050,91094794287058345263865200365535752400,"[[-1414,5220,9396,-4046,-3393,1305,-109],[1,0,0,1]]"
42051,1746119904267753,"[[-9,37,-31,33,-8,3,1],[1,0,0,1]]"
42056,200538635253906250000,"[[-29,30,-28,-20,51,20,-5],[1,0,1]]"
42056,21532672,"[[4,-2,-1,1,-1,-1],[0,0,1,1]]"
42056,802154541015625000000,"[[-20,90,-45,-15,36,15,5],[0,0,1]]"
42056,28850416,"[[-1,-9,-6,-1,9,6,1],[1,1]]"
42056,802154541015625000000,"[[5,55,136,70,52,45,16],[0,1,0,1]]"
42056,1177568,"[[11,23,11,3,2,-2],[0,1,0,1]]"
42056,84112,"[[-1,2,1,3,1,1],[0,1,0,1]]"
42056,200538635253906250000,"[[465,430,191,330,132,-30,1],[0,1,0,1]]"
42057,48881230517619,"[[-1,-15,-20,-11,-13,-2,-1],[1,0,1,1]]"
42057,7450271379,"[[2,12,14,-2,3,-2],[1,0,1,1]]"
42057,126171,"[[-1,-2,1,2],[1,1,0,1]]"
42064,160852736,"[[0,4,16,19,4,1],[1,0,1]]"
42064,84128000000000000,"[[-36,8,-12,10,-7,-9,-2],[0,0,0,1]]"
42064,344588288,"[[12,-7,5,-2,1,-1],[1,1,1,1]]"
42064,5045117124608,"[[-4,-16,-16,14,-11,5,-1],[0,0,0,1]]"
42064,21536768,"[[0,-2,2,5,1,-1],[1,1,1,1]]"
42066,122664456,"[[1,-1,-1,0,1,1,-1],[0,1,1,1]]"
42066,447479935488,"[[4,14,22,27,17,9],[0,1,1,1]]"
42066,68213469726562500,"[[2268,-1116,-283,115,16,-1],[0,1,1]]"
42066,54853103630392197282,"[[-42,-48,44,46,8,-12,3],[0,1,1]]"
42066,7243213462344,"[[-3,3,2,-2,-6,-5,2],[0,1,1,1]]"
42066,68213469726562500,"[[-84,124,94,-116,-49,9],[0,1,1]]"
42066,928942126545618,"[[14,16,-15,-16,-3,4,-1],[0,1,1]]"
