cond,disc,data
6816,4160156250000000000000,"[[-60,110,146,15,-30,-10,5],[0,1]]"
6816,753795072,"[[1,-7,8,16,-3,-4],[0,1]]"
6816,56162109375000000000000,"[[30,40,61,-40,117,-60,11],[0,1,0,1]]"
6820,1500400,"[[0,5,-3,-3,3,2],[0,1,0,1]]"
6822,1473552,"[[2,-3,4,-2,2],[1,0,0,1]]"
6825,1860698112000,"[[-1,-2,-12,-12,-20,-10,-9],[]]"
6825,716625,"[[0,-3,1,4,-2,-1],[0,1,1]]"
6826,218432,"[[-2,-1,-2,-2,0,-1],[1,1]]"
6827,6827,"[[-1,5,-6,0,1,1],[0,0,1]]"
6831,114535377,"[[-10,-48,-67,-17,13,-1],[1,1,1]]"
6831,4437000909,"[[8,-15,10,9,-3,-1],[1,0,0,1]]"
6831,157113,"[[0,-2,-1,8,2,-1],[1,1,1]]"
6831,225423,"[[2,-3,0,5,-1,-1],[1,0,0,1]]"
6831,6763199476473,"[[29,142,198,49,-40,3],[1,1,1]]"
6831,262000466675541,"[[-25,45,-30,-29,9,3,-1],[1,0,0,1]]"
6832,3060736,"[[1,0,-1,2,0,-2],[0,0,1]]"
6838,112033792,"[[3,6,0,-4,-1,-1],[1,1]]"
6838,27352,"[[0,-1,2,-2,2,-1],[1,1]]"
6840,194779687500000000,"[[-94,87,76,-63,-11,4],[1,1]]"
6840,4972757209920,"[[0,6,17,36,24,6],[0,1]]"
6840,1705335120,"[[-2,-16,-43,-25,4,1],[1,0,1]]"
6843,3636650763,"[[2,6,2,-1,5,-3],[1,0,1,1]]"
6843,6843,"[[3,-5,-5,4,2,-2,-1],[1,1,1,1]]"
6843,554283,"[[0,1,1,-3,-1],[0,0,0,1]]"
6843,6843,"[[0,-1,-1,1,1,1],[1,1,0,1]]"
6845,34225,"[[1,-2,0,-1],[1,0,1,1]]"
6845,59332423208125,"[[6,-8,-43,-13,-6,1],[1,1]]"
6845,61687559571085831811371205,"[[148,851,1369,333,-398,37],[0,0,1]]"
6845,61687559571085831811371205,"[[2035,4736,1045,-3034,-574,703,-102],[0,1,0,1]]"
6848,214897496202432,"[[-3,0,38,-6,-18,0,3],[0,1]]"
6848,1795162112,"[[-1,2,-15,-4,-30,-128,-72],[]]"
6848,14361296896,"[[0,-16,17,11,-8,-4],[]]"
