cond,disc,data
3712,3801088,"[[1,4,5,0,-2,-1],[0,0,1]]"
3712,475136,"[[-2,-1,-2,-2,0,-1],[1,1,1,1]]"
3712,498216206336,"[[0,-1,5,13,23,16],[]]"
3712,30408704,"[[0,-2,5,-20,17,-4],[]]"
3712,15204352,"[[3,-26,39,82,-5,-20,4],[]]"
3716,7432,"[[0,-1,0,2,1],[1,0,1,1]]"
3718,48334,"[[4,3,1,0,-1,-1],[0,0,1,1]]"
3718,34027136,"[[-3,-5,-8,-1,4,-1],[0,1,1]]"
3720,87187500000000,"[[11,0,-17,-7,1,4],[1]]"
3726,3726,"[[0,-1,1,-2,1,-1],[0,0,1,1]]"
3726,8584704,"[[1,3,6,4,3,1],[0,1]]"
3726,35642684988,"[[0,6,-4,1,3,-2,-1],[0,1,1,1]]"
3726,145992437710848,"[[47,-270,490,-243,-70,-3],[1,0,1]]"
3726,124439702374711296,"[[0,-32,17,69,-45,-9],[]]"
3728,30539776,"[[-2,-3,-3,2,-1,-1],[1,1,1,1]]"
3732,10250244140625000000000,"[[-45,255,276,-8,-2,-8,1],[0,1,1,1]]"
3732,2810738747058912,"[[0,-81,-106,-10,18,-2],[0,1,1]]"
3732,67176,"[[0,1,0,0,-1],[1,1,0,1]]"
3732,477696,"[[3,13,-33,-11,6,0,-1],[1,1,0,1]]"
3732,4348692378682936104,"[[-27,-16,-73,-10,-35,19,-1],[1,0,1,1]]"
3735,56025,"[[2,-6,3,-1,0,1],[1,0,0,1]]"
3744,4313088,"[[0,1,-5,2,11,3],[]]"
3744,2322359089318697435136,"[[12,-18,-55,90,157,-88,-140],[]]"
3744,15038807958540288,"[[15,-9,72,42,36,9,3],[]]"
3744,3341957324120064,"[[0,-3,-2,-20,-15,32,8],[]]"
3744,2691366912,"[[0,-4,9,26,-15,2],[]]"
3744,24920064,"[[1,2,3,2,3,2,2],[]]"
3744,29952,"[[0,-1,2,0,-2,0,1],[]]"
3744,3410107429218750000000000000000,"[[-30,-210,-195,690,1785,-1740,-840],[]]"
3744,17740944000000000000,"[[0,-36,-3,14,21,50,24],[]]"
3744,357575680770048,"[[-3,6,3,6,3,6,6],[]]"
3744,4584303599616,"[[12,60,9,-108,-12,54,-10],[0,0,0,1]]"
3744,2292151799808,"[[3,3,30,24,93,48,84],[]]"
3744,143259487488,"[[0,-3,12,-18,-15,-3],[]]"
3744,3144241152,"[[0,-1,-2,12,17,4],[]]"
3744,232906752,"[[0,1,27,-82,-57,-9],[]]"
3746,3746,"[[-1,3,-1,-3,0,1],[0,1,0,1]]"
3746,29968,"[[1,-1,-3,1,1,-1],[0,1,1]]"
3746,8435242102064939008,"[[0,-64,33,3,-93,1],[]]"
3746,239744,"[[0,-2,0,2,2,1],[1,1]]"
3753,33777,"[[0,1,0,-1,1,-1],[0,1,1,1]]"
3759,3759,"[[-1,1,0,-1,-1],[1,1,0,1]]"
3764,3764,"[[0,-1,-2,1,2,1],[1,1,1]]"
3766,120512,"[[1,1,0,-1,1,-1],[0,1,0,1]]"
3768,24275155156992,"[[8,-14,-14,2,-5,2],[1,0,1]]"
3770,101458240,"[[-1,-7,-17,-10,0,-1],[1,1]]"
3775,23040771484375,"[[1,-3,21,-8,-3,5,1],[1,1,0,1]]"
3775,3775,"[[-1,-3,-1,2,0,-1],[1,1,0,1]]"
3776,241664,"[[-1,2,-2,1,-1,1],[1,0,1]]"
3776,15104,"[[-5,-4,5,3,-2,-1],[0,0,1,1]]"
3776,60416,"[[0,1,8,52,44,13,1],[0,1,0,1]]"
3776,30932992,"[[-4,4,-3,20,-20,1,1],[0,0,0,1]]"
3776,247463936,"[[0,-4,2,1,-4,1],[]]"
3779,63401099264,"[[0,1,7,-11,9,3,1],[]]"
3779,3779,"[[-60,13,-41,7,-7,1],[1,1,1]]"
3779,88043463677855699,"[[-110,139,0,31,3,2],[0,0,1,1]]"
3779,3779,"[[0,-1,4,-1,0,-1],[1,1,0,1]]"
3780,6804000000,"[[21,-2,7,-5,0,-1],[1,1,1,1]]"
3784,1331968,"[[-1,-1,1,3,0,-2],[1,1,1,1]]"
3787,3787,"[[0,-1,2,-1,1],[1,1,0,1]]"
3787,3787,"[[0,1,0,0,-1],[0,0,0,1]]"
3788,1016833507328,"[[43,51,-1,-19,1,1],[]]"
3788,3788,"[[-1,2,1,-1,-1,-1],[0,1,1,1]]"
3788,242432,"[[0,2,-1,-1,1,-1],[1,0,0,1]]"
3792,13105152,"[[3,5,10,8,8,3,2],[0,1,0,1]]"
3792,485376,"[[15,-53,34,42,-22,-21,-4],[0,1,0,1]]"
3792,15168,"[[-1,4,-2,-4,1,1],[0,0,1,1]]"
3792,11900920404526032,"[[3,6,-46,5,53,16,1],[0,0,1,1]]"
3792,1782941461512192,"[[-4,4,-15,-6,-19,-6,-9],[]]"
3792,6552576,"[[1,8,-3,-12,1,4],[1,1]]"
3792,132689664,"[[0,-1,20,-111,70,-16,1],[0,1,0,1]]"
3792,145946785473108212332286630844432384,"[[782,1224,-1037,-170,-493,884,-170],[]]"
3792,3354918912,"[[10,-12,19,-14,11,-4,2],[]]"
3792,60672,"[[-1,-10,-27,-6,17,-4],[0,0,1]]"
3792,3792,"[[-1,0,4,-2,-2],[0,0,1,1]]"
3792,3053721747456,"[[-3,-5,14,10,-14,-3],[1,0,1]]"
3797,3797,"[[1,11,26,13,-9,1],[1,0,1]]"
3798,729216,"[[1,-1,2,0,-1,-1],[0,0,1,1]]"
3798,6055238754,"[[-1,3,3,-2,-4,3,-1],[0,0,1]]"
3798,24802257936384,"[[-25,3,92,-25,-84,36,-4],[0,1]]"
3798,6055238754,"[[1,3,3,10,8,1],[0,0,1,1]]"
3798,24802257936384,"[[21,-65,-9,117,48,-8],[1,1,1,1]]"
3807,925101,"[[0,1,7,7,4,1],[0,0,0,1]]"
3808,802842493146566656,"[[5,-19,-40,36,35,-13,-5],[1,0,1]]"
3808,1949696,"[[0,-4,1,0,-1],[0,0,1,1]]"
3808,598678528,"[[0,1,-16,-6,-1,1],[0,1,0,1]]"
3812,243968,"[[0,2,2,-1],[1,0,0,1]]"
3812,15988686848,"[[-1,0,-1,4,9,6,2],[]]"
3812,4093103833088,"[[-1,14,-64,132,-216,-30,-1],[]]"
3813,9574443,"[[-1,7,-8,-18,8,-1],[0,0,1]]"
3813,32323880079,"[[-12,-28,-30,-13,9,-1],[1,1]]"
3816,1557487761408,"[[-7,-27,-23,9,2,6,-1],[1,0,1]]"
3816,99679216730112,"[[-1,0,-3,-14,9,-12,-4],[]]"
3816,1327557211324416,"[[0,-16,-4,-11,-25,-9],[0,0,1]]"
3816,1557487761408,"[[27,54,-7,9,7,-3],[0,1,0,1]]"
3816,99679216730112,"[[-1,0,9,-2,9,0,8],[]]"
3816,1327557211324416,"[[0,-16,33,-11,3,-9],[]]"
3818,4136390656,"[[-19,3,-9,4,-1,1],[0,1]]"
3819,422350848,"[[2,1,7,-3,0,-4,1],[1,1,1,1]]"
3822,139977103559159412,"[[28,-7,14,-7,-16,-11,-2],[0,0,1,1]]"
3824,489472,"[[0,-3,5,-3,-2],[1,1,1,1]]"
3824,1957888,"[[-19,-6,-5,7,-6,-5,-1],[0,0,0,1]]"
3824,1166992187500000000000,"[[-15,20,-40,-95,-40,20,16],[0,0,0,1]]"
3824,31326208,"[[0,3,1,2,1,1],[1,1,1,1]]"
3825,674421587251200,"[[-24,-12,18,15,3,0,-7],[0,0,0,1]]"
3827,3827,"[[0,1,-2,-1,1,1],[0,0,0,1]]"
3828,2119365033984,"[[-5,7,-1,9,-7,-3],[]]"
3830,122560,"[[0,-2,3,4,-1],[1,0,0,1]]"
3836,26852,"[[0,-2,-1,9,-2,-1],[1,1,1]]"
3836,525532,"[[1,-6,7,-4,2,-1],[0,1,1,1]]"
3840,115200,"[[0,2,-1,1],[0,0,0,1]]"
3840,7680,"[[-4,-6,3,5,-1,-1],[0,0,0,1]]"
3840,2073600000000000000,"[[-3,-26,-15,14,46,-16],[]]"
