cond,disc,data
8208,18911232,"[[1,2,-3,1,1],[0,0,0,1]]"
8208,2203318222848,"[[-4,4,11,-2,-11,-4,-4],[]]"
8208,151289856,"[[9,18,51,55,62,29,4],[0,0,0,1]]"
8208,16809984,"[[-7,4,-17,7,-13,3,-3],[1,0,1]]"
8208,160312500000000000000000,"[[951,147,188,14,38,-3,1],[1,1,1,1]]"
8208,441161220096,"[[-7,-27,-27,-10,-20,0,-4],[1]]"
8208,537919488,"[[40,152,153,-7,-40,10,-1],[0,0,1,1]]"
8211,41900733,"[[-2,-16,-42,-35,-24,-7],[1,1,1]]"
8212,32848,"[[1,2,-1,-2],[0,1,0,1]]"
8213,1568683,"[[-1,-3,2,6,-1,-3,-1],[0,0,1,1]]"
8213,6425325568,"[[3,-3,-8,17,-6,-6,-1],[1,1,1,1]]"
8213,1568683,"[[0,1,5,4,0,1],[0,0,1]]"
8216,47708634162921472,"[[0,-16,-4,-43,-5,8],[0,0,1]]"
8220,295920,"[[-1,-1,0,0,1,-1],[1,1,1]]"
8224,4415226380288,"[[-4,16,-20,20,-9,6,-1],[]]"
8224,4210688,"[[1,1,-4,-1,4,-2,1],[0,1]]"
8224,2667584707031250000000000000,"[[236,202,348,334,298,152,86],[1,1,1,1]]"
8224,2105344,"[[-20,-36,-3,16,1,-2],[0,0,0,1]]"
8224,4210688,"[[0,-1,-12,-39,-19,-8],[]]"
8224,1052672,"[[1,0,0,-1,1,-1],[]]"
8224,2105344,"[[-4,-4,21,-6,-7,-1],[]]"
8224,1052672,"[[0,-1,0,0,-1,-1,-1],[]]"
8224,4210688,"[[1,-4,5,-5,2,-2],[0,0,1,1]]"
8224,67371008,"[[0,-2,-4,-4,4,-2],[1,1,1,1]]"
8224,4659789284966427664384,"[[-564,172,-203,-26,-23,-1,-1],[]]"
8225,50201416015625,"[[-35,140,-74,-200,62,125,31],[0,1,0,1]]"
8228,526592,"[[0,-2,2,2,-2],[1,0,0,1]]"
8228,8750242063865504581470784,"[[385,119,-121,-186,-44,-7,7],[0,1,1]]"
8228,3276361308016902875906048,"[[30,-11,-22,-182,-330,-143,-14],[1,0,0,1]]"
8228,138042933248,"[[0,1,7,-43,25,51,17],[]]"
8228,14448065460462721727552,"[[0,44,-245,-127,-108,38,-3],[0,1,1,1]]"
8228,101488567877131583484065742848,"[[0,-121,165,-77,803,517,55],[]]"
8228,254870528,"[[-5,-20,-19,9,9,-4],[1,0,0,1]]"
8232,10362569097216,"[[3,1,0,-15,-17,-16,-4],[]]"
8232,6800435970048,"[[0,-2,15,-22,-23,20,12],[]]"
8232,9758278656,"[[0,-9,4,7,0,-2,-1],[0,1,0,1]]"
8232,5647152,"[[1,0,0,3,0,-2],[1,1]]"
8233,8233,"[[-3,-4,2,3,-1,-1],[1,1,0,1]]"
