cond,disc,data
43632,84029895667794051072,"[[-15,-12,72,24,-123,36,126],[]]"
43632,1923291679408128,"[[1,0,6,8,45,42,52],[]]"
43632,226188288,"[[-14,-24,22,37,-19,-16,8],[1,1]]"
43632,3756429061344,"[[2,-6,5,-10,-3,6,-1],[0,1]]"
43632,1617824707031250000000000,"[[-64,17,-14,-155,65,-80,-40],[1,1]]"
43632,11169792,"[[5,18,11,-13,-6,5,-1],[0,0,0,1]]"
43632,648941266656,"[[-1,-16,-14,26,9,-18,4],[0,0,1,1]]"
43632,437655706603094016,"[[492,-411,-326,22,8,-3,1],[1,0,1]]"
43632,3619012608,"[[-2,10,1,-16,-2,4,1],[]]"
43635,3272625,"[[1,4,3,-1,0,-1],[0,1]]"
43637,12282723558722895872,"[[33,71,20,-65,-52,-17,-5],[]]"
43637,10653564453125,"[[63,124,-22,-96,21,16,-5],[0,1,1]]"
43639,43639,"[[-1,4,-7,-2,6,2],[1,0,1,1]]"
43647,732275146752,"[[-6,-4,5,5,-4,1,-1],[1,1,1,1]]"
43648,1903672950784,"[[0,-2,-5,4,28,-8,-24],[]]"
43648,3841024,"[[0,2,-1,-1,-2,-1],[]]"
43648,732291923968,"[[4,4,-1,0,-6,-4,-1],[]]"
43648,77330496479903744,"[[-15,4,28,32,1,-10,-8],[]]"
43648,47991483529166848,"[[-24,16,88,0,-54,-4],[]]"
43648,8165110542336,"[[-2,-3,16,-17,-3,4],[]]"
43648,31465668608,"[[-14,-8,11,-4,8,4,-5],[]]"
43648,46866683133952,"[[12,-8,-44,0,27,2],[]]"
43648,208129882812500000000,"[[-60,80,116,55,7,-5,1],[0,1,0,1]]"
43648,665762594816,"[[-1,-5,-1,12,-3,4],[1]]"
43648,183072980992,"[[0,-16,-36,-15,14,-2],[0,0,1]]"
43648,701296890784579584,"[[12,0,0,66,20,-36,6],[0,0,1]]"
43648,46866683133952,"[[5,16,-1,-26,3,5,-3],[0,0,1]]"
43648,88607322800128,"[[68,-76,-58,-37,-42,-5,-6],[0,0,1,1]]"
43648,11173888,"[[1,0,-1,2,-2,-1],[0,0,1]]"
43648,357564416,"[[-2,8,-11,-3,12,7,1],[1,0,1]]"
43648,183072980992,"[[0,4,-8,-35,-15,24,16],[]]"
43648,11876524425216,"[[0,-81,-34,-17,-1],[0,1,0,1]]"
43648,50322717833079656808448,"[[-40,128,8,-208,-26,40,24],[]]"
43648,349184,"[[1,-2,2,2,-2,-1],[0,0,1,1]]"
