cond,disc,data
39712,11480894235648,"[[-2,-19,-46,14,16,1],[1,0,1]]"
39712,1484275712,"[[0,-4,13,-16,5,-2],[0,0,1,1]]"
39712,635392,"[[1,0,2,1],[0,0,0,1]]"
39712,81330176,"[[4,3,9,4,6,1,1],[1,0,1]]"
39712,166564200448,"[[-8,0,-7,6,2,1],[0,0,0,1]]"
39712,170561741258752,"[[-4,8,-8,12,7,0,2],[]]"
39714,39714,"[[-1,1,0,2,-1,0,-1],[0,1,0,1]]"
39714,50308981131989631110467464,"[[54,-179,-135,112,196,-63,7],[1,1]]"
39714,2144556,"[[1,-3,2,3,-2,-1],[0,1,1,1]]"
39715,630242919921875,"[[0,-13,6,12,10,-7,1],[0,0,1,1]]"
39718,556052,"[[0,-2,-5,0,5,1],[1,1]]"
39718,81342464,"[[0,2,-3,4,0,-3,1],[1,0,1]]"
39720,3813120,"[[9,7,-58,44,-2,2],[0,1]]"
39720,104730468750000,"[[56,30,-34,5,0,-1],[1,0,1]]"
39720,19065600,"[[1,3,2,2,2,-2],[0,1]]"
39720,96519600,"[[2,3,-4,-3,2,0,-1],[1,0,1]]"
39720,76262400,"[[-16,-12,-3,-5,1,-1],[0,0,1,1]]"
39720,49650000000,"[[-15,48,37,-13,12,-7,1],[0,0,1]]"
39720,4611295700582400,"[[-3,-15,-26,38,10,-5],[1,0,1]]"
39720,457574400000000,"[[-29,-20,-83,-118,1,28,-4],[]]"
39720,736975156307558400,"[[9,-3,6,29,-20,-16],[0,1]]"
39720,633265095600,"[[0,-10,4,-5,3,2,-1],[0,0,1]]"
39723,3217563,"[[1,3,4,2,0,-2],[0,0,1,1]]"
39723,162705408,"[[-4,4,-4,1,-1],[0,0,1,1]]"
39726,953424,"[[3,-6,8,-4,1,1],[1,0,0,1]]"
39726,56562996093750000,"[[36,-6,-75,5,28,-3],[0,1,1]]"
39726,42224050332,"[[0,6,-21,-20,22,-5],[0,1,1,1]]"
39726,1687057072128,"[[2,-6,2,-11,-9,-3],[1,0,1]]"
39727,39727,"[[1,3,3,1,0,-1],[0,0,0,1]]"
39728,497290313728,"[[0,-4,-1,6,1,4,2],[]]"
39730,6356800,"[[1,3,-4,7,-5,3,-1],[0,1]]"
39730,1069213760,"[[-8,-21,-2,24,3,-9,1],[1,0,0,1]]"
39732,1749479424,"[[0,-2,-13,-8,16,-7,1],[0,1,1]]"
39735,119205,"[[1,2,5,5,5,3,1],[1,1,0,1]]"
39735,2980125,"[[6,-3,5,0,-3],[1,1,0,1]]"
39735,596025,"[[0,-2,2,-1,-2,2,-1],[1,0,0,1]]"
39736,651034624,"[[0,2,-3,-6,5,-2],[]]"
39737,39737,"[[0,2,4,-4,-5,5,-1],[1]]"
39739,4666968506368,"[[8,15,-3,-13,-5,-3,-1],[]]"
39741,21119996781,"[[-6,-7,-5,1,-1,1],[0,0,0,1]]"
39744,79821365318406144,"[[-108,-324,-198,-9,-10,7,-1],[0,0,1,1]]"
39744,2403625524153735513636864,"[[-33,78,63,-180,105,-18,-39],[]]"
39744,1854296064,"[[-4,-5,-3,4,5,3],[]]"
39744,227460317184,"[[-2,-6,11,22,-33,2,6],[]]"
39744,1068074532864,"[[-1,-2,8,12,-12,-18,-9],[]]"
39744,1424099377152,"[[0,-9,-3,35,35,-3,-9],[]]"
39744,39744,"[[-1,0,-3,1,-3,1,-1],[1,1,1,1]]"
39744,21849495067164672,"[[-24,32,36,-64,-42,24,15],[]]"
39744,21849495067164672,"[[-3,-6,45,4,-69,-38,-5],[]]"
39744,1710848879424,"[[-7,13,-3,-1,3,-2,-1],[1,1,1,1]]"
39744,28973376,"[[2,4,0,-1,-2,-1],[1,1,1,1]]"
39744,39744,"[[1,0,2,-1,1,-1],[1,1,1,1]]"
39744,21849495067164672,"[[-1,14,-17,-52,41,46,9],[]]"
39744,21849495067164672,"[[-11,-8,34,0,-52,32,56],[]]"
39744,549421056,"[[1,-2,10,2,-3,-1],[0,0,1,1]]"
