cond,disc,data
17277,2759897088,"[[0,-13,-26,37,6,-4,-1],[0,1,0,1]]"
17279,17279,"[[0,1,0,-1],[0,1,1,1]]"
17280,6122200320,"[[-7,9,7,-4,-6,-3],[1,0,1]]"
17280,884736000,"[[0,8,33,19,-32,9,-1],[0,1,0,1]]"
17280,163074539520,"[[1,-12,43,-38,-4,-2],[0,0,1]]"
17280,486388759756013568000,"[[0,8,126,152,172,96,46],[]]"
17280,29443276741996608938311680,"[[0,-324,-666,-368,-276,-60,-26],[]]"
17280,44236800,"[[0,4,-4,0,1,-1],[]]"
17280,25798901760,"[[-9,25,-6,-11,3,2],[1,0,1]]"
17280,5096079360000000000000,"[[940,-680,-292,16,139,2],[]]"
17280,115964116992000,"[[-31,38,-14,16,1,2],[]]"
17280,2031199133368320,"[[0,-3,38,48,16,9,-1],[0,1,0,1]]"
17280,552960,"[[0,1,-1,-1,-4,4,4],[]]"
17280,1159641169920,"[[-3,6,-6,16,-19,2],[]]"
17280,8847360,"[[0,2,-8,7,0,-1],[0,1,0,1]]"
17280,64998372267786240,"[[12,36,-27,-60,0,9,-4],[0,0,0,1]]"
17280,26956124946896309452800,"[[-135,-162,18,208,9,-54],[]]"
17280,276480000,"[[0,8,-4,1,2,-1],[0,0,0,1]]"
17280,20873541058560,"[[9,18,-6,8,1,-2],[]]"
17280,984150000000000000,"[[0,24,-34,-41,41,11,-2],[0,0,1,1]]"
17280,849346560,"[[-4,4,9,-8,-4,3,-1],[0,0,0,1]]"
17280,156551557939200,"[[-23,-82,-62,8,-23,2],[]]"
17280,1592524800,"[[1,6,1,10,0,4],[]]"
17280,74217034874880,"[[5,6,-4,-16,8,-2,-1],[0,0,1,1]]"
17280,34398535680,"[[0,-1,-13,16,-6,3],[0,1,0,1]]"
17280,984150000000000000,"[[0,-27,5,75,-14,-8],[0,1]]"
17280,110592000000,"[[0,4,12,10,13,6,1],[]]"
17280,6122200320,"[[0,-27,17,-4,-3,1],[0,1,0,1]]"
17280,116095057920,"[[-7,0,-5,7,1,3],[1,0,1]]"
17280,507799783342080,"[[27,-81,38,36,-23,-9,-1],[0,1,0,1]]"
17280,16249593066946560,"[[-7,13,51,8,-3,-5,-1],[1,1,1,1]]"
17280,25361352386150400,"[[-20,-88,-92,32,43,-10],[]]"
17280,43200000000000000,"[[-3,-4,2,10,-33,6,6],[]]"
17280,70778880,"[[-4,8,3,-5,-4,-3,-1],[]]"
