cond,disc,data
22200,393266340000000000000000,"[[40,-280,265,370,-215,-240,-45],[]]"
22200,399200400000000,"[[0,-8,13,28,12,7,2],[0,0,1,1]]"
22200,30802500000000,"[[8,-3,28,-11,-19,-4],[1,1]]"
22200,13457817600,"[[12,-12,13,-10,3,-2],[]]"
22200,525696000,"[[0,-4,-11,1,-6,0,-1],[0,0,1,1]]"
22200,707879412000,"[[-18,-32,27,36,-10,-10],[0,1]]"
22200,5683200000000,"[[0,10,22,-4,-23,0,3],[]]"
22200,3552000,"[[-4,4,-10,6,-7,2,-1],[0,0,1]]"
22200,2899474071552000,"[[-20,44,-3,-50,23,6],[]]"
22206,545734656,"[[5,-11,2,10,-1,-2],[0,0,1,1]]"
22209,14946657,"[[1,4,1,-3,-1,0,-1],[0,1,0,1]]"
22212,921176064,"[[0,-3,11,-3,1,2],[1,0,0,1]]"
22212,54394525403136,"[[-3,-9,-4,28,-7,-6],[0,1,1]]"
22216,710912,"[[0,-2,3,3,-3,-2],[0,0,1,1]]"
22216,44432,"[[4,10,1,-6,-1,1],[0,0,1]]"
22216,44432,"[[0,1,-2,-4,-1,1],[0,1,0,1]]"
22216,44432,"[[0,-1,-16,-24,15,-2],[0,1]]"
22216,177728,"[[0,2,4,0,-3],[0,1,0,1]]"
22216,181993472,"[[0,-1,0,7,3,-8,-4],[]]"
22218,43522551366,"[[-10,-47,65,-5,-9,-1],[0,1,1]]"
22218,12558680064,"[[3,8,9,-4,0,-1],[0,1,1]]"
22218,43522551366,"[[-3,-14,7,22,-8,-9,3],[0,1,1]]"
22219,22219,"[[1,1,-1,0,0,-1],[0,0,1]]"
22222,2844416,"[[-2,-5,6,4,-2,-1],[1,1]]"
22222,3264011804,"[[0,1,-11,3,3,-3,1],[0,0,1]]"
22223,22223,"[[1,4,3,-2,-1,1],[0,1,0,1]]"
22223,91025408,"[[-4,-4,-4,-1,1],[0,0,1,1]]"
22224,27865042925912064,"[[-7,0,0,-1,8,-16],[1]]"
22224,22224,"[[-1,3,-4,4,-2,1],[1,0,1]]"
22224,1422336,"[[0,4,6,8,4,2],[0,0,1]]"
22225,486171875,"[[-3,5,-4,7,-1,-4,-1],[0,0,1,1]]"
22226,1511911381248,"[[64,88,15,14,2,-3],[0,1,1,1]]"
22226,423927307128906250000,"[[16,-108,-167,117,136,-55,5],[1,1,1]]"
22226,1394950861739268,"[[-10,-9,-27,-26,-27,-9,-4],[1,0,0,1]]"
22227,48610449,"[[-1,4,7,-2,-2],[1,0,1,1]]"
22227,35437017321,"[[2,1,-8,5,6,1],[1,0,1,1]]"
22227,66681,"[[2,-5,-2,5,1,-2,-1],[1,1,0,1]]"
22227,66681,"[[-1,-2,-3,-2,-1],[1,0,1,1]]"
22229,22229,"[[1,3,1,-3,-1,1],[0,0,1]]"
22230,2534220,"[[-3,3,6,0,-7,-3],[0,1]]"
22232,311248,"[[0,2,-8,2,11,6,1],[0,0,1]]"
22232,2343553020928,"[[8,60,131,66,-40,1],[0,0,1]]"
22232,4979968,"[[0,2,-6,6,0,-2],[0,0,1,1]]"
22232,2913992704,"[[0,4,9,-7,3,-1],[0,0,1,1]]"
22237,22237,"[[0,-1,5,-5,-1],[0,1,1,1]]"
22239,3357976559616,"[[0,1,-17,53,-55,-69,-15],[]]"
22240,91095040,"[[0,8,-8],[0,1,0,1]]"
22240,121029097881600,"[[-16,-18,-19,-34,9,-16,12],[]]"
22240,711680,"[[-4,12,-5,-6,1,1],[0,0,1,1]]"
22240,11166636251266560000,"[[-19,45,-50,-18,65,-63,15],[1,0,1]]"
22242,4270464,"[[-7,-3,1,-5,2,-1],[1,0,0,1]]"
22242,6405696,"[[9,-3,10,-3,3,-1],[0,0,1,1]]"
22243,289159,"[[1,-2,3,-3,-1,1],[1,0,0,1]]"
22245,22245,"[[0,1,-2,-3,4,-1],[1,0,1]]"
22246,586257202496,"[[0,18,-5,-1,3],[1,0,0,1]]"
22246,4310785851028244,"[[4,5,-17,11,-11,18,-8],[1,1,1]]"
22246,4310785851028244,"[[6,-34,54,-40,14,-11,1],[1,1,1]]"
22248,378351979776,"[[0,-9,-13,5,5,-4],[0,1]]"
22248,2779615933988712873984,"[[0,18,111,-714,-495,-102,-6],[]]"
22248,378351979776,"[[0,-36,-15,5,4,-1],[0,0,1]]"
22248,47073039915810816,"[[0,-6,-37,238,165,34,2],[]]"
22249,22249,"[[0,-5,0,4,-1,-1],[1,1,0,1]]"
22250,17382812500000000000000,"[[31,-150,65,-43,-53,-16,-4],[1]]"
22250,271606445312500,"[[0,-10,6,25,12,0,1],[0,1,0,1]]"
22251,22251,"[[-1,3,-1,-3,1,1],[1]]"
