cond,disc,data
30480,4027284848640,"[[-4,12,1,-12,-14,-3,-1],[0,0,0,1]]"
30480,548640000000000,"[[6,-2,0,6,13,2,2],[]]"
30480,156057600,"[[6,-6,16,-10,13,-4,3],[]]"
30480,561807360,"[[1,0,1,4,6,3,1],[0,0,1]]"
30480,323966433600,"[[-7,0,-9,-2,1,-2],[1]]"
30483,3936579588729,"[[2,0,-8,10,11,1,-1],[1,0,1,1]]"
30483,102527521732784169,"[[8,-17,-23,82,-33,-5,2],[0,1,1,1]]"
30483,66666321,"[[-1,0,2,-4,-4,-1],[1,0,1,1]]"
30489,30489,"[[374,535,113,-95,-15,8,-1],[0,1,1,1]]"
30489,7408827,"[[0,2,0,-3,2,1],[1]]"
30489,30489,"[[1,-1,0,1,-1,1],[1,1,1]]"
30489,22330810546875,"[[31,-25,-35,17,15,-3,-2],[1]]"
30489,30489,"[[1,-1,-3,0,2,0,-1],[1,1,0,1]]"
30492,91048624128,"[[-7,-1,-1,-3,2,-1,1],[0,1,1]]"
30492,447300076608,"[[-4,-1,2,-1,-2,3,2],[1,0,0,1]]"
30492,278804781936276406272,"[[0,-11,22,125,-136,-48],[]]"
30494,3903232,"[[1,-4,-3,-1,4,2],[1,0,0,1]]"
30494,1098662136296287240192,"[[12,-56,-5,213,-5,-145,-14],[]]"
30496,30623897402754048,"[[12,36,9,-21,11,-9,6],[0,0,1]]"
30496,975872,"[[-4,-4,5,3,-2,-1],[0,0,1,1]]"
30496,15613952,"[[5,4,0,0,1,2,1],[]]"
30496,499646464,"[[-2,5,0,-2,2,1],[1,1,1,1]]"
30496,489982358444064768,"[[-15,18,-27,-24,0,0,-3],[]]"
30496,15613952,"[[1,-2,0,4,-1,-2,1],[]]"
30496,64222967685980457271296,"[[-48,108,83,-54,-230,-162,-37],[0,1,0,1]]"
30497,30497,"[[1,6,-9,-3,3,1],[0,1,1]]"
30498,9515376,"[[0,-3,-6,-5,0,1],[0,1,1]]"
30500,119140625000000000000,"[[-18,49,68,117,56,22,4],[1,1,1]]"
30500,119140625000000000000,"[[-19,-27,-34,2,58,60,25],[0,1,1,1]]"
30502,61004,"[[0,1,-1,2,-3,1],[0,1,1]]"
30502,4192162958802944,"[[0,16,-52,-37,40,24,3],[0,0,1,1]]"
30502,976956306422811045647138816,"[[336,-392,693,-196,369,-25,54],[0,0,1,1]]"
30504,2928384,"[[-2,3,-6,7,-4,4],[0,1]]"
30505,127947243520,"[[-5,0,-9,4,-7,2,-2],[]]"
30506,124952576,"[[-4,0,-1,-1,-2,1,-1],[0,0,0,1]]"
30508,8385975185047552,"[[-49,53,-93,35,-19,-1],[]]"
30510,23348541470400,"[[27,36,8,9,-3,-1],[0,1,1]]"
30510,3558686400,"[[1,5,-14,5,3,-1],[0,1,0,1]]"
30510,210136873233600,"[[-3,-15,41,-15,-11,3,-1],[0,1,0,1]]"
30510,23348541470400,"[[0,-9,8,9,-3,4,-1],[0,1,1]]"
30512,490239432084381696,"[[23,58,38,-24,-18,18,-3],[1,1]]"
30512,30512,"[[1,2,-2,-4,2,2,-1],[0,1]]"
30512,7811072,"[[1,3,0,-2,-2,1],[0,1,0,1]]"
30512,30512,"[[-2,3,-5,3,-2],[0,1,0,1]]"
30515,64844375,"[[-10,4,17,-1,-4],[1,0,0,1]]"
30519,48657143637,"[[-2,9,-18,4],[0,0,0,1]]"
30519,48657143637,"[[4,15,9,2,-3],[0,0,0,1]]"
30520,427280,"[[4,-8,12,-12,8,-4,1],[1,1,1,1]]"
30520,2187673600,"[[-1,-6,-10,3,9,4],[1,1]]"
30525,152472375,"[[3,8,3,-3,0,-1,-1],[0,1,1,1]]"
30525,245928955078125,"[[0,25,-24,-36,13,18,3],[0,1,0,1]]"
30525,7516323375,"[[0,-5,6,-4,-3,3,-1],[0,1,1,1]]"
30525,84500545536000,"[[0,3,-70,-111,50,-5],[]]"
30528,1594867467681792,"[[-200,-72,81,4,-9],[0,0,0,1]]"
30528,99679216730112,"[[1,-27,182,-2,-27,0,1],[0,1]]"
30528,1594867467681792,"[[7,-8,-15,26,15,-14,-7],[1,1,1,1]]"
30528,6720758382329856,"[[0,-16,-20,-23,-1,9],[0,0,1]]"
30528,8792064,"[[0,-6,3,1,0,1],[0,1,0,1]]"
30528,160544615980022661906432,"[[-18,-132,36,-48,-66,36,-24],[]]"
30528,99679216730112,"[[-16,84,-109,-31,46,3,-5],[0,1,0,1]]"
30528,16389595201536,"[[16,-24,1,21,-13,-1],[]]"
30528,122624126431174656,"[[30,18,-25,51,-23,9,-1],[0,1,0,1]]"
30528,612429107589808128,"[[-24,192,-435,36,468,216,27],[]]"
30528,5861376,"[[-60,74,-2,-20,0,2],[0,1,0,1]]"
