cond,disc,data
31648,11646464,"[[-2,7,1,-3,-3],[1,1,1,1]]"
31648,8101888,"[[0,1,10,2,-7,1],[0,1,0,1]]"
31648,506368,"[[0,2,2,-7,1,1],[1,0,1]]"
31648,129630208,"[[0,4,5,2,-3,-1],[0,0,1,1]]"
31648,4050944,"[[1,2,4,-3,-2,1],[0,0,1]]"
31648,530965331968,"[[-5,1,10,-7,-10,6,4],[1,0,1]]"
31648,518520832,"[[0,-4,-3,6,-1,-2],[0,0,1,1]]"
31648,1455808,"[[0,2,-1,-4,-1,1],[0,0,0,1]]"
31648,1872548864,"[[-6,9,-16,8,-6,-1],[1,0,1]]"
31648,93562465540626579456,"[[-42,54,-90,102,9,-18,-3],[]]"
31648,32407552,"[[0,4,0,-2,3,2],[0,1,0,1]]"
31648,1071474688,"[[4,4,-7,-7,3,3,-1],[1,0,1]]"
31648,8101888,"[[-8,16,-1,-9,0,1],[0,0,1]]"
31650,5340937500,"[[2,-8,-5,11,27,2],[1,1,1]]"
31650,243072000,"[[-1,0,8,-6,-11,-3],[0,1,1]]"
31650,15192000,"[[0,-3,1,3,-3,-1,1],[0,1,1]]"
31650,949500,"[[1,-1,0,-2,-2],[0,1,1,1]]"
31650,37378017000,"[[-3,-3,-2,6,5,5],[1,1]]"
31650,382319198208000,"[[-4,-4,-4,23,24,10,2],[0,0,1,1]]"
31650,24726562500000000,"[[15,60,66,-3,-9,-5],[0,1,1]]"
31652,287396501150850112,"[[-12,-10,27,7,-31,11,7],[0,1,1]]"
31652,24435344,"[[1,5,-12,-2,6,0,-1],[0,1,1,1]]"
31654,438132105060454,"[[7,-34,-16,46,24,7,7],[1,0,1]]"
31654,300558624071471444,"[[-7,21,-9,-21,-11,-7,5],[0,1,0,1]]"
31654,253232,"[[-1,0,3,-1,-2,1],[1,1]]"
31658,65554885418,"[[2,12,6,-10,-7,1],[0,1]]"
31658,45555862,"[[-1,1,4,0,-5,-1],[0,1]]"
31662,53180001792,"[[9,3,6,6,2],[0,1,0,1]]"
31662,20516976,"[[0,-1,8,-3,-4,-1],[0,1,1]]"
31662,6807040229376,"[[36,28,-24,29,-9,3],[1,0,1]]"
31662,8703184289660928,"[[-8,25,-6,-15,-32,-12,-4],[1,1]]"
31662,40108852309035999904809912,"[[138,84,269,-42,159,-63,21],[1,0,1]]"
31662,41033952,"[[4,-4,-3,-8,2,9,3],[1,1]]"
31664,506624,"[[1,3,4,3,2],[1,1,1,1]]"
31665,43282096875,"[[-9,3,-4,22,-2,-9,-2],[0,0,1,1]]"
31665,14495086669921875,"[[-2,9,-74,167,47,3],[1,1]]"
31666,4496572,"[[0,-1,-10,-7,6,-1],[0,1,1]]"
31668,63336,"[[-3,-12,-18,-6,4,3,-1],[0,1,1]]"
31668,5510232,"[[-4,0,-6,-2,-2,-1],[0,1,1]]"
31668,275737372065792,"[[-3,5,-6,20,19,9,1],[0,1,1,1]]"
31668,397243392,"[[-1,0,4,-2,-8,-4,-1],[1,0,0,1]]"
31668,7718610734417096736768,"[[0,-78,63,-82,38,50,8],[0,1,0,1]]"
31671,22754004074793,"[[-3,-6,5,57,-56,12,-1],[0,1,0,1]]"
31671,454444233597,"[[-6,-15,-24,-15,-4,3],[0,0,1]]"
31671,3484072457577,"[[-7,-41,-79,-36,27,-3],[1,1]]"
31671,538407,"[[46,22,-33,-12,8,1,-1],[1,0,1,1]]"
31675,158375,"[[0,-1,-1,2,1],[0,1,1,1]]"
31675,28665875,"[[5,4,-1,1],[0,1,0,1]]"
31676,64872448,"[[0,-2,5,8,3,1],[1,0,0,1]]"
31680,2843356217608451672506368000,"[[200,1080,1458,-472,108,0,2],[]]"
31680,4950000000,"[[26,-36,-22,27,7,-5,-1],[1,0,1]]"
31680,1148044758220800,"[[0,-16,24,23,-36,5],[]]"
31680,155529552391741440,"[[7,-19,-5,1,-14,0,-7],[0,1,0,1]]"
31680,180571827059420037120,"[[-56,88,-30,48,-56,0,8],[]]"
31680,3801600,"[[1,6,10,-5,-15,11,-2],[0,0,1]]"
31680,259815600000000000000,"[[0,-10,123,-38,21,36],[]]"
31680,103440696606720,"[[1,27,182,-2,27,0,1],[0,1]]"
