cond,disc,data
41820,10277683200,"[[9,-9,-27,-2,6,-1],[0,1,1]]"
41823,16203087111447,"[[-7,4,3,-8,2,6,-3],[1,1,1]]"
41823,274400703,"[[2,-2,-2,2,-1,-2,1],[1,1,1]]"
41823,30488967,"[[-2,-2,0,-2,-2,-1],[1,0,1,1]]"
41823,41823,"[[0,1,5,2,-2,-1],[0,0,1,1]]"
41825,1463875,"[[0,1,-2,-2,3,-2],[1,0,0,1]]"
41825,14295654296875,"[[43,43,-9,-1,7,-1],[1,1]]"
41828,85663744,"[[1,-3,1,3,0,-2],[0,1,1]]"
41829,41829,"[[2,-1,-2,4,1,-2],[0,0,1,1]]"
41829,1129383,"[[1,2,2,0,0,-1],[0,1]]"
41829,41829,"[[-1,0,0,2,1,1],[1,0,1]]"
41832,2276999424,"[[2,-2,-6,-1,5,4],[1,1]]"
41832,1377444096,"[[-1,1,5,-10,7,-3],[1,0,1]]"
41832,16846954625230700544,"[[18,51,-28,175,-184,48],[]]"
41836,398979187011718750000,"[[80,-270,301,-183,223,-33,1],[0,1,1,1]]"
41836,41836,"[[-1,0,-1,1,-1,-1],[0,1,1,1]]"
41840,5377980555430133760,"[[-48,-144,-72,69,18,0,3],[]]"
41840,5355520,"[[0,-3,0,3,-1,-2],[1,1,1,1]]"
41840,8568832000,"[[-4,24,-40,6,16,4],[0,0,0,1]]"
41840,342753280,"[[9,15,-15,-22,12,8,-4],[1]]"
41840,267776000,"[[0,2,54,24,-3,-2],[0,1,0,1]]"
41840,13388800000,"[[1,2,-13,-1,2,1],[0,0,0,1]]"
41846,9846280108,"[[-3,2,15,-13,-6,3,1],[0,1,1]]"
41846,9846280108,"[[0,1,-22,-1,9,2],[0,1,1]]"
41848,85704704,"[[0,-2,13,5,-10,-6,-1],[0,0,1,1]]"
41848,83696,"[[0,2,-1,-2,1,1],[0,0,1]]"
41850,11676150,"[[-1,5,5,8,7,3,2],[0,1]]"
41850,418500,"[[-3,3,5,-3,-3],[0,1,1,1]]"
41850,18615554496450,"[[-34,0,9,4,0,0,-1],[1,0,0,1]]"
41850,183051900,"[[-3,-6,0,4,2,2],[0,1,1]]"
41850,9121992187500,"[[9,9,-13,-10,1,4,-1],[0,1,0,1]]"
41850,32433750,"[[0,-1,6,-1,0,-2],[0,0,1,1]]"
41850,8312415380859375000,"[[-11,21,9,89,-66,5],[0,1]]"
41850,1307812500,"[[12,5,4,7,1,1,1],[0,0,1]]"
41850,1129950,"[[3,-13,14,-2,3],[0,1,0,1]]"
41853,41853,"[[-1,0,-2,1,-1,1],[1]]"
41856,322438147512943509504,"[[0,32,1,-49,63,81],[]]"
41856,89885075570688,"[[8,30,0,-4,-8,-2],[]]"
41856,10724931653434707003240873984,"[[140,672,616,-210,768,84,-42],[0,0,1]]"
41856,1053340729344,"[[0,8,-15,-5,19,1],[]]"
41856,171442176,"[[-24,-12,43,14,-27,-4,6],[]]"
41856,2460007839301632,"[[-12,-32,-23,-10,11,8,4],[]]"
41856,49375346688,"[[-16,-8,7,6,8,2,1],[1,1]]"
41856,9257877504,"[[5,-14,13,-9,-4,4,-4],[0,1]]"
41856,85721088,"[[4,-12,-2,15,10,-4],[0,0,1,1]]"
41856,326837256531574652928,"[[0,-162,11,73,7,3,3],[0,1,0,1]]"
41856,196650015038676759595273471643136,"[[-323,-493,2197,-255,-1522,102,276],[0,1,0,1]]"
41856,11781416625201217536,"[[-20,24,34,-16,-8,0,8],[]]"
41856,573223373356344016896,"[[-28,-30,46,-67,-84,-16],[0,1]]"
41856,2460007839301632,"[[12,-32,23,-10,-11,8,-4],[]]"
41856,578617344,"[[2,1,4,2,0,1,-2],[1,1,1,1]]"
41856,171442176,"[[24,-12,-43,14,27,-4,-6],[]]"
41856,41856,"[[-1,0,18,36,15,-1,-1],[0,0,1]]"
41856,10724931653434707003240873984,"[[1365,21,355,455,-270,-126,19],[0,1,0,1]]"
41856,322438147512943509504,"[[0,-64,96,11,-11,-39,5],[0,0,1]]"
41856,11235634446336,"[[-40,24,17,-4,-1],[0,0,0,1]]"
41856,41856,"[[1,-2,3,-3,1,-1],[1,1,1,1]]"
41856,227806118052517380096,"[[-86,49,31,54,-21,-25,-3],[1,0,1]]"
41856,4213362917376,"[[0,-16,-4,5,-5,-3],[0,0,1]]"
41856,2485142569378381824,"[[0,-16,56,31,8,-16],[]]"
41856,19680062714413056,"[[-20,4,31,-48,-43,44,32],[]]"
41856,20917584418020777787392,"[[-84,76,-241,214,-163,124,-34],[]]"
