cond,disc,data
35868,1556896331324667648,"[[21,21,33,73,54,35,21],[0,1,1]]"
35868,13558104,"[[0,0,4,6,6,2],[1,0,1,1]]"
35868,20851290151669656,"[[-40,34,5,-8,-8,1,2],[1,0,1,1]]"
35870,4701552640,"[[5,3,-14,-3,7,2,-1],[0,1,1]]"
35870,143480,"[[13,-7,12,-4,3,-1],[0,0,1,1]]"
35870,4591360,"[[-1,-2,1,4,2,-1],[0,1,1]]"
35872,1022938578944,"[[0,-2,40,-25,17,-4,1],[1,1]]"
35872,2407329169408,"[[19,14,-4,7,4,-1,1],[]]"
35872,587726848,"[[-5,-19,-15,16,8,-7,1],[1,0,1]]"
35872,150458073088,"[[0,-16,-40,-9,32,-11,1],[]]"
35872,1697355137024,"[[0,-7,38,42,44,25,6],[1,1,1,1]]"
35872,1232552534736896,"[[1,4,-4,-32,21,28,10],[]]"
35872,1738091660312576,"[[-38,44,5,24,-12,-20,-7],[]]"
35872,9183232,"[[-1,3,-1,0,-4,-1],[]]"
35872,1203664584704,"[[-2,-13,-26,-6,6,-1,-2],[1,1,1,1]]"
35872,1072628843354783744,"[[-1,6,-161,100,-68,16,-4],[]]"
35875,919296875,"[[-7,0,0,4,1,1],[0,1,0,1]]"
35875,919296875,"[[1,12,8,7,2,1],[0,1]]"
35875,75235328000000,"[[19,7,-41,-15,25,5],[]]"
35875,14364013671875,"[[-94,-63,11,-21,-10,3,-2],[1,1]]"
35875,14364013671875,"[[-250,75,-50,-21,2,-3,-1],[0,0,1,1]]"
35875,179375,"[[0,-5,6,2,-3,-1],[0,1,1]]"
35877,35877,"[[0,-1,-1,1,1,1],[1,1,1]]"
35880,895564800,"[[0,8,5,0,2,-1],[0,0,1,1]]"
35880,13520732160,"[[3,-18,22,26,-26,-26,-5],[]]"
35880,89556480000,"[[-4,1,6,8,8,3,1],[1,0,1]]"
35882,8037568,"[[4,-2,-2,5,0,-2],[0,1,1,1]]"
35882,100157760733184,"[[0,-16,-11,-22,-6,3,1],[0,0,1]]"
35882,6075712139090198528,"[[0,-112,-40,-119,30,1],[]]"
35882,2009392,"[[-1,-5,-8,-1,5,-2],[1,0,0,1]]"
35882,71764,"[[-2,3,-1,0,1,-1],[0,0,1,1]]"
35882,2107000225792,"[[1,-6,-23,-3,22,-7],[1,1]]"
35882,58523542,"[[0,-7,5,3,-3,-1],[0,0,1,1]]"
35883,2906523,"[[1,0,-1,0,0,-2],[0,1,1,1]]"
35883,78476121,"[[0,3,17,0,0,-2],[0,1,1,1]]"
35884,4593152,"[[1,-1,-1,3,2],[0,1,1,1]]"
35886,287088,"[[1,1,-2,0,2,0,-1],[0,1,0,1]]"
35888,143552,"[[0,-1,-3,2,-1,-1],[1,1,1,1]]"
35888,9187328,"[[-20,29,-1,-12,-1,1],[1,1,1,1]]"
35890,358900,"[[6,-5,-12,6,7,-1,-1],[0,0,1,1]]"
35890,8972500,"[[-4,-15,-7,20,10,-4,-1],[0,0,1,1]]"
35892,5144301010944,"[[0,4,-15,-14,1,-4],[0,1,1]]"
35892,45213583104,"[[0,-9,-10,-3,-4,-2],[0,1,1]]"
35893,35893,"[[0,1,2],[0,0,0,1]]"
35894,4594432,"[[-3,5,-7,3,-1,-1],[0,1]]"
35895,107685,"[[0,3,-5,-1,3,1],[0,1]]"
35900,701171875000000,"[[6,-14,16,-38,41,-9,1],[0,1,1]]"
35900,701171875000000,"[[24,28,-19,-18,6,3,1],[0,1,1]]"
35900,11488000,"[[-4,4,2,-5,-1,1],[0,0,0,1]]"
35900,47054848000,"[[4,-20,17,27,-16,-1,1],[]]"
35900,2804687500000000,"[[-38,-26,58,-51,-22,-1],[1,1,1,1]]"
35900,36054265191770848000,"[[102,106,17,-43,99,29,2],[0,1,1]]"
35900,5744000,"[[0,2,-5,-1,3,1],[1,0,0,1]]"
35900,2804687500000000,"[[4,24,20,-55,-5,14,-5],[0,0,0,1]]"
35904,2806084049175576576,"[[-9,-34,-11,-72,14,-8],[]]"
35904,77649149952,"[[-3,-1,-3,-7,-5,-3],[]]"
35904,103048497497899008,"[[-13,-1,80,-36,-78,27],[1,0,1]]"
35904,1565924524032,"[[-10,-24,-48,-52,-53,-26,-15],[]]"
35904,1250033664,"[[1,2,7,10,13,12,6],[]]"
35904,2500067328,"[[-1,-2,-9,-14,-23,-24,-12],[]]"
35904,2800441869483116593152,"[[-36,-120,-244,-264,-217,-70,-12],[]]"
35904,10737707411558105088,"[[-24,-40,-92,-64,-30,-2,-3],[]]"
35904,1250033664,"[[-1,-2,-7,-10,-13,-12,-6],[]]"
35904,5088814691254272,"[[0,-6,2,8,-16,-40,-24],[]]"
35904,5088814691254272,"[[0,6,-2,-8,16,40,24],[]]"
35904,973123740864,"[[7,-16,20,4,-15,0,2],[0,1,0,1]]"
35904,2426535936,"[[-1,-2,-3,-6,-5,-4,-6],[]]"
