cond,disc,data
2501,430088126464,"[[-1,10,-8,16,-8,6,-1],[]]"
2505,5072625,"[[2,-2,0,1,2,1],[1,1,0,1]]"
2505,2505,"[[0,0,1,1,1],[1,0,1,1]]"
2507,2507,"[[0,1,-2,3,-2],[0,0,0,1]]"
2508,780730368,"[[-2,5,1,-1,-4,-2,-1],[1,1,1,1]]"
2508,20545536,"[[1,-3,-1,4,0,1],[0,1,1]]"
2508,11927549425910135390208,"[[19,-39,-47,-29,8,48],[]]"
2509,42094034944,"[[13,11,-3,-3,3,1],[]]"
2511,2101707,"[[0,3,-2,-1,-1],[0,0,1,1]]"
2511,57012451171875,"[[-118,168,-3,-33,-12,-3],[1,1]]"
2511,2511,"[[0,-1,-1,0,-1],[1,1,0,1]]"
2512,160768,"[[1,0,3,-1,2,-1],[0,0,1,1]]"
2513,17591,"[[-4,13,-8,-7,3,2],[1,0,0,1]]"
2515,804800000000,"[[6,-5,3,-1,-5,2,-1],[1,0,1]]"
2515,864147419955200,"[[0,-16,12,-3,12,5],[0,0,1]]"
2515,864147419955200,"[[600,-172,-322,75,59,-8,-4],[]]"
2520,14515200,"[[0,4,1,-1,1,-1],[0,0,1,1]]"
2520,635040,"[[-1,-5,-2,7,2,-2],[0,1,0,1]]"
2520,12441094691880960,"[[-20,44,73,-130,-125,86,72],[]]"
2520,69425751628800,"[[-7,40,-61,-10,29,8],[1,1]]"
2520,28411208663040,"[[0,-16,12,5,-4,3,-1],[0,0,1,1]]"
2520,25930800,"[[-1,-3,0,2,0,1],[1,0,1]]"
2520,5581406250000000000,"[[0,-72,-27,14,5,8,3],[0,0,1]]"
2520,26460000000000000000,"[[-24,-182,537,-134,-39,-2],[]]"
2520,5735478067200,"[[0,18,27,-34,-51,16,24],[]]"
2520,2857680,"[[1,11,26,8,-8,1],[1,0,1]]"
2520,5581406250000000000,"[[-10,78,0,-30,-31,-8],[1,1]]"
2520,547930452787200,"[[0,9,9,11,-9,-16,-4],[]]"
2520,5735478067200,"[[0,2,21,38,-99,-18],[]]"
2520,2857680,"[[-4,-18,-21,3,8,-2],[1,1]]"
2520,547930452787200,"[[0,-16,8,-9,13,4],[]]"
2528,161792,"[[-32,88,-61,-11,12,3],[0,0,1,1]]"
2528,20224,"[[0,-1,0,0,0,1],[0,1,0,1]]"
2528,23565904251469372928,"[[8,-32,-93,-20,12,-2,3],[0,0,1]]"
2528,5428838662144,"[[0,-1,-13,-19,17,16],[]]"
2528,161792,"[[0,-8,-13,3,6,-3],[0,0,1,1]]"
2528,40448,"[[0,4,-9,-2,6,2],[0,0,1,1]]"
2528,355784370562269184,"[[0,16,-40,-63,75,115,33],[]]"
2528,5177344,"[[-1,-8,-3,13,2,-5,1],[1,0,1]]"
2528,1294336,"[[0,2,4,4,4,2],[0,1,0,1]]"
2528,165675008,"[[8,40,17,-44,-34,-4],[]]"
2529,108865157409,"[[-4,-24,3,4,-27,27,-7],[1,0,0,1]]"
2529,1826454260724793344,"[[0,-9,3,27,-27,-27,-27],[]]"
2532,509758930944,"[[-3,2,7,5,-8,-3],[]]"
2534,1218946078343168,"[[-9,35,28,-116,-117,-17,-1],[0,1,0,1]]"
2534,17738,"[[0,1,6,18,8,1],[0,1,1]]"
2540,87087576792240,"[[-7,9,0,0,-9,-3,1],[0,1,1,1]]"
2540,15875000000000000,"[[-15,4,1,-4,-15,-8],[1,1,1]]"
2540,2540,"[[0,-1,2,-2,1,-1],[0,1,1,1]]"
2542,5084,"[[0,-1,-2,-3,-2,-1],[1,1]]"
2543,42664460288,"[[-2,-3,1,-2,6,-1],[0,1,0,1]]"
2544,31260672,"[[0,3,5,-1,-5,-3,-1],[]]"
2547,7641,"[[0,-1,0,-1,1],[1,0,0,1]]"
2550,71024640000000,"[[0,-16,-35,-16,-21,-3,-3],[0,0,1]]"
2550,956250000,"[[-9,-20,14,34,-14,-16,7],[0,1,1]]"
2550,170191955566406250,"[[-45,-195,-114,267,73,-63,-19],[0,1,1,1]]"
2555,28459930419921875,"[[-75,-80,-27,-24,-10,-1,-2],[0,1]]"
2556,30672,"[[0,-1,-2,-2,1,1],[1,1,1,1]]"
2563,2563,"[[0,1,0,-1,-2],[0,1,1,1]]"
2564,5128,"[[0,-1,-2,-1],[1,1,0,1]]"
2572,43150999552,"[[0,-1,4,5,20,11,2],[]]"
2575,2575,"[[0,-1,1,0,-1],[0,1,1,1]]"
2575,27000832000000,"[[-2,13,-16,-29,32,25],[]]"
2575,2575,"[[0,0,-2,-1,1,-1],[1,0,1,1]]"
2576,3791872,"[[-1,-2,-2,3,2,-1],[1,0,1]]"
2576,4635551882194845696,"[[17,103,33,98,15,-5,-1],[1,1,1,1]]"
2576,16356874047221399552,"[[30,188,159,-198,-207,52,60],[]]"
2576,60924396165989400576,"[[-276,540,-135,-102,-27,-18,-3],[]]"
2576,288512,"[[0,-1,3,3,-8,-7],[]]"
2578,5156,"[[0,0,2,2,2,1],[1,0,0,1]]"
2579,6148815155029296875,"[[115,105,-40,-20,20,-5,1],[0,0,0,1]]"
2586,1066251401035776,"[[0,-16,24,31,-30,-25,-4],[]]"
2588,82816,"[[0,0,2,-2],[1,0,0,1]]"
2591,2591,"[[0,-1,-1,-1,-1],[0,1,1,1]]"
2592,1119744,"[[-8,8,5,-4,-2],[0,0,1,1]]"
2592,509607936,"[[-1,-4,-4,-8,-7,-4,-4],[]]"
2592,2087354105856,"[[-10,-7,14,12,-7,-3],[1,0,1]]"
2592,3761479876608,"[[20,31,-20,6,0,-1],[1,1,1,1]]"
2592,60466176,"[[-6,3,-10,4,-4,1],[1,0,1]]"
2592,5184,"[[0,1,-1,1,-1],[0,1,0,1]]"
2600,13011884449684184227072000,"[[-583,-277,-163,-364,-105,-28,-56],[1,1]]"
2600,14684560482183561216000,"[[-78,-18,-9,78,-153,90,-30],[]]"
2600,84854385182736000000,"[[-510,9,-88,-21,-14,0,-1],[0,1,0,1]]"
2600,2610904159468800000,"[[215,-176,-277,156,135,-36,-24],[1,1]]"
2600,6500000000,"[[-12,-40,-41,-6,7,-1],[0,0,1]]"
2600,338000,"[[0,10,8,-5,-3,1],[0,0,1]]"
2600,553779200,"[[-4,-4,1,2,3,2],[]]"
2600,6979321856000,"[[0,-16,8,23,-11,-4],[]]"
2602,41632,"[[0,-1,-1,1,3,1],[1,1]]"
2607,1443360669696,"[[0,-11,10,-9,2,-3],[]]"
2611,18277,"[[-1,1,0,-1,-1,1],[1,0,1]]"
2611,4462158203125,"[[-1,23,19,-27,-15,7],[1,1]]"
2613,2613,"[[0,1,1,0,-1],[0,0,0,1]]"
2616,128581632,"[[0,-2,11,2,-51,-18,-14],[]]"
2616,133463966976,"[[-1,-4,0,-1,-7,4],[0,1]]"
2618,89012,"[[1,3,-1,2],[0,1,0,1]]"
2618,921536,"[[1,-3,1,3,-3,-1],[0,1,1]]"
2622,11468628,"[[6,5,-3,0,1,-1],[0,0,1,1]]"
2628,536304748032,"[[-7,-14,2,22,10,-9,1],[1,1,0,1]]"
2628,74714796942655255216128,"[[-35,121,-7,121,-14,0,-7],[1,1,0,1]]"
2628,536304748032,"[[-34,-81,-32,22,-1,-2],[1,0,1,1]]"
2628,74714796942655255216128,"[[938,-1094,20,-122,4],[1,1,0,1]]"
2634,2634,"[[-1,1,-2,0,1,-1],[1,1]]"
2634,44191186944,"[[80,-44,-139,55,76,-17,-15],[1,1,1,1]]"
2645,153315260392024966224025,"[[63,264,17,-35,11,0,-6],[1,1,0,1]]"
2645,37430483494146720269537353515625,"[[-2421,2806,2679,-380,-3065,-265,-6],[1,0,1,1]]"
2645,11093934080,"[[2,6,1,-4,-5,-4,-1],[]]"
2645,10341476673502003389605,"[[-275,934,-503,-578,159,28,-7],[1,1,1]]"
2646,57426504024270528,"[[-7,-49,-93,-67,-9,-7],[0,1,1]]"
2646,18522,"[[-21,57,-37,-11,8,3],[0,1,0,1]]"
2650,5300,"[[0,-1,0,1,0,-1],[0,0,1,1]]"
2652,25726302246987104256,"[[0,17,13,-43,43,-13,-17],[]]"
2652,3517816303872,"[[-17,-34,3,24,0,-4],[0,1,1]]"
2652,827424,"[[-65,147,-67,-24,4,1],[0,1,1]]"
2663,2663,"[[0,-2,2,0,0,-1],[1,1,0,1]]"
2672,342016,"[[0,-2,2,1,-3,-1],[1,1,1,1]]"
2672,21889024,"[[0,-2,-3,0,-3],[1,1,1,1]]"
2673,473513931,"[[-1,0,4,-2,-7,-5,-1],[1,0,1,1]]"
2673,3106724901291,"[[63,57,37,-1,-1,-2],[1,0,1,1]]"
2673,8019,"[[0,0,-2,-1,2,-2],[1,0,1,1]]"
2673,3106724901291,"[[-6,7,-19,20,-26,21,-6],[1,1,0,1]]"
2675,13375,"[[0,-1,-3,3,4,1],[1,1,1]]"
2675,13375,"[[-1,0,2,-2,-2],[0,1,1,1]]"
2676,72252,"[[0,-9,0,9,-1,-2],[0,1,1,1]]"
2676,44895830016,"[[3,0,-5,-4,5,6,2],[]]"
2676,372804449992704,"[[-18,41,-39,0,15,-14,-7],[0,1,1,1]]"
2677,2677,"[[0,1,4,4,3,1],[0,0,0,1]]"
2686,352059392,"[[0,-1,17,-3,-6],[0,1,0,1]]"
2690,26900,"[[0,-2,2,1,-2,1],[1,1]]"
