cond,disc,data
27524,6046125992746812,"[[3,-36,110,-5,-52,-9,3],[0,1,1]]"
27524,55048,"[[0,2,2,3,2,1],[1,0,1,1]]"
27524,27056092,"[[-1,-3,1,3,-3,-1],[1,1,1]]"
27524,102391674588,"[[-7,0,9,0,3,-4,-2],[1,0,0,1]]"
27526,220208,"[[0,4,-1,-3,1,1],[0,1]]"
27528,1486512,"[[0,2,0,-2,1,1],[0,0,1]]"
27528,451018752,"[[1,2,4,28,5,-12,-4],[]]"
27528,537498955008,"[[4,4,3,9,1,3,2],[0,0,0,1]]"
27528,351108188352,"[[-4,-4,9,-2,-8,2],[0,1]]"
27530,3523840,"[[0,-1,11,-40,23,-5],[0,0,1,1]]"
27530,688250,"[[1,1,0,-1,1],[1,0,0,1]]"
27531,5698917,"[[2,5,3,-2,-1,1],[0,0,1]]"
27532,28192768,"[[0,-4,3,3,-1,-1],[0,1,1]]"
27532,13778584718027113851528704,"[[-231,217,-205,-214,432,-371,210],[0,1,1]]"
27536,14098432,"[[26,-46,6,15,-1,-1],[1,0,1]]"
27536,3695819358208,"[[1,8,20,16,21,8,2],[]]"
27536,968836869838077952,"[[0,1,-25,211,249,16,4],[]]"
27536,225574912,"[[-4,4,5,2,-5,-4,-2],[0,0,0,1]]"
27536,7049216,"[[4,8,13,11,8,3,1],[0,0,1]]"
27536,902299648,"[[-1,0,-4,-2,-2,0,1],[]]"
27536,3524608,"[[-3,1,7,-2,-5,1],[0,1,0,1]]"
27536,3784519022804992,"[[-75,143,1,-106,1,29,6],[0,1,0,1]]"
27536,28196864,"[[2,-2,3,-4,3,-2,1],[]]"
27538,2566934549441002242691825664,"[[0,-224,-287,-679,-280,-112],[]]"
27538,150476701818420034985984,"[[378,-112,-744,154,497,-56,-112],[0,1]]"
27540,71657293645440,"[[-6,6,-22,-2,8,3],[0,1,1]]"
27540,352512000,"[[-7,-11,-20,-16,-14,-5,-3],[1,0,0,1]]"
27540,1053783730080,"[[-9,-3,-4,-8,-6,-2,-1],[0,1,1,1]]"
27540,1079074539601920,"[[27,-27,-124,117,13,-6,-1],[0,1,0,1]]"
27540,991440,"[[1,-2,2,1,-2,-1],[0,0,1,1]]"
27540,1806899400,"[[2,-3,5,-4,5,-1],[1,0,1,1]]"
27542,3609985024,"[[11,-14,-7,-1,6,3,1],[1,0,1]]"
27546,440736,"[[-1,0,0,2,-2,-1,1],[1,0,1]]"
27548,250356224,"[[0,-5,13,-10,5,-1],[1,1,0,1]]"
27548,3911816,"[[-6,2,-2,-4,2,-2],[1,0,1,1]]"
27550,1763200,"[[-7,5,19,-7,-15,-1],[0,1,1]]"
27550,336303710937500,"[[-15,5,16,17,8,2,1],[0,1,1,1]]"
27550,53808593750000,"[[57,-38,-1,-14,-4,-1],[0,1,1]]"
27550,172187500,"[[6,11,-28,-1,9,2],[0,1,1]]"
27551,462229078016,"[[0,5,-6,-7,8,4],[1,1,1,1]]"
27552,647628110954496,"[[-4,20,-18,12,4,-8,2],[1,1,1,1]]"
27552,1803125833704349561257984,"[[0,-128,-55,81,-104,-112],[]]"
27552,5332303872,"[[-16,-56,-41,25,17,-9,1],[0,0,1]]"
27552,15869952,"[[5,15,26,24,21,8,4],[1,1]]"
27552,1803125833704349561257984,"[[0,128,55,-81,104,112],[]]"
27552,1249473060864,"[[-20,-48,-8,40,5,-12,2],[0,1,0,1]]"
27552,663171185617403904,"[[10,48,9,8,-4,-8,-3],[]]"
27552,5332303872,"[[-64,144,-69,-25,10,3],[0,0,1,1]]"
27552,976002048,"[[1,-6,6,7,4,-1],[0,0,1]]"
27552,148119552,"[[-35,31,18,-12,-4,1],[0,1,0,1]]"
27552,28890365952,"[[-2,-7,-13,-12,-11,-4],[1,1]]"
27554,1297903616,"[[-1,-1,6,-5,2,-2,1],[1,0,0,1]]"
27558,165348,"[[5,-6,16,-12,14,-5,3],[1,0,0,1]]"
27558,20089782,"[[15,34,1,-24,0,5,-1],[0,1,1]]"
27558,395427179106,"[[-9,-9,-10,-2,-3,-2,-1],[0,1,1,1]]"
27558,95240448,"[[9,-3,-3,-1,-1],[0,1,1,1]]"
27560,8186268064000,"[[-1,-15,-79,-81,-3,-4],[1,1]]"
27560,3668787200,"[[0,4,-7,-9,-16,-7,-1],[0,0,1,1]]"
27560,4409600,"[[-40,12,21,-5,-4],[0,0,1,1]]"
27560,37977680,"[[0,0,-2,9,-4,1],[1,0,1]]"
27564,110256,"[[-20,36,-8,-13,2,2],[1,0,0,1]]"
27564,254029824,"[[0,3,3,3,1,-2],[1,0,0,1]]"
27564,27564,"[[0,-2,-1,7,6,1],[1,1,1]]"
27564,8930736,"[[-6,-6,-7,-5,-2,-1],[1,1,1]]"
27567,2232927,"[[0,-4,12,0,-4,1],[1,1,0,1]]"
27567,131852106423,"[[-1,10,-37,-2,10,-3,-1],[1,1,0,1]]"
27568,28229632,"[[1,4,2,3,3,1],[0,0,0,1]]"
27573,1387794530304,"[[2,15,28,1,-4,3],[]]"
27575,2154296875,"[[5,14,-11,-5,3,1],[1,1]]"
27576,87930102096,"[[-7,27,-18,-18,6,6,1],[1]]"
27576,87930102096,"[[-27,54,-18,-18,6,3],[0,0,0,1]]"
27576,13723582464,"[[0,4,8,2,4,1,1],[0,0,1]]"
27580,23649850000,"[[6,5,1,0,5,-2,1],[1]]"
27584,28246016,"[[0,-2,1,2,-3,-2],[]]"
27584,451936256,"[[-1,2,4,4,12,2,7],[]]"
27584,1807745024,"[[0,1,-14,51,18,1],[]]"
