cond,disc,data
35127,1512102168567,"[[5,4,17,15,9,3],[1,1]]"
35127,316143,"[[14,41,7,-52,-6,26,-7],[0,0,1]]"
35127,35127,"[[2,-13,19,-6,2,1],[1,1]]"
35131,28702027,"[[-1,2,5,2,-1,-1],[1,0,1]]"
35136,47748225171456,"[[0,16,-15,-43,24,36],[]]"
35136,8260209809031168,"[[-33,156,-57,-456,105,534,210],[]]"
35136,138583324171434656268288,"[[30,-78,-12,-78,204,138,174],[]]"
35136,26228883456,"[[4,-8,-7,10,7,2],[]]"
35136,1326339588096,"[[0,-12,-1,12,-2,0,-1],[]]"
35136,47748225171456,"[[-7,-18,46,17,-36,-16],[0,1]]"
35136,117478539506221056,"[[44,-84,-63,-108,234,216,216],[]]"
35136,421632,"[[-3,-2,5,2,-2,-1],[0,0,1,1]]"
35136,47748225171456,"[[30,49,-30,-60,6,5,-1],[0,1,0,1]]"
35136,117478539506221056,"[[-1188,756,189,108,-78,-24,-8],[]]"
35136,117478539506221056,"[[-9504,-3024,378,-108,-39,6,-1],[]]"
35136,20238336,"[[-4,-8,0,4,-1,-1],[0,0,1,1]]"
35136,323813376,"[[-12,4,-2,-1,1,-1],[0,0,1,1]]"
35136,578082523275237261312,"[[12,-36,-63,120,144,72,15],[]]"
35136,1492132036608,"[[8,40,18,-36,-27,8,8],[]]"
35136,2124539559936,"[[32,-32,6,-1,-1,-1],[0,0,1]]"
35136,6875744424689664,"[[4,12,-23,-23,24,16],[]]"
35136,5377740761088,"[[-4,9,-11,0,2,3,-3],[1,0,1]]"
35136,13816037376,"[[36,44,18,23,2,3],[0,0,1]]"
35136,1854357146569801728,"[[0,16,2,-88,4,8,2],[]]"
35136,9431748182016,"[[0,1,-18,-7,24,16],[]]"
35136,17641678566749184,"[[-24,72,-45,36,-25,4,-4],[0,0,1,1]]"
35136,150907970912256,"[[0,16,-10,0,4,0,-2],[]]"
35136,287834112,"[[-2,5,-2,-4,-4,-1],[1,1,1,1]]"
35136,763971602743296,"[[-8,-16,0,-8,-6,8,-2],[]]"
35136,6584721241681999429632,"[[8,96,-135,-76,-27,6,3],[0,0,0,1]]"
35136,378424863870797568049938432,"[[45,-138,141,252,-117,54,27],[]]"
35136,421632,"[[0,2,-8,4,6,2],[0,1,0,1]]"
35136,10362028032,"[[28,-60,29,4,-10,9,2],[0,0,0,1]]"
