cond,disc,data
25480,28537600,"[[0,4,-11,1,9,3],[0,0,0,1]]"
25480,3312400,"[[0,1,8,-8,-3,1],[0,1,0,1]]"
25484,101936,"[[1,0,0,2,-2],[0,0,0,1]]"
25488,1462899766464,"[[-1,7,-9,11,0,-2,-1],[1,1,1,1]]"
25488,76362525179155316736000000000000,"[[2568,1536,2451,576,630,0,27],[]]"
25488,1570776663572229390336,"[[12,-120,-192,132,123,-84,12],[]]"
25488,113626784112574464,"[[18,20,27,10,25,0,8],[]]"
25488,369461676736512,"[[8,-8,-1,-16,-10,-8,-1],[]]"
25488,114160140288,"[[-34,-36,-2,5,3,-1],[1,0,1]]"
25488,96852161786416201728,"[[0,16,56,81,200,16],[]]"
25488,113626784112574464,"[[-34,-52,-59,-34,-29,-4,-4],[]]"
25488,26601240725028864,"[[-4,40,64,-44,-41,28,-4],[]]"
25488,24774336,"[[0,2,2,3,-1,-1],[1,1,1,1]]"
25488,374502340214784,"[[-1,9,9,21,18,0,-3],[1]]"
25488,55481828179968,"[[-22,0,7,-12,1,-2],[1,1]]"
25488,1293206069182464000000000000,"[[-856,-512,-817,-192,-210,0,-9],[]]"
25493,12262133,"[[-1,4,1,-2,1,-1],[1,0,0,1]]"
25494,2498412,"[[0,2,-4,4,-4,1],[0,1]]"
25495,427735121920,"[[0,1,7,13,-23,-29,-7],[]]"
25496,26107904,"[[1,5,4,6,2,1],[0,1,0,1]]"
25498,273746528,"[[-5,-2,-4,-4,1,1],[0,1,1]]"
25500,36860747760000000,"[[0,17,18,4,-32,-8],[0,1,1]]"
25500,36860747760000000,"[[-51,13,30,19,-8,-4],[0,1,1]]"
25500,23906250000,"[[0,15,30,-12,2,-2],[0,1,1,1]]"
25504,51008,"[[0,0,2,1,-2,-1],[1,1,1,1]]"
25504,208928768,"[[-3,-11,10,35,-39,8,-1],[0,1,0,1]]"
25504,90370096326221824,"[[-1,-19,-82,24,13,7,1],[1,0,1]]"
25504,876310767337472,"[[-12,-16,-1,28,8,-8,-4],[]]"
25504,816128,"[[1,-1,1,0,-1,1,-1],[0,1,0,1]]"
25504,90370096326221824,"[[16,-16,-33,39,-16,10,3],[0,0,1,1]]"
25504,3264512,"[[-8,24,-19,-8,5,2],[1,1,1,1]]"
25504,835715072,"[[3,4,0,-7,-2,2,1],[0,1]]"
25504,3264512,"[[1,3,1,0,0,-1],[1,1,1,1]]"
25504,208928768,"[[0,-4,37,30,-6,-5,1],[0,0,1]]"
25504,185077957276102295552,"[[-52,62,49,-49,12,16],[1,1]]"
25504,408064,"[[8,-16,-3,-2,-2],[0,0,1,1]]"
25505,25505,"[[1,-3,2,-1,-1],[1,0,1,1]]"
25508,714224,"[[0,-2,2,5,-1,-2],[0,1,1,1]]"
25508,187229536256,"[[-2,-19,-55,-29,21,-4],[1,0,0,1]]"
25510,204080,"[[0,4,1,0,0,-1],[0,1,0,1]]"
25512,7347456,"[[0,4,1,-3],[0,0,0,1]]"
25515,382725,"[[0,3,-7,10,-1,-2],[0,1,1,1]]"
25515,610187270175,"[[-7,0,9,-5,0,3,-1],[1,0,0,1]]"
25515,7152266876220703125,"[[0,21,-133,172,177,40,2],[0,1,1,1]]"
25515,2813557599405,"[[2,13,15,-11,-7,-3],[1,1,1]]"
25515,71660705425234329600,"[[-6,15,27,-45,-99,81,27],[]]"
25515,602791875,"[[0,3,2,0,4,3],[0,1]]"
25517,35755692614746112,"[[-266,19,-8,-27,0,-1],[]]"
25520,236825600,"[[1,13,29,13,-9,-2,-1],[0,1,0,1]]"
25520,59206400,"[[0,1,-12,3,5,2],[0,1,0,1]]"
25520,350900000000000000,"[[12,76,67,19,15,-4],[0,0,1]]"
25520,34252364185600,"[[-4,24,-32,-28,39,32,4],[]]"
25523,25523,"[[0,-1,3,-3,2,-1],[1,0,1,1]]"
25524,388083460350036621093750000,"[[-299,-143,-289,-305,-30,-30,5],[1,1]]"
25524,388083460350036621093750000,"[[196,360,202,190,101,90,5],[1,0,1]]"
25525,79765625,"[[31,0,27,-6,6,-3],[1,0,1,1]]"
25525,3190625,"[[1,-5,0,6,4,-2],[1,1,0,1]]"
25525,25525,"[[-1,1,0,1,1],[1,0,1,1]]"
25525,155792236328125,"[[31,0,12,-13,-9,2,1],[1,0,1,1]]"
25526,25526,"[[-28,43,-22,-8,4,1],[0,1,1]]"
25526,3426041724928,"[[-1,1,0,1,11,-8,-4],[]]"
25530,2484988080,"[[-10,-15,4,8,-2,-1],[0,0,1,1]]"
25532,1634048,"[[-1,-1,-1,3,-1,-1],[1,1,1]]"
25532,209158144,"[[0,3,5,10,9,3],[1,0,1,1]]"
25533,689391,"[[-1,-2,-3,-2],[1,1,0,1]]"
25533,1099111927293,"[[-3,3,12,-6,-15,3,-1],[0,0,0,1]]"
25533,167522013,"[[7,6,1,3],[0,1,0,1]]"
25533,18613557,"[[0,1,10,23,10,1],[0,1]]"
25534,25534,"[[0,-1,1,0,-1,-1],[0,0,1,1]]"
25536,1220230759046971392,"[[-49,73,76,-81,-36,16],[1,1]]"
25536,706019328,"[[-4,6,0,-2,5,-2,1],[]]"
25536,38610432,"[[9,12,1,1,1,-2],[0,0,1,1]]"
25536,4942135296,"[[0,14,6,-8,-7,4],[]]"
25536,107962592919552,"[[9,-42,58,-64,33,-14],[]]"
25536,10188864,"[[-1,-4,-3,5,-4,1],[1,0,1]]"
