cond,disc,data
32480,4157440,"[[-3,5,2,-5,-2,2,1],[0,1]]"
32482,8154556625756304,"[[-3,9,-7,12,27,9,3],[0,1]]"
32485,296425625,"[[6,5,1,-3],[1,0,0,1]]"
32487,104380731,"[[-1,2,2,2,2,-1],[1,1]]"
32490,2436750,"[[0,-3,-1,-1,1,1],[1,0,0,1]]"
32490,956634168258360000,"[[-22,53,43,-32,-3,8],[0,0,1]]"
32490,15988866124884909329070,"[[80,-8,-69,-68,-52,27,27],[1,1,1]]"
32496,224612352,"[[2,-2,7,-2,1,-2],[1,1,1,1]]"
32496,309906005859375000000,"[[-60,10,-115,-40,-60,-15,-9],[0,0,0,1]]"
32496,477472851836928,"[[0,-18,-1,-4,0,-2,-2],[]]"
32496,33275904,"[[0,-2,-10,-4,21,-6,-2],[]]"
32496,24956928,"[[1,1,2,1,2,2,1],[0,1]]"
32496,299483136,"[[-2,18,-27,-68,14,2],[]]"
32496,877392,"[[-2,3,-6,4,-3,1],[1,0,1]]"
32499,51813903177,"[[-1,3,-3,-7,-3,3,1],[0,0,0,1]]"
32499,51813903177,"[[1,3,-9,17,-6],[0,0,0,1]]"
32499,339951018744297,"[[-1,16,-36,119,36,-2,-1],[1,1,1,1]]"
32499,877473,"[[1,3,-1,-4,4,-1],[0,0,0,1]]"
32499,2632419,"[[2,6,3,-4,3,-1],[1,1,0,1]]"
32499,12590778472011,"[[-7,13,-7,4,-8,-3,-1],[1,1,0,1]]"
32500,247955322265625000,"[[-11,-20,41,-18,-28,8,-1],[1,1,0,1]]"
32500,2539062500000000,"[[49,-18,51,7,11,7,1],[0,1,1]]"
32500,16503906250000000,"[[7,17,26,12,13,-11,3],[0,1,1,1]]"
32500,16503906250000000,"[[82,-88,40,12,10,2],[1,0,0,1]]"
32500,247955322265625000,"[[-48,-5,11,-33,-18,3],[1,1,0,1]]"
32500,2539062500000000,"[[32,48,46,7,-4,-7,2],[0,1,1]]"
32504,266272768,"[[1,-10,28,-13,-7,1],[]]"
32504,65008,"[[45,2,1,9,-1],[0,0,1,1]]"
32504,260032,"[[0,2,5,-1,-5,2],[0,1]]"
32504,69360677384103648,"[[-69,117,-25,6,-23,-9,-1],[0,1,0,1]]"
32505,48269925,"[[0,9,-6,-8,2,2],[0,1,0,1]]"
32505,162525,"[[0,5,-5,-8,6,3,-2],[0,1]]"
32508,11108141956155384,"[[-7,57,-118,-16,83,27],[0,1,1]]"
32508,182850073352352,"[[-30,36,-43,7,-3,-5,-1],[0,1,1,1]]"
32508,4096008,"[[0,1,2,-7,7,-3],[1,0,1,1]]"
32508,19118297564352,"[[-1,6,-7,-32,-45,-27,-7],[1,0,0,1]]"
32508,30569546957193216,"[[5,-27,36,-32,-18,27,-7],[1,0,0,1]]"
32509,32509,"[[0,0,2,3,1],[1,1,1,1]]"
32512,32512,"[[0,2,3,-3,-4,-1],[1,0,1]]"
32512,8323072,"[[-1,2,-2,0,3,-2],[0,0,1,1]]"
32512,130048,"[[-10,-16,0,8,0,-2],[0,0,1,1]]"
32512,524386048,"[[-15,6,-15,1,-3,-1],[1,0,1]]"
32512,261186818561998848,"[[12,18,-7,-24,27,0,-3],[0,1]]"
32512,2040522020015616,"[[-60,54,-45,15,-9,0,-1],[0,0,0,1]]"
32512,1260078125000000000000000,"[[-710,-370,491,405,-93,-5,1],[0,1,0,1]]"
32512,8727373545472,"[[0,-16,8,23,-3,-14,2],[]]"
