cond,disc,data
24840,1966454556044820480,"[[-34,-30,-9,-8,5,-4,-5],[1,0,1]]"
24840,2193868800,"[[-4,-36,-108,-85,35,-3],[1,0,1]]"
24840,1500285763584000000,"[[0,16,24,-67,-84,81,90],[]]"
24840,23096459872224000,"[[-6,-35,-36,61,33,-14,-7],[1,1,1,1]]"
24842,99368,"[[-1,-1,-1,-1,0,-1],[1,1]]"
24843,6782139,"[[0,1,-4,-1,-4,-1],[0,1]]"
24843,1791213261800359046097716599688721,"[[0,-819,-6188,-8918,9987,-2912,273],[0,0,1]]"
24843,66341231918531816522137651840323,"[[-1092,-819,-728,-1092,159,91],[0,0,1]]"
24843,155028305807193,"[[549,-85,29,-24,-1,-1],[1,1]]"
24843,41129958683541,"[[0,49,-2,6],[0,0,0,1]]"
24843,684713690849492056389,"[[0,91,133,130,45,0,-10],[0,1,0,1]]"
24843,1743342047811,"[[0,7,-33,23,-12,-1],[0,0,1]]"
24843,1565109,"[[0,0,3,0,-2,1],[1]]"
24843,657114736152720573,"[[-14,-21,21,-7,19,-4,5],[0,0,1,1]]"
24843,33550970851625110763061,"[[0,-91,-650,-897,809,-202,16],[0,0,1,1]]"
24846,12224232,"[[9,-18,3,-9,0,-1],[0,1,1]]"
24846,169199105923654632,"[[-488,1088,-49,-66,2,1],[0,1]]"
24850,77656250,"[[-25,45,17,-6,-4],[0,1,0,1]]"
24850,10768737792968750,"[[0,5,65,35,-79,35,-5],[0,0,1]]"
24852,1722541824,"[[0,-4,-5,-6,-7,-2],[0,1,1]]"
24853,24853,"[[1,1,0,-2,-2,-1],[0,0,1]]"
24854,2350144531720044544,"[[22,3,-136,-73,88,-16],[]]"
24858,710037394555355136,"[[-7,13,6,35,12,4,-7],[1,1,1,1]]"
24858,2140110781236,"[[0,18,-28,-15,18,3,-3],[0,1]]"
24864,9547776,"[[0,12,-16,-9,13,1,-1],[0,0,0,1]]"
24864,1044288,"[[-3,-2,0,0,1],[1,1,1,1]]"
24864,133668864,"[[12,-28,5,24,-10,-3],[]]"
24864,1884094464,"[[2,-2,1,-6,3,2],[]]"
24864,25460736,"[[15,12,18,2,2,-2],[0,1,0,1]]"
24864,3182592,"[[1,-6,2,25,4,-24,-12],[]]"
24864,41642343750000000000000000,"[[245,-70,5,-70,70,30,30],[]]"
24864,25460736,"[[-15,3,-5,-6,0,-1,-1],[0,1,0,1]]"
24870,1586032520400,"[[-14,5,-6,-1,-2,1],[0,0,1,1]]"
24870,746100,"[[-2,1],[0,0,1,1]]"
24872,12734464,"[[5,9,1,0,2,-1],[0,1,0,1]]"
24872,407502848,"[[0,-2,-16,-16,65,-28,-4],[]]"
24872,795904,"[[1,-2,3,-3,1,-1],[1,0,1]]"
24874,3260284928,"[[-4,4,-4,5,-3,2,-1],[0,0,1,1]]"
24875,24875,"[[0,-1,-7,-14,-7,-1],[0,1]]"
24875,24875,"[[15,25,5,-5,-1,-1],[0,0,1,1]]"
24875,50622334774940976442346496875,"[[275,935,1265,77,41,-72,8],[0,0,1,1]]"
24880,636928000000000,"[[-19,5,-17,5,-10,4,-3],[1]]"
24880,1692448266240,"[[-4,-2,-11,-6,0,1,1],[0,0,1]]"
24880,6369280,"[[9,4,8,1,2],[0,0,0,1]]"
24885,8926813767375,"[[-1,-39,16,-8,-4,1,-1],[1,0,1,1]]"
24888,40617216,"[[0,4,-7,-1,4,1],[0,0,1]]"
24888,191724976474152763392,"[[-11,79,-164,127,-63,-4,8],[1,1]]"
24894,5226545088,"[[-7,0,0,-5,1,-1],[1,0,0,1]]"
24894,8819794836,"[[0,9,-12,13,8,1],[0,1,1]]"
24894,8819794836,"[[0,-9,-10,9,4,-5,1],[0,1,1]]"
24895,323635,"[[-5,10,-2,-7,0,1],[0,1,1,1]]"
24896,1631584256,"[[0,2,-10,4,28,-8,-20],[]]"
24896,12746752,"[[-2,15,-14,-11,8,4],[1]]"
24896,3200052674665119744,"[[78,63,180,99,126,36,24],[]]"
24896,279340282808103890747392,"[[40,-12,83,43,-44,60,-32],[1]]"
24896,407896064,"[[0,8,4,-1,2,-1],[0,0,1,1]]"
24896,1631584256,"[[0,-2,2,12,4,-8,-4],[]]"
24896,25493504,"[[0,-1,-3,-7,-5,-4],[]]"
24896,50987008,"[[1,-8,6,42,19,-20,-12],[]]"
24896,6373376,"[[0,-2,-1,2,0,-2,-1],[]]"
24896,25493504,"[[-1,4,3,-16,-10,10,6],[]]"
24896,14853082335305860972544,"[[-70,-38,-18,48,-25,-8,-9],[]]"
24897,11456301212310791015625,"[[-14,97,-49,-40,-35,15,15],[1,1]]"
24898,49796,"[[-1,-2,-1,-1],[1,0,0,1]]"
24899,2412439470123893,"[[20,-32,42,-62,-15,-1],[1]]"
24900,298800000000,"[[4,34,74,9,2,1],[0,1,1]]"
24900,382464000,"[[9,3,1,-2,-4,-1],[0,1,1,1]]"
24900,60791015625000,"[[22,-33,17,-18,1,-1],[1,0,1,1]]"
24900,60791015625000,"[[9,3,12,-8,6,0,-1],[1,0,1,1]]"
24903,74709,"[[0,0,-1,4,-4,1],[1,0,1]]"
24904,6845559394533376,"[[11,75,-95,-47,40,16],[]]"
24905,36485825,"[[1,-2,-3,3,-1,1],[0,1,1]]"
24905,7103221596160,"[[0,1,-17,-3,33,19,1],[]]"
24908,398528,"[[1,-3,3,-3],[0,1,1,1]]"
24909,32655699,"[[-1,4,-4,3,1,-1],[0,1]]"
24909,5758288257,"[[-10,-53,-90,-40,15,-1],[1,1]]"
24909,5156163,"[[1,5,8,4,3,1],[0,0,0,1]]"
24909,6052887,"[[2,-1,2,2],[1,1,1,1]]"
24912,1098117031477248,"[[-27,-54,-9,36,3,-12,3],[]]"
24912,2779608735926784,"[[-7,27,40,18,23,3,3],[1,0,1]]"
24912,2391552,"[[-16,-4,11,3,-3,-1],[0,0,1,1]]"
24912,476613294912,"[[0,6,0,-6,-6,0,-1],[0,0,0,1]]"
24920,1367609600,"[[0,5,12,6,-1,1],[0,1,0,1]]"
24920,31897600000000,"[[12,28,1,6,-17,-4,-5],[]]"
24921,104526249984,"[[3,6,-12,-20,12,14,3],[]]"
24921,2018601,"[[1,-1,2,1,-1],[1,1,0,1]]"
24921,119196370449,"[[-4,1,-7,-5,1,0,-1],[1,1,0,1]]"
24926,1145342966579399685086,"[[-22,44,-124,88,-94,-11,8],[0,1,0,1]]"
24926,28241158,"[[-28,-29,5,12,-1,-2],[0,0,1,1]]"
24927,306302976,"[[0,-3,1,-6,4,-1],[0,1,0,1]]"
24928,261644288,"[[3,5,-3,-5,-1],[0,1,0,1]]"
24928,47226793984,"[[0,4,-20,-3,-8,-1,-1],[0,0,0,1]]"
24928,102105088,"[[0,4,5,4,5,-3],[0,0,1,1]]"
24928,51052544,"[[0,2,6,4,2,2],[0,1,0,1]]"
24928,53532472377344,"[[0,8,-25,16,-10,8,-1],[]]"
24928,17998016,"[[0,4,17,11,-3,-1],[1,0,1]]"
24928,199424,"[[0,1,-2,0,2,-1],[1,0,1]]"
24930,160610302033920,"[[0,-16,-4,13,3,2,1],[0,0,1,1]]"
24930,3729638264576269994718683210640,"[[-520,-1890,-2205,-158,1176,168,5],[1,0,0,1]]"
24930,163565730000,"[[0,-1,26,-12,-15,0,1],[0,1,1]]"
24930,3101690880,"[[1,7,6,-24,0,14,-5],[0,1,0,1]]"
24930,4416274710,"[[11,15,16,3,-1,-3],[0,1]]"
24930,5384880,"[[2,-9,8,9,-5,-5,-1],[0,0,1,1]]"
24930,6057990,"[[51,-55,89,-63,-20,13,3],[0,1,1,1]]"
24936,1168875000000000,"[[-9,-15,-21,8,-4,-4],[0,1]]"
24936,1225654272,"[[1,3,2,0,-8,4],[0,1]]"
24940,13405250000,"[[0,-2,-13,13,2,-4,-1],[0,1,1,1]]"
24941,24941,"[[1,1,-2],[0,0,0,1]]"
24944,1603111221016363008,"[[23,99,126,3,-45,18,-3],[1]]"
24944,204341248,"[[-4,16,-12,-6,4,2],[0,0,0,1]]"
24948,308978459635007619072,"[[46,43,-33,-47,-21,0,12],[]]"
24948,13749441552,"[[-25,33,4,-15,0,2],[1,0,0,1]]"
24948,600174036,"[[7,14,-5,-6,-1],[0,1,1,1]]"
24948,15024314216153088,"[[-37,10,30,5,-9,-5,2],[1,1,1,1]]"
24949,10204141,"[[-1,-6,-12,-6,1,-1],[1,1,1]]"
24949,10204141,"[[2,23,-2,-10,0,1],[1,1,1]]"
24952,49904,"[[0,1,2,-4,-1,1],[0,1,0,1]]"
24956,2022991180419921875000,"[[-99,127,1,47,-18,-10,1],[1,1,0,1]]"
24956,424252,"[[0,-2,-1,-1,-2,-1],[1,1,1]]"
24957,4417389,"[[0,1,4,-3,-5,-1],[0,1]]"
24958,49916,"[[-4,8,-15,14,-12,5,-2],[0,1,0,1]]"
24960,172779110400,"[[0,20,-22,-1,2,1],[0,1,0,1]]"
24960,1856642957844480,"[[0,81,-196,68,62,5,-1],[0,1,0,1]]"
24960,9648214533734400,"[[9,-6,-14,24,-7,-10],[]]"
24960,213644032500930969600,"[[-36,24,-28,32,63,10],[]]"
24960,6281389670400,"[[-4,16,12,-60,-49,30,27],[]]"
24960,1087032170800742400,"[[-632,1314,384,-60,-8,2],[]]"
24960,87609600000000000000,"[[12,-40,-57,-43,76,-18],[]]"
24960,3993600,"[[-3,-6,2,4,-2,-1],[0,0,1,1]]"
24960,207667200,"[[0,-8,-13,-2,3,2,-1],[0,0,0,1]]"
24960,102236160,"[[12,0,-4,-4],[0,0,1,1]]"
