cond,disc,data
30899,969643360858491,"[[-1,0,31,94,-70,13,-1],[1,0,1,1]]"
30900,417150000,"[[1,9,15,-2,0,1],[1,0,1]]"
30900,2073663897600,"[[0,16,12,11,8,2,1],[0,0,1,1]]"
30900,2472000,"[[0,2,-3,-2,0,1],[1,0,1,1]]"
30900,5932800000000,"[[0,-12,-48,-29,6,-1],[0,1,1]]"
30900,94924800,"[[0,2,-1,-5,7,-5,1],[0,1,1]]"
30905,30905,"[[-1,2,1,3,1,1],[0,1,1]]"
30905,177845452144640,"[[0,49,-6,11,10,1],[]]"
30906,1824968394,"[[0,-27,52,9,-17,-1,1],[0,0,1,1]]"
30906,14599747152,"[[-44,2,30,-1,-6],[0,1,0,1]]"
30906,67591422,"[[-2,1,6,10,5,1,-1],[0,0,1]]"
30906,269005824,"[[1,-7,11,-7,6,-1],[1,1]]"
30906,198180145138438766592,"[[-20,-51,-1,72,29,-43,13],[1,0,1]]"
30912,5935104,"[[-7,-14,-3,15,11,-4,-4],[]]"
30912,2596608,"[[0,-3,1,7,2,-5,-4],[]]"
30912,127233792,"[[0,1,-1,-5,-2,-3],[]]"
30912,4326690816,"[[8,-4,-3,-8,6,2,-1],[0,0,0,1]]"
30912,2596608,"[[0,-1,-1,3,2,-1,-2],[]]"
30912,32413581312,"[[3,-30,77,12,-102,-56,-8],[]]"
30912,67620000000000000000000000,"[[-105,330,5,-520,120,80,-20],[]]"
30912,49297005477888,"[[-4,4,5,16,-12,-24,-5],[]]"
30912,19211659297947648,"[[-68,264,-252,-8,-1,2],[]]"
30912,129004462272,"[[-10,-36,-21,23,-1,-1],[1,0,1]]"
30912,518617300992,"[[-8,33,9,-101,-43,56,30],[]]"
30912,24310185984,"[[2,0,3,-4,1,-2,-1],[1,0,1]]"
30912,1304646647808,"[[0,8,34,-84,-63,-14,-1],[]]"
30912,875166695424,"[[-5,-6,-10,-8,-3,-4,-1],[0,1,0,1]]"
30912,6758634644240085024768,"[[-54,0,117,-2,-19,28],[]]"
30912,2184118272,"[[0,-2,-3,-2,-7,-6],[]]"
30912,886308864,"[[8,-60,105,46,-115,-80,-14],[]]"
30912,11648630784,"[[-1,-4,3,12,-15,2,2],[]]"
30912,1413062606979072,"[[0,-28,17,2,-25,-10,-1],[]]"
30912,854654976,"[[8,-2,1,6,-3,2],[]]"
30912,61155311616,"[[2,-8,-9,42,31,-52,-42],[]]"
30912,6162125684736,"[[2,-10,1,16,-9,4,-1],[]]"
30912,1456078848,"[[-1,-2,9,-10,-5,8,-2],[]]"
30912,2788086610132992,"[[0,2,10,-24,16,120,72],[]]"
30912,2035740672,"[[0,-3,-5,-7,-6,0,1],[]]"
30912,1456078848,"[[1,-2,-9,-10,5,8,2],[]]"
30912,2788086610132992,"[[0,-2,-10,24,-16,-120,-72],[]]"
30912,5935104,"[[7,14,3,-15,-11,4,4],[]]"
30912,637034496,"[[-84,-24,40,8,-6,-1],[0,0,1,1]]"
30912,24893630447616,"[[0,-16,-8,-1,4,-3],[]]"
30915,443596459905,"[[-1,-2,8,-17,-17,-6,-1],[1,1,0,1]]"
30915,1690277625,"[[2,10,15,5,-2,-2],[1,1,0,1]]"
30915,30915,"[[-1,4,-4,-3,2,1],[1,1]]"
30915,35397675,"[[0,-5,2,-1,1,-1],[0,0,1,1]]"
30915,7512345,"[[0,0,-3,5,5,2],[1,1,0,1]]"
30915,6955875,"[[0,-2,2,5,-5],[1,0,1,1]]"
30915,3851130544370235,"[[0,41,32,-4,-3,-3],[1,1,0,1]]"
30917,30917,"[[0,0,1,2,2,1],[1,0,1]]"
30917,22229323,"[[-1,4,-3,-2,-1,1],[1,0,1]]"
30918,94980096,"[[0,3,-1,-2,0,-1,1],[0,0,1]]"
30920,1583104000000,"[[0,2,33,46,-23,2],[]]"
30921,92763,"[[-3,0,4,-1,-2],[1,0,0,1]]"
30924,15029064,"[[2,-5,6,-5,2],[1,1,0,1]]"
30924,1669896,"[[0,-3,6,-3],[1,1,0,1]]"
30928,1979392,"[[1,1,-5,-1,7,-4],[0,1]]"
30928,31670272,"[[1,3,-2,-5,1,2],[0,1,0,1]]"
30932,1013579776,"[[13,-31,-2,-12,-1,-1],[0,1,1]]"
30933,92799,"[[0,-1,0,1,1,1],[0,1,1]]"
30935,30935,"[[-2,6,-6,-4,3,2],[1,1,0,1]]"
30936,4054843392,"[[-1,-3,6,2,-8,-1],[1,0,1]]"
30940,495040,"[[0,-2,-2,2,-1,-1],[0,1,1,1]]"
30942,135340308,"[[2,4,8,9,6,3],[1,1]]"
30942,20435702227402752,"[[8,60,282,137,-84,9],[]]"
30942,77956017408,"[[-3,3,-7,6,1,0,-1],[0,1,0,1]]"
30942,990144,"[[0,1,-3,-2,1,-1],[0,1,1]]"
30943,340373,"[[0,-2,1,2,1,-1],[1,1,0,1]]"
30944,495104,"[[0,-3,-1,1],[1,1,1,1]]"
30946,61892,"[[-8,22,-13,-7,3,2],[0,1,0,1]]"
30946,1934125000000000,"[[-3,-29,-69,9,18,-11,2],[0,1,0,1]]"
30946,8307003621376,"[[-3,3,-10,-9,29,-16,2],[1,1,1,1]]"
30946,3961088,"[[0,2,2,0,0,-1],[1,1]]"
30948,7922688,"[[0,2,0,1,0,1],[0,1,1,1]]"
30948,13369536,"[[-12,20,1,-17,1,5,1],[0,1,1]]"
30950,101416960000000000000000,"[[80,40,65,205,-265,-40,60],[]]"
30950,3095000000,"[[-1,-8,10,-2,1,-1],[0,1,1]]"
30954,13403886804,"[[0,3,18,56,20,2],[1,1,1]]"
