cond,disc,data
45766,46864384,"[[0,-1,-3,10,-1,-1],[0,1,1]]"
45766,9405869326336,"[[-48,8,-59,4,-19,0,-2],[0,0,1,1]]"
45768,7206812352,"[[29,-26,-3,12,-2,-2],[1,1]]"
45771,3341283,"[[5,6,-9,-4,2,1],[1,0,1]]"
45773,320411,"[[-1,1,0,0,1,-1],[0,0,1]]"
45774,17733785463486,"[[15,33,23,-12,-11,6,-1],[0,1,0,1]]"
45774,14348164989321216,"[[-75,-477,-985,-609,90,-3],[0,1]]"
45775,279388427734375,"[[6,17,-2,-8,11,5],[1,1,1]]"
45776,389235891456,"[[-7,0,0,-1,-1,2,1],[1]]"
45776,11718656,"[[1,0,0,3,0,-2],[0,0,0,1]]"
45780,184661870400,"[[4,-12,-16,-1,-2,-1],[0,1,1]]"
45781,45781,"[[0,1,2,-2,0,1],[0,0,0,1]]"
45784,5860352,"[[-3,-7,-7,-3,2,2,-1],[0,1,0,1]]"
45784,167143282528,"[[-3,4,4,8,2,-1,-1],[0,0,1,1]]"
45792,95061508875000000000,"[[0,-625,106,108,-13,-4],[0,1]]"
45792,43061421627408384,"[[-33,-12,180,96,-231,-180,-36],[]]"
45792,16148033110278144,"[[-88,-131,-234,-150,-104,-11,2],[1,1,1,1]]"
45792,10513042389504,"[[-1,13,-12,-7,-3,4,-1],[1,1,1,1]]"
45792,100260185141601562500000000000,"[[-184,-428,-979,-390,-315,360,-60],[1,1]]"
45792,76912975872,"[[-72,-216,-169,3,17,-2],[0,0,1]]"
45792,14421182976,"[[1,2,-7,-13,-4,-1],[0,0,0,1]]"
45792,851556433549824,"[[-3,6,21,-39,12,-3,-1],[0,0,0,1]]"
45792,1168115821056,"[[-7,0,-5,-9,-4,-3,-1],[1,0,1]]"
45792,57955500000000000,"[[0,-72,111,-111,-24,-1],[0,0,1]]"
45792,95061508875000000000,"[[-23,53,85,-120,-21,36],[1,1]]"
45792,16148033110278144,"[[72,-336,233,-82,54,-5,3],[0,0,0,1]]"
45792,729248956416,"[[11,4,-60,-32,77,60,12],[]]"
45792,2483138560231286784,"[[7,114,224,-76,28,6],[0,1,0,1]]"
45792,57955500000000000,"[[-94,-50,92,24,-30,-2,3],[1,0,1]]"
45792,1168115821056,"[[4,-24,-3,2,5,1],[0,0,1,1]]"
45792,2483138560231286784,"[[-7,-41,-7,135,-189,72,-8],[1,1]]"
45796,126352608438599431472578197299155628,"[[321,1712,-27,-268,-776,214,-214],[0,1,1]]"
45796,187580416,"[[4,6,-4,-5,2,1],[0,1,1]]"
