cond,disc,data
35451,319059,"[[0,-2,2,5,4],[1,0,1,1]]"
35453,490715155137053,"[[2,-18,25,25,7,-2,1],[1,1,1,1]]"
35456,84533691406250000000,"[[11,35,-30,-65,-10,-10,-10],[1]]"
35456,1134592,"[[1,4,4,-1,0,-1],[0,1,0,1]]"
35456,4538368,"[[3,6,10,9,7,3,1],[1,0,1]]"
35456,35456,"[[-2,2,2,-3,-1,1],[0,0,0,1]]"
35456,18153472,"[[4,8,1,-2,3,-1],[0,0,0,1]]"
35456,18153472,"[[-1,1,-2,2,3,1],[]]"
35456,4538368,"[[1,2,-3,-4,5,0,-1],[]]"
35456,283648,"[[1,-2,2],[0,0,1,1]]"
35456,4538368,"[[1,2,-2,-4,2,2],[]]"
35456,4538368,"[[1,2,1,-2,-3,-2,-1],[]]"
35458,567328,"[[-6,-4,-11,-4,-6,-1,-1],[1,1]]"
35458,141832,"[[1,3,2,2,4,2],[0,1,0,1]]"
35464,7553548288,"[[8,0,13,2,5,2],[]]"
35464,495029340602368,"[[-8,-4,23,-5,-19,13],[]]"
35466,70932,"[[-1,4,-6,7,-4,2],[1,0,1]]"
35469,106407,"[[0,-3,-7,-4,-1,-1],[0,1,1,1]]"
35472,211837648896,"[[12,4,9,0,-6,1],[0,0,0,1]]"
35472,929856197376,"[[-21,23,10,-9,-5,0,1],[1,1]]"
35476,305277507584,"[[77,-17,10,-11,-1,-1],[0,1,1]]"
35476,141904,"[[-1,0,-2,2,0,-2,-1],[0,1,0,1]]"
35478,1862169264,"[[2,0,0,-2,-3,0,-1],[1,0,0,1]]"
35478,3054423135276,"[[-1,-6,3,-2,-15,-6,-1],[1,0,0,1]]"
35482,70964,"[[14,9,-9,-3,1,-1],[0,1,1]]"
35483,4167141687296,"[[0,7,-38,-27,-14,-1],[]]"
35483,34028197,"[[-1,1,4,-3,-5,1],[1,0,1]]"
35484,70968,"[[-3,-4,-8,-6,-5,-2,-1],[1,0,1,1]]"
35485,35485,"[[0,1,0,-1,1],[0,0,0,1]]"
35485,22178125,"[[-2,2,-1,3,1,1],[1,1,1]]"
35487,56577740301,"[[-7,13,-12,-1,0,1],[1,1,1,1]]"
35487,56577740301,"[[-7,13,-3,-1,3,1],[1,1,1,1]]"
35488,70976,"[[0,2,2,0,-1],[0,0,0,1]]"
35488,18169856,"[[-3,8,16,-40,-38,54,44],[]]"
35488,4436000000000000,"[[9,-56,70,46,38,2],[]]"
35488,4542464,"[[-1,0,1,2,2],[1,1,1,1]]"
35488,70976,"[[0,2,-4,5,-4,2,-1],[0,0,0,1]]"
35488,70976,"[[0,2,0,-3,1],[0,0,0,1]]"
35488,567808,"[[3,1,2,-3,1,-2,1],[1]]"
35488,4436000000000000,"[[24,46,26,20,4,4,1],[]]"
35488,283904,"[[1,0,-1,0,-1,1],[0,0,1]]"
35490,17894412900,"[[33,32,-8,-9,-1,1],[0,1,1]]"
35490,1117899903427742132880,"[[-624,1053,-153,-293,3,13],[0,1,1]]"
35496,17251056,"[[4,-10,-1,14,-3,-5,-1],[0,0,1,1]]"
35501,35501,"[[0,1,1,-3,0,1],[1]]"
35504,4830280003584,"[[-2,-14,-23,20,1,4],[1]]"
35504,14792732510976,"[[0,1,-29,-10,23,14,1],[]]"
35504,568064,"[[0,-1,-2,-4,-4,0,1],[]]"
35505,10482673725,"[[-356,139,77,-23,-7,1],[0,0,0,1]]"
35505,1597725,"[[0,-3,1,-1,-3,1,-1],[1,1,1,1]]"
35505,14379525,"[[-1,4,-10,12,-4,1],[1]]"
35505,849096571725,"[[2,12,30,36,12,3],[1]]"
35512,152522878615552,"[[4,3,-8,1,-4,4,-4],[1,1]]"
35512,13707632,"[[-3,2,1,3,-3,-1],[0,0,1,1]]"
35513,35513,"[[-1,-2,3,7,1,-1],[0,1,1]]"
35513,731802738098176,"[[-25,-6,-36,-4,-12,2,-1],[]]"
35517,106551,"[[2,3,-1,-2],[1,0,0,1]]"
35520,218234880000000000,"[[-17,-97,-114,46,80,1],[1,0,1]]"
35520,2664000,"[[-5,2,-6,3,-2,1],[0,0,1]]"
35520,545587200,"[[0,-6,-10,10,7,-6,1],[]]"
35520,340992000000,"[[0,6,2,-14,-5,4],[]]"
35520,34099200,"[[0,4,-12,-9,24,25,6],[0,0,0,1]]"
35520,34099200,"[[0,8,6,-7,-2,1],[0,0,0,1]]"
35520,133200000000000000,"[[0,12,31,-22,-62,10,24],[]]"
35520,545587200,"[[0,12,4,-17,-7,4,1],[0,0,0,1]]"
35520,7151120547840,"[[-3,2,-22,8,-3,-2],[]]"
35520,420556800,"[[0,-1,1,-4,-3,-5],[]]"
35520,109117440,"[[0,-3,-1,9,5,-5,-3],[]]"
35520,3409920000,"[[19,-26,-80,38,123,50],[]]"
35520,136396800,"[[-1,0,7,-2,-10,2,4],[]]"
35521,35521,"[[-2,5,-2,-4,0,1],[1,1,1]]"
35522,568352,"[[0,-2,2,4,0,-1],[1,1]]"
35524,595993821184,"[[-1,5,-13,3,-19,-1],[]]"
35524,1220595345784832,"[[-4,48,7,47,33,8,16],[]]"
35524,595993821184,"[[-1,19,3,13,5,1],[]]"
35525,735286702360861968994140625,"[[-9,-193,-692,-403,-79,70,35],[1,1,1]]"
35525,24093874662960725,"[[21,119,140,-63,61,-14,-7],[0,0,1]]"
35525,602346866574018125,"[[14,7,-49,-77,-23,-7],[0,0,1]]"
35526,79294032,"[[0,4,4,2,-4,1],[0,1]]"
35529,5364699365376,"[[0,-1,3,-5,45,5,133],[]]"
35529,6293855763,"[[1,-9,18,-17,-10,-1],[1,1,1]]"
35532,138148416,"[[4,2,5,5,1,3],[0,1,1]]"
35532,462349740234375000,"[[-405,-1251,-439,53,19,-2],[0,1,1]]"
35532,58473145051840512,"[[-3,18,-9,-39,-90,-63,-30],[]]"
35539,35539,"[[2,-5,10,-10,8,-4,1],[0,0,1,1]]"
35539,12189877,"[[-1,-13,-17,1,5,-1],[1,1]]"
35541,25909389,"[[-26,-41,24,44,-14,-14,5],[0,1,1]]"
35541,425745639,"[[0,1,6,42,34,10,1],[0,1,1]]"
35541,1341627826176,"[[-1,-2,-12,-16,-36,-22,-21],[]]"
35542,1137344,"[[-4,13,6,-34,-16,8],[1,0,1]]"
35544,853056,"[[1,0,1,0,-2,-1],[0,0,1,1]]"
35545,177725,"[[0,1,-1,3,-2,1],[1]]"
35552,4550656,"[[-1,0,-1,4,0,-2],[1,1,1,1]]"
35554,1137728,"[[1,-1,-1,-2,-3,-1],[0,1,1]]"
35557,269108154296875,"[[30,-29,-24,11,8,0,-1],[0,0,1]]"
35557,32837636197,"[[-24,-24,26,26,-1,-1],[1,1]]"
35557,48677533,"[[0,1,7,-9,-1,1],[0,0,1]]"
35557,46779109213,"[[23,16,-16,-8,5,1,-1],[0,1,0,1]]"
35557,35557,"[[0,1,3,2,2,1],[0,0,0,1]]"
35557,32837636197,"[[-14,71,3,-21,1,1],[1,0,1]]"
35559,35559,"[[-1,-3,-2,6,1,-5,1],[1,0,1,1]]"
35559,170077594671,"[[-4,3,-2,-8,8,-8,2],[1,0,1,1]]"
35559,1251263939999062248309519,"[[467,-410,110,-102,-25,7,-2],[1,1,0,1]]"
35559,25922511,"[[0,-1,4,-1,-3,1],[1,1,0,1]]"
35560,79654400,"[[1,1,0,4,0,2],[0,1]]"
35563,1884839,"[[1,4,1,-2,2,-1],[0,1,0,1]]"
35568,2561605328409727756813016624529408,"[[396,924,-671,-858,1397,-44,-154],[]]"
35568,17045323776,"[[0,13,-1,-43,-11,39,21],[]]"
35568,2548931493888,"[[2,8,3,-14,-9,-4,-10],[]]"
35568,424369113374622735581184,"[[-15,-72,-36,150,-72,-126,-39],[]]"
