cond,disc,data
2178,398221019636890394493812528381952,"[[-132,880,-957,-693,-110,-33,165],[]]"
2179,36557553664,"[[10,13,-4,-5,4,1],[]]"
2188,140032,"[[0,4,-4,-1,-1],[0,1,1,1]]"
2188,9177137152,"[[-3,-4,-13,-10,-13,-4],[1,1,1]]"
2190,219000,"[[-26,105,-69,-7,7,1],[0,1,1]]"
2192,1941766498853888,"[[-1,-2,36,4,-3,6,-1],[1,0,1]]"
2192,4402386090427392,"[[6,45,65,36,-23,-9,-1],[0,1,0,1]]"
2192,4384,"[[-1,1,-2,1,-1],[0,1,0,1]]"
2193,10633013624832,"[[0,1,-10,-21,-50,-39,-28],[]]"
2207,2207,"[[0,-1],[1,1,1,1]]"
2208,847872,"[[0,-4,1,3,-4,-3],[]]"
2208,4833310520887858344413159424,"[[1020,-305,-650,-8,134,-11,-16],[1,1,1,1]]"
2214,816966,"[[-29,73,-43,-13,8,3],[0,1,0,1]]"
2214,127073920392,"[[-3,9,-16,7,-3,-5,-1],[0,1,1,1]]"
2214,30878962655256,"[[0,27,83,32,-46,12,-1],[0,1,1]]"
2214,496836288674600587744113395208,"[[-714,-1575,173,2026,-394,-252,-21],[0,1,1]]"
2218,70976,"[[1,1,2,0,-2],[0,1,0,1]]"
2221,9097216,"[[-4,0,3,1,-1],[0,0,0,1]]"
2223,95692860783,"[[-18,-25,-18,-39,4,30,-9],[0,0,1]]"
2223,6669,"[[0,3,3,4,0,0,-1],[0,1,0,1]]"
2223,395598411,"[[-1,2,-4,-8,0,1],[1,1]]"
2225,11125,"[[-1,0,3,-1,-3],[0,1,1,1]]"
2225,34765625,"[[-4,1,3,1,-2],[1,0,0,1]]"
2225,5912281125,"[[26,-3,74,-5,69,-2,21],[1,1,1]]"
2225,2630965100625,"[[6,22,-8,11,2,1],[1,1,1]]"
2230,8920,"[[1,3,2,1,1,-1],[0,1]]"
2230,3741319168000,"[[0,-16,8,7,-23,15,-6],[0,0,0,1]]"
2234,2234,"[[0,1,1,-1,1,-1],[1,0,0,1]]"
2238,13428,"[[0,1,-1,0,1,-1],[0,0,1,1]]"
2238,901137825792,"[[-6,-6,-4,4,7,4],[1,0,1]]"
2240,128450560,"[[0,-3,2,20,-10,-1],[1,1,1,1]]"
2240,62940774400000000000000,"[[0,98,41,160,26,-26,1],[]]"
2240,2867200,"[[4,4,2,3,1],[0,0,1,1]]"
2241,4901067,"[[-1,0,-4,-3,-1],[1,0,1,1]]"
2243,2243,"[[0,-1,-2,1,-1,-1],[1,1,1,1]]"
2244,7773682752,"[[2,-3,4,-1,0,-2,-1],[1,0,0,1]]"
2244,207365584453632,"[[11,22,40,40,48,18,19],[]]"
2246,1149952,"[[-1,-4,-5,-1,4,-1],[1,1]]"
2251,37765513216,"[[-1,3,2,1,-7,-2],[1,1,1,1]]"
2251,2251,"[[0,-1,1,2,-1,-1],[0,0,1]]"
2251,2251,"[[-5,-17,-7,-3,1],[0,0,1,1]]"
2251,31156737489451,"[[12,104,279,230,-32,1],[1,0,1]]"
2261,2261,"[[0,1,0,0,1,1],[0,0,0,1]]"
2265,401237955,"[[1,-8,11,-9,6,-1],[1,1,1]]"
2265,342003548160,"[[14,-37,0,-11,0,-1],[]]"
2268,76236552,"[[0,-2,10,-8,-6,-1],[0,1,1]]"
2268,139646772820574208,"[[21,-23,-17,-6,29,-1,-4],[0,1,0,1]]"
2272,609885356032,"[[0,-1,6,15,-8,-16],[]]"
2272,148897792,"[[3,-4,-8,8,9,-4,-4],[]]"
2272,36352,"[[0,4,31,56,-16,1],[0,0,1]]"
2272,36352,"[[5,2,7,5,3,1],[0,1,0,1]]"
2272,18612224,"[[-28,-58,-83,-34,-3,20,-4],[1]]"
2288,805376,"[[0,-4,-1,-1,-1],[0,0,1,1]]"
2288,216191473811456,"[[0,-1,-42,-65,-40,-16],[]]"
2288,300219497657652125696,"[[-32,-112,-135,-116,-32,-22],[0,0,1]]"
2290,4580,"[[-2,1,4,-1,-2],[1,0,0,1]]"
2290,18759680,"[[1,-6,0,15,-5,-3,1],[1,1,1]]"
2293,9392128,"[[-4,8,-1,-5,0,1],[0,0,0,1]]"
2295,677587275,"[[0,15,12,-5,-3,1],[0,0,1]]"
2295,11475,"[[0,5,-2,1,0,-1],[0,1,0,1]]"
2298,165456,"[[1,-2,2,-2,1,-1],[1,1]]"
2298,20682,"[[-1,-15,32,-8,-8,-1],[0,1]]"
2299,2299,"[[0,0,2,2,2,1],[1,1,0,1]]"
2299,873044867407871059,"[[-14,88,-138,0,-36,11],[1,0,1]]"
2299,5988214745550587593681,"[[-14,16,41,-242,132,11],[1,1]]"
2300,4600,"[[1,-3,6,-6,3,1],[0,1,1]]"
2300,20716558285904281600,"[[-35,-45,-39,37,28,-16],[0,1]]"
2301,6903,"[[0,-1,0,1,1,1],[1,0,0,1]]"
2304,13824,"[[0,-1,-3,1,1,-2],[1,1,1,1]]"
2304,13824,"[[2,1,3,1,1],[1,1,1,1]]"
2305,57625,"[[6,-3,5,-1,1],[1,1,0,1]]"
2305,2305,"[[0,-1,0,0,1,1],[1,1,0,1]]"
2309,2309,"[[0,-1,-2,-1],[0,1,1,1]]"
2312,18496,"[[1,0,-1],[0,0,1,1]]"
2312,4624,"[[1,0,-2,1,1,-1],[0,0,1]]"
2315,2315,"[[-1,-3,1,6,-3,-1],[1,1]]"
2320,185600,"[[1,1,0,1,-1],[0,1,0,1]]"
2320,6164715600,"[[-25,0,-26,26,-7,13,-7],[0,0,1,1]]"
2320,11600,"[[-1],[0,0,1,1]]"
2325,8514404296875,"[[-3,11,-11,13,-7,-4],[0,0,1,1]]"
2326,4652,"[[0,1,1,0,-1,-1],[0,0,1,1]]"
2331,62874063,"[[-1,-4,0,0,-2,1],[0,1,1]]"
2331,66522181533696,"[[-63,-61,1,-3,-1,1],[]]"
2331,5190661678684962816,"[[210,-294,81,48,-141,-72,-9],[]]"
2335,2335,"[[0,1,-1,1,0,-1],[0,0,1,1]]"
2336,37376,"[[0,-2,0,1,-1,-1],[1,1,1,1]]"
2341,32402453337541,"[[29,152,203,-2,-84,15,-1],[1,1,1,1]]"
2341,2341,"[[-1,-1,0,2,2,1],[1]]"
2345,293125,"[[-10,23,-10,-9,3,2],[1,0,0,1]]"
2345,32457818486345,"[[26,17,59,26,47,10,13],[1,1,1]]"
2345,2345,"[[0,-1,0,2,-2,-1],[0,1,1,1]]"
2348,37568,"[[0,-1,-4,-3,-1,-1],[1,0,1,1]]"
2348,2348,"[[0,1,0,-1,-1],[0,1,1,1]]"
2348,601088,"[[0,4,4,5,2,1],[0,1,1,1]]"
2349,2349,"[[0,-1,0,2,1],[1,0,0,1]]"
2352,3161088,"[[0,-4,-1,3,-1,-1],[0,0,1,1]]"
2352,78506469726562500000,"[[15,-5,-154,-145,27,20,-4],[0,1,0,1]]"
2352,89287634524610092032,"[[0,63,159,54,-7,11,-1],[0,1,0,1]]"
2352,85773751417915508926061884416,"[[-110,407,1493,-594,-897,-77,41],[0,1,0,1]]"
2357,2357,"[[0,-1,-1,1,0,-1],[1,0,0,1]]"
2363,7416106254191723,"[[24,-137,170,-13,-44,-1],[0,0,1]]"
2363,55053375144422603,"[[1,9,-119,113,-79,25,-6],[1,1]]"
2363,2363,"[[0,-1,0,-2,3,-1],[0,1]]"
2371,2371,"[[0,1,2,7,5,1],[0,1]]"
2371,7441213681205491,"[[-10,-32,25,94,-65,1],[1,0,1]]"
